TrialNumber,nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option,ran,order,cue_Onset,endowment_onset,endowment_offset,ISI_onset,ISI_offset,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,3,23,3,3,0,1,1.0,0.0,5.001169,6.000985,6.0177174,6.0178986,9.034227,9.0344515,2.0,2.070962,11.105413,12.55252,3.5185318,12.553124,15.557142
2,2,2,15,1,1.5,5,1,1.0,1.0,16.543676,17.543917,17.560282,17.560474,19.07793,19.078081,2.0,1.6353401,20.713423,22.594435,3.5167,22.594894,23.599571
3,3,2,25,1,3,8,11,1.0,2.0,24.600573,25.583824,25.600368,25.600576,28.616491,28.616638,3.0,1.4043466,30.020985,32.13351,3.517269,32.134018,33.137516
4,4,1,21,5,1.5,4,7,1.0,3.0,34.125248,35.12475,35.14125,35.14147,36.658455,36.65861,3.0,1.2857246,37.944336,40.175842,3.517582,40.176315,45.1812
5,5,2,17,1,1.5,5,1,1.0,4.0,46.168118,47.168304,47.184845,47.18507,48.701084,48.701233,2.0,1.1525823,49.853817,52.218372,3.517477,52.218826,53.223125
6,6,2,19,1,1.5,4,1,1.0,5.0,54.20829,55.207928,55.22445,55.224632,56.741444,56.741592,2.0,1.0356325,57.77722,60.25844,3.5171869,60.258892,61.262432
7,7,2,25,1,3,2,8,1.0,6.0,62.248352,63.24805,63.2648,63.26502,66.28145,66.28161,3.0,1.1866789,67.46829,69.798744,3.5174723,69.799194,70.80341
8,8,3,21,5,1.5,0,7,1.0,7.0,71.78956,72.78963,72.80583,72.80597,74.32324,74.32343,2.0,2.0858498,76.40929,77.84072,3.517628,77.84118,82.84462
9,9,2,21,3,1.5,7,4,1.0,8.0,83.832695,84.83234,84.849144,84.84938,86.36561,86.36576,2.0,1.3192797,87.68504,89.88301,3.5175903,89.88346,92.88737
10,10,1,23,5,1.5,1,4,1.0,9.0,93.87456,94.87413,94.890854,94.89107,96.40804,96.40819,3.0,1.2351669,97.64336,99.92445,3.5166054,99.92491,104.9291
11,11,2,21,1,4.5,9,4,1.0,10.0,105.91756,106.91722,106.93384,106.93403,111.45111,111.45126,2.0,1.1875983,112.63886,114.968254,3.5173295,114.968704,115.97231
12,12,2,21,1,3,4,1,1.0,11.0,116.95975,117.9598,117.97647,117.97669,120.99316,120.99331,2.0,1.0866297,122.07993,124.51055,3.5175843,124.511,125.51465
13,13,3,21,3,3,0,4,1.0,12.0,126.50117,127.5008,127.517624,127.51776,130.53416,130.53436,2.0,2.4879246,133.02228,134.05228,3.5182688,134.05273,137.05623
14,14,3,23,1,1.5,1,0,1.0,13.0,138.04385,139.0443,139.06099,139.06114,140.57709,140.57727,3.0,1.2357329,141.813,144.0941,3.5171676,144.09456,145.09799
15,15,1,23,1,3,7,4,1.0,14.0,146.08353,147.08339,147.10048,147.10074,150.11685,150.117,2.0,1.6707742,151.78778,153.63426,3.517598,153.63472,154.63924
16,16,1,21,1,1.5,4,9,1.0,15.0,155.62509,156.62471,156.64133,156.64153,158.15723,158.15738,3.0,1.3366219,159.494,161.67442,3.5173914,161.67488,162.68022
17,17,1,17,1,4.5,8,3,1.0,16.0,163.66496,164.66483,164.68144,164.68167,169.19823,169.19836,2.0,1.2881043,170.48648,172.715,3.516977,172.71547,173.71922
18,18,3,19,1,1.5,0,9,1.0,17.0,174.7072,175.70732,175.7241,175.72429,177.2413,177.24149,3.0,1.802163,179.04364,180.758,3.5168588,180.75845,181.76218
19,19,2,21,1,1.5,1,9,1.0,18.0,182.74747,183.74733,183.76393,183.76443,185.28033,185.28049,3.0,1.6698825,186.95036,188.7976,3.5174708,188.79807,189.80168
20,20,3,15,3,1.5,0,7,1.0,19.0,190.78731,191.78734,191.80374,191.80388,193.32019,193.32037,3.0,2.3872054,195.70758,196.83719,3.51715,196.83765,199.84215
21,21,1,17,3,3,1,3,1.0,20.0,200.82906,201.82889,201.84555,201.84575,204.86276,204.8629,3.0,1.2363164,206.09923,208.37917,3.51661,208.37962,211.38313
22,22,3,21,3,1.5,0,1,1.0,21.0,212.37169,213.37161,213.38837,213.38852,214.90411,214.90431,2.0,1.3870133,216.29132,218.42012,3.5161555,218.42058,221.42487
23,23,3,15,5,1.5,0,5,1.0,22.0,222.41328,223.41331,223.42989,223.43002,224.94554,224.94572,2.0,2.237632,227.18336,228.46368,3.5183012,228.46414,233.46793
24,24,1,21,3,4.5,4,1,1.0,23.0,234.45665,235.4563,235.47325,235.47351,239.98997,239.99013,2.0,1.2548599,241.245,243.50772,3.5179665,243.50822,246.51285
25,25,1,19,3,1.5,9,1,1.0,24.0,247.50052,248.5004,248.51709,248.5176,250.03404,250.0342,2.0,1.0523005,251.0865,253.55106,3.5172093,253.55151,256.55582
26,26,1,17,1,3,8,1,1.0,25.0,257.5423,258.5424,258.55896,258.55923,261.57504,261.57516,2.0,1.1205587,262.69574,265.09174,3.5168915,265.0922,266.09656
27,27,1,19,8,1.5,9,6,1.0,26.0,267.0834,268.0832,268.10034,268.1006,269.61722,269.61737,2.0,1.3853587,271.00272,273.135,3.517986,273.13547,281.139
28,28,3,15,1,1.5,0,7,1.0,27.0,282.12912,283.12897,283.15158,283.15192,284.663,284.66318,3.0,2.2700453,286.93323,288.179,3.5161521,288.17944,289.18298
29,29,2,15,1,3,1,7,1.0,28.0,290.16916,291.1689,291.18576,291.186,294.20197,294.20212,3.0,1.0042546,295.20636,297.71796,3.516193,297.7184,298.72278
30,30,3,15,1,4.5,0,3,1.0,29.0,299.71005,300.71017,300.7271,300.72726,305.24393,305.24414,2.0,1.8716067,307.11572,308.76144,3.5176585,308.7619,309.76593
31,31,3,17,5,4.5,0,1,1.0,30.0,310.75284,311.7528,311.7691,311.7693,316.28586,316.28604,2.0,1.8219903,318.10803,319.80408,3.518377,319.80453,324.80792
32,32,1,23,3,1.5,1,10,1.0,31.0,325.79855,326.79846,326.815,326.81522,328.3315,328.33167,3.0,1.2027023,329.5344,331.84885,3.5175292,331.84933,334.85333
