outcome	trial_starts	target_starts	RT	thresh	trial_type
1.0	4.033936366904527	8.06727502332069	0.30410147085785866	0.26858696924481873	Small_loss
0.0	11.117281951243058	15.150647776201367	0.3206713313702494	0.45992442298950337	Large_gain
1.0	20.800651806406677	23.833975972840562	0.26407177839428186	0.4558959426641435	Neutral
1.0	28.083962614880875	30.117301271297038	0.2636108170263469	0.32652537773943524	Small_gain
1.0	36.567310493439436	39.60060115181841	0.2623658888041973	0.4679013904377126	Large_gain
1.0	45.05067467316985	47.08480484317988	0.16605874290689826	0.33637039185382467	Small_loss
1.0	51.13397920271382	54.16732631158084	0.0827240259386599	0.2689474885402218	Small_gain
1.0	57.21732961712405	61.25074253464118	0.0005050350446254015	0.31599808652068506	Large_loss
1.0	64.50070321536623	68.53398602525704	0.309079673839733	0.3439347415656398	Small_loss
1.0	72.9840046055615	77.01734869554639	0.4217664997559041	0.4852032421621688	Large_gain
1.0	87.46821705112234	90.50071046035737	0.27639034832827747	0.3426924990062062	Small_loss
1.0	95.95073658763431	98.98403871734627	0.30899363989010453	0.39865981959919505	Large_loss
1.0	105.63402855908498	109.66736570629291	0.3166908216662705	0.34426364903250406	Small_loss
0.0	118.91739249741659	120.95075107761659	0.45050037116743624	0.307956024066449	Small_gain
1.0	126.20075281336904	129.234070640523	0.2659898854326457	0.4206126902186283	Neutral
1.0	143.0840857794974	146.11742383195087	0.2857034613844007	0.38018695452073326	Large_loss
0.0	149.16740419506095	151.20076488819905	0.4732834012247622	0.4316394412203042	Neutral
1.0	155.25078540062532	159.2841104727704	0.2540260173846036	0.3050173296831324	Small_loss
1.0	162.53409862425178	166.56745358160697	0.3797196859959513	0.4471521468757528	Neutral
0.0	169.8174393181689	171.85080574685708	0.5082358757499605	0.42987314970847934	Large_loss
1.0	184.30084726959467	187.33412675885484	0.25410782522521913	0.4471521468757528	Neutral
1.0	191.58409076021053	193.6174577928614	0.3097431929782033	0.40725658353290234	Large_loss
1.0	198.86747492430732	200.900825957302	0.31523669487796724	0.3534488267042571	Neutral
1.0	213.3508526883088	215.38412251742557	0.278151178965345	0.30523684905025195	Small_gain
0.0	223.03416065918282	226.06750746630132	0.4216228078585118	0.39965481831988836	Small_gain
1.0	239.9175144545734	243.95088088326156	0.26938083535060287	0.32395673652786106	Neutral
1.0	247.20087899663486	251.23418867308646	0.26815100107342005	0.395894462747535	Small_gain
1.0	254.4842048988212	256.51752302772366	0.3457981110550463	0.39610967944404923	Large_loss
1.0	260.56760844308883	262.600943476893	0.3042512000538409	0.3996960782509893	Large_loss
1.0	269.0515691258479	272.08432637294754	0.2539677554741502	0.3916546557445005	Large_gain
1.0	276.3342218489852	278.36755476985127	0.2817045373376459	0.32589405156576867	Neutral
1.0	282.41755686793476	284.45092148543335	0.2604683090467006	0.30480313619225297	Small_loss
1.0	300.50093565834686	304.5342465422582	0.25510370708070695	0.38253240421860374	Small_gain
0.0	307.5842613191344	311.61757854232565	0.3328733779489994	0.33694494784679857	Neutral
1.0	320.86761046550237	322.9009494238999	0.3022938494104892	0.38637924773334137	Small_gain
1.0	326.9509605781641	328.9842467084527	0.01708848006092012	0.3916546557445005	Large_gain
1.0	336.6342824352905	338.6676147521939	0.3668293666560203	0.4035251365118374	Large_gain
1.0	343.91762312920764	346.95090895774774	0.2813440999016166	0.36225627532306864	Large_gain
1.0	353.6009730605874	357.6343159431126	0.34695791057311	0.3333895701529682	Large_loss
1.0	360.6843346443493	364.71763888699934	0.34779047896154225	0.3545204555927016	Small_gain
1.0	375.16765414667316	378.2010142360814	0.26661265129223466	0.35537384972095504	Large_gain
1.0	387.2510202585254	390.2850616774522	0.2513432635460049	0.2972155019246612	Small_loss
0.0	394.5343401231803	397.5676730440464	0.38469396461732686	0.37683049860843953	Large_gain
1.0	403.017691020621	407.0510471856687	0.2844700044952333	0.3315973383709075	Large_loss
1.0	411.50105067226104	414.5343666882254	0.21685416577383876	0.28190460606084083	Small_loss
1.0	418.78436208469793	420.8176962127909	0.30972387292422354	0.33349079176885416	Large_loss
0.0	424.8677140083164	427.90110730403103	0.307383444160223	0.28126563851849623	Small_loss
1.0	435.75109527423047	439.7843823102303	0.30802371888421476	0.3467619440637639	Large_gain
1.0	442.83438229514286	444.86771823465824	0.3197654078248888	0.318670586268677	Small_gain
1.0	453.71771465730853	457.7510967836715	0.29150125244632363	0.31047837634108866	Neutral
