Risk_per,Money,Color,Amb,RiskisLeft,response,RT,dist
20,13,red,100,0,No_resp,4,wide
30,13,red,100,1,['j'],2.9252941999584436,wide
40,13,red,100,1,['f'],2.610895900055766,wide
50,13,red,100,1,['f'],2.0809949000831693,wide
60,13,red,100,0,['j'],1.9783218998927623,wide
70,13,red,100,1,['f'],1.3267862000502646,wide
80,13,red,100,0,['j'],1.375544099835679,wide
90,13,red,100,1,['f'],0.9849396999925375,wide
20,13,red,50,1,['j'],2.570575200021267,wide
30,13,red,50,1,['j'],1.2871944999787956,wide
40,13,red,50,1,['j'],1.948793499963358,wide
50,13,red,50,0,['j'],2.523586800089106,wide
60,13,red,50,1,['j'],3.234201299957931,wide
70,13,red,50,1,['f'],1.6371823998633772,wide
80,13,red,50,0,['j'],1.3574291998520494,wide
90,13,red,50,1,['f'],0.9785778000950813,wide
20,13,blue,100,0,['f'],3.328986599808559,narrow
30,13,blue,100,0,['f'],0.9533568001352251,narrow
40,13,blue,100,1,['j'],1.3398736000526696,narrow
50,13,blue,100,0,['f'],1.7230072000529617,narrow
60,13,blue,100,0,['j'],3.561635799938813,narrow
70,13,blue,100,1,['f'],1.490959299961105,narrow
80,13,blue,100,1,['f'],1.2135616999585181,narrow
90,13,blue,100,0,['j'],1.1941474999766797,narrow
20,13,blue,50,0,['f'],1.2452046000398695,narrow
30,13,blue,50,1,['j'],1.1421980001032352,narrow
40,13,blue,50,1,['j'],2.82228419999592,narrow
50,13,blue,50,0,['f'],3.3741406998597085,narrow
60,13,blue,50,1,['f'],1.7692569999489933,narrow
70,13,blue,50,1,['f'],1.2180604999884963,narrow
80,13,blue,50,0,['j'],1.1093611000105739,narrow
90,13,blue,50,0,['j'],1.0336974998936057,narrow
20,13,green,100,0,['f'],1.9297277999576181,skew
30,13,green,100,1,['j'],0.909666599938646,skew
40,13,green,100,1,['j'],0.7550155001226813,skew
50,13,green,100,1,['j'],1.0231975000351667,skew
60,13,green,100,0,['f'],0.9434523000381887,skew
70,13,green,100,0,['f'],0.9798799999989569,skew
80,13,green,100,1,['f'],1.328583399998024,skew
90,13,green,100,0,['j'],0.589816499967128,skew
20,13,green,50,0,['f'],1.3342029999475926,skew
30,13,green,50,1,['j'],2.9134066998958588,skew
40,13,green,50,1,['j'],2.5442456000018865,skew
50,13,green,50,1,['j'],2.977558800019324,skew
60,13,green,50,1,['f'],1.9492063999641687,skew
70,13,green,50,1,['f'],1.436619499931112,skew
80,13,green,50,1,['f'],1.064156600041315,skew
90,13,green,50,1,['f'],0.6890686999540776,skew
20,13,yellow,100,0,['f'],3.536971100140363,True_unkown
30,13,yellow,100,0,['f'],1.2268769999500364,True_unkown
40,13,yellow,100,1,['j'],2.4356992000248283,True_unkown
50,13,yellow,100,1,['f'],2.523936300072819,True_unkown
60,13,yellow,100,1,['f'],2.760330699849874,True_unkown
70,13,yellow,100,0,['j'],1.4594519999809563,True_unkown
80,13,yellow,100,1,['f'],0.9197999997995794,True_unkown
90,13,yellow,100,0,['j'],0.5720826999749988,True_unkown
20,13,yellow,50,1,['j'],1.0770223999861628,True_unkown
30,13,yellow,50,1,['j'],1.5848415999207646,True_unkown
40,13,yellow,50,1,['j'],1.223207099828869,True_unkown
50,13,yellow,50,1,['f'],0.8488016999326646,True_unkown
60,13,yellow,50,0,['j'],1.0915680001489818,True_unkown
70,13,yellow,50,1,['f'],0.4914721001405269,True_unkown
80,13,yellow,50,0,['j'],1.065138400066644,True_unkown
90,13,yellow,50,0,['j'],0.6762844000477344,True_unkown
