TrialNumber,nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option,ran,order,cue_Onset,endowment_onset,endowment_offset,ISI_onset,ISI_offset,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,3,21,1,1.5,0,9,1.0,0.0,4.9952383,5.993649,6.0104275,6.01075,7.5271487,7.527379,3.0,1.4333134,8.960692,11.044146,3.5175533,11.045094,12.0496
2,2,2,21,1,1.5,4,1,1.0,1.0,13.044678,14.043666,14.060419,14.060718,15.577203,15.577369,2.0,1.1834785,16.760847,19.094229,3.5175273,19.095028,20.099442
3,3,2,25,1,1.5,2,8,1.0,2.0,21.094677,22.093618,22.110254,22.110556,23.626816,23.626974,2.0,1.683496,25.310469,27.144041,3.5177488,27.144873,28.14943
4,4,2,19,1,1.5,4,6,1.0,3.0,29.144558,30.143717,30.160488,30.16079,31.677057,31.677214,2.0,1.6836274,33.36084,35.19421,3.5176568,35.195,36.19934
5,5,3,23,1,1.5,0,7,1.0,4.0,37.194473,38.19355,38.21019,38.210453,39.72695,39.72714,3.0,2.0000236,41.72716,43.244343,3.5178769,43.245148,44.249413
6,6,3,25,1,4.5,5,0,1.0,5.0,45.24468,46.243504,46.26031,46.26058,50.776924,50.777122,2.0,1.5668269,52.34395,54.29541,3.518953,54.296204,55.301
7,7,2,25,1,4.5,5,11,1.0,6.0,56.294632,57.29337,57.310257,57.31056,61.82681,61.82697,2.0,2.8174605,64.64443,65.344376,3.5180821,65.3452,66.34971
8,8,3,17,1,1.5,0,1,1.0,7.0,67.34457,68.343414,68.36022,68.36047,69.87775,69.877945,3.0,2.215663,72.093605,73.39505,3.5177839,73.39587,74.40024
9,9,3,25,5,3,11,0,1.0,8.0,75.394554,76.39338,76.41007,76.41033,79.42668,79.42687,2.0,2.199873,81.62675,82.9443,3.5180812,82.94509,87.94954
10,10,2,19,8,1.5,9,1,1.0,9.0,88.94441,89.9433,89.959465,89.95975,91.476295,91.47647,3.0,2.450596,93.92707,94.993515,3.5177429,94.994354,102.998726
11,11,3,19,1,1.5,6,0,1.0,10.0,103.99429,104.993286,105.009995,105.01025,106.52681,106.527,2.0,2.4666781,108.99368,110.044,3.517713,110.04488,111.04908
12,12,1,19,1,4.5,9,6,1.0,11.0,112.04428,113.043015,113.05993,113.06025,117.57656,117.57672,3.0,1.8170274,119.393745,121.09293,3.5168743,121.09373,122.09801
13,13,1,23,1,1.5,7,4,1.0,12.0,123.094536,124.093376,124.11004,124.11036,125.62653,125.62669,2.0,1.8999562,127.52665,129.144,3.5179718,129.14479,130.14903
14,14,3,19,3,1.5,9,0,1.0,13.0,131.1442,132.14311,132.15991,132.16022,133.67667,133.67685,2.0,2.849992,136.52684,137.19426,3.5180848,137.19507,140.199
15,15,1,17,1,3,8,3,1.0,14.0,141.19406,142.19304,142.20978,142.21008,145.22646,145.22662,3.0,1.5002366,146.72685,148.74297,3.517008,148.74376,149.74896
16,16,2,17,8,3,8,5,1.0,15.0,150.74428,151.7431,151.75969,151.76,154.77644,154.77661,2.0,1.6334683,156.41008,158.29332,3.5173855,158.29413,166.29832
17,17,2,23,3,1.5,1,4,1.0,16.0,167.29405,168.29306,168.30972,168.31006,169.82645,169.82661,3.0,1.4831923,171.3098,173.34328,3.5173564,173.3441,176.34857
18,18,2,19,5,3,4,1,1.0,17.0,177.34416,178.34303,178.3597,178.36003,181.3762,181.37636,2.0,1.13375,182.51012,184.89328,3.5175664,184.89406,189.89845
19,19,2,17,1,4.5,1,5,1.0,18.0,190.8939,191.89282,191.90955,191.9099,196.4268,196.42696,2.0,1.3496906,197.77666,199.94402,3.517726,199.94482,200.94911
20,20,1,19,3,1.5,9,1,1.0,19.0,201.94385,202.9429,202.95953,202.95985,204.47614,204.47629,2.0,1.217175,205.69347,207.99263,3.5170615,207.99348,210.99838
21,21,1,15,5,1.5,5,7,1.0,20.0,211.99376,212.99252,213.00952,213.00986,214.52615,214.5263,2.0,1.0834662,215.60977,218.04318,3.517551,218.044,223.04852
22,22,3,25,3,1.5,8,0,1.0,21.0,224.04382,225.04356,225.05986,225.06013,226.57732,226.57751,2.0,1.9824986,228.56001,230.09406,3.5173283,230.09503,233.1
23,23,3,15,5,3,0,3,1.0,22.0,234.09413,235.09293,235.1093,235.10959,238.12607,238.12627,2.0,1.6167581,239.74303,241.64333,3.5177221,241.64412,246.64862
24,24,1,19,1,4.5,6,9,1.0,23.0,247.64384,248.64262,248.6593,248.65964,253.176,253.17615,3.0,1.0333912,254.20955,256.6933,3.5177858,256.69406,257.69846
25,25,1,25,3,3,2,11,1.0,24.0,258.6939,259.69263,259.7094,259.70972,262.72623,262.72638,3.0,1.4166847,264.14307,266.2431,3.5173924,266.2439,269.24838
26,26,1,21,3,1.5,7,1,1.0,25.0,270.24405,271.24258,271.25922,271.2599,272.77597,272.77612,2.0,1.2334396,274.00958,276.29297,3.5175,276.29376,279.29852
