onset	duration	trial_type	rt	resp	gender
0.6764910535421222	3.007406477117911	decision	1.8119304203428328	left	B
4.226568469079211	1.0162933443207294	loss	n/a	n/a	n/a
11.242825286462903	3.0080633549951017	decision	1.812615976203233	right	B
14.793040356598794	1.0167709088418633	win	n/a	n/a	n/a
21.809631348587573	3.0078668349888176	decision	1.5498495006468147	right	B
25.35960190067999	1.0166145381517708	loss	n/a	n/a	n/a
32.37634654645808	3.007553791627288	decision	1.5494984213728458	left	B
35.92637868085876	1.0166235943324864	loss	n/a	n/a	n/a
38.72636153455824	3.007074717665091	decision	1.8121393171604723	left	B
42.276385518489406	1.0166857801377773	loss	n/a	n/a	n/a
45.0596182923764	3.007459908956662	decision	2.066721386509016	left	B
48.60970506607555	1.000128296436742	win	n/a	n/a	n/a
51.37638005451299	3.0070997732691467	decision	1.5493779736571014	right	B
54.92626849701628	1.0168249441776425	win	n/a	n/a	n/a
59.826336146797985	3.0067499014548957	decision	1.5495328351389617	left	B
63.3762837566901	1.0168059261050075	loss	n/a	n/a	n/a
68.29311386286281	3.007058416493237	decision	1.5504550598561764	left	B
71.84312245133333	1.000018414342776	win	n/a	n/a	n/a
74.7430636161007	3.0074916055891663	decision	1.549933421658352	right	B
78.29316397407092	1.0163347008638084	win	n/a	n/a	n/a
83.20971152628772	3.007847514934838	decision	1.2996847529429942	right	B
86.75964585365728	1.0000796946696937	loss	n/a	n/a	n/a
93.75987105164677	3.0070131353568286	decision	1.2994625736027956	right	B
97.30952523974702	1.0000821098219603	loss	n/a	n/a	n/a
104.7598607877735	3.007735821651295	decision	2.315424158703536	left	B
108.30967496940866	1.0164491110481322	win	n/a	n/a	n/a
115.32639637077227	3.0070131353568286	decision	2.3163644957821816	right	B
118.87654955661856	1.0164968073368073	win	n/a	n/a	n/a
123.7765257388819	3.006679866462946	decision	1.550079226726666	right	B
127.32631184603088	1.0001292021479458	win	n/a	n/a	n/a
130.0934185141232	3.006841369206086	decision	1.8117151842452586	left	B
133.64311345550232	1.0001352394465357	win	n/a	n/a	n/a
136.4096770521719	3.0075018694624305	decision	1.5499101774767041	right	B
139.95956790982746	0.9999924530275166	loss	n/a	n/a	n/a
142.72658310993575	3.006496327230707	decision	1.5500460206530988	left	B
