Trial,Endowment,Choice
1,17,5
5,15,1
10,21,1
13,23,4
17,21,4
19,21,4
20,25,11
21,23,1
23,21,1
26,25,2
32,17,3
35,23,10
2,25,8
12,21,9
13,25,5
16,21,1
17,15,3
19,17,3
21,21,1
24,21,7
25,17,1
26,23,1
32,17,5
34,17,3
