Sub	tsnr	fd_mean
sub-1002	0.26365774055225916	-0.7556276179395492
sub-1003	-1.1436515520623896	1.0215851648858834
sub-1004	-0.02520131032631211	-0.43414481031249963
sub-1006	-1.420451316084962	0.3211897356965912
sub-1007	0.39978436891096536	-0.5125727529206113
sub-1009	1.0151734942311488	-0.38508277311980166
sub-1010	-1.9605118496946674	2.1966812885392524
sub-1011	-1.2546958625664686	1.5215423291726187
sub-1012	1.6875377656200987	-0.8494717894667088
sub-1013	2.095628618018726	-1.218966298616543
sub-1015	0.9407383938683683	-0.5279913022402927
sub-1016	1.0530957718047933	-0.7594675590377568
sub-1019	-0.39791101801548895	0.025823080293962332
sub-1021	-0.2341900492121045	0.2508491056653611
sub-1240	0.17354915107487456	-1.0299453119393438
sub-1242	0.606570301007604	-1.1424853440260239
sub-1243	0.003579306134444505	2.3107669240253887
sub-1244	0.29114134665200697	0.7782121196918488
sub-1245	0.5052414474645214	-1.0492958305435205
sub-1247	-0.18365513081575074	0.6448154357162731
sub-1248	1.1877793068399813	-0.27248925293396636
sub-1249	0.9558162220845074	-0.39949019787043716
sub-1251	0.8644331743104693	-1.3901889365954643
sub-1253	0.44575272625774953	-0.7901789316989742
sub-1255	0.36626356478775035	-0.050457826088522804
sub-1276	1.709754050765013	-0.9459061983514788
sub-1282	0.6240576836488106	-0.5389264253310944
sub-1286	0.6677678599960711	-0.8205769115208041
sub-1294	0.39924175340093887	-0.7882214334336088
sub-1300	-0.6996638502754933	0.04680360085266156
sub-1301	0.8236509198311878	0.38355382999704324
sub-1302	0.6034807305785548	-0.7123598071988096
sub-1303	-0.22011193249953592	-0.5406337079308577
sub-2048	0.02332185093193009	-0.026116888607050224
sub-3101	-0.145115336974599	-0.4218614241907868
sub-3116	0.7659396072740926	0.6944895935840745
sub-3122	0.788135609102687	-1.1297470298158654
sub-3125	-1.1412194856919846	1.8379274674823196
sub-3140	-1.4348703464524946	0.8188098870098083
sub-3143	-0.08811573647511226	-1.0103198911128202
sub-3152	-1.6519689219815337	1.9339457374442994
sub-3164	-1.5896438520162743	1.6397736642829728
sub-3166	0.4085974073735273	-0.3220068671700701
sub-3170	1.1322327636471596	-1.1851091574091646
sub-3173	0.1722395768754258	-0.9734404232146124
sub-3175	-0.7790083660277505	0.4886882214454695
sub-3176	-0.16713705561400963	0.7838441736941479
sub-3186	-1.7011297330343544	1.4891734357333848
sub-3189	0.5983885036624398	-0.7773320645370155
sub-3190	0.5091015992185762	-0.3832006766349419
sub-3199	-1.0983897334138062	0.7769797720192311
sub-3200	0.7488413966534294	-0.32805607899806494
sub-3206	-1.3874631652890665	1.4036335427588975
sub-3210	-1.8417829443328073	1.1939587032671626
sub-3212	0.46293606825790656	-1.2106883731791098
sub-3218	-0.533982142784829	-0.54776771021386
sub-3223	-2.193559389196217	1.6670807909413798
