Distributions1,Distributions2,Distributions3,Distributions4,Distributions5,Distributions6,Distributions7,Distributions8,Distributions9,Distributions10
0.117317197966912,0.269829555323899,0.468095619887981,0.725841503821288,1.06091115293459,1.49650169678187,2.06276940378335,2.79891742288527,3.75590984771776,5
0.140780637560295,0.323795466388678,0.561714743865577,0.871009804585545,1.2730933835215,1.79580203613825,2.47532328454002,3.35870090746232,4.50709181726131,6
0.164244077153677,0.377761377453458,0.655333867843173,1.0161781053498,1.48527561410842,2.09510237549462,2.88787716529669,3.91848439203937,5.25827378680486,7
0.18770751674706,0.431727288518238,0.748952991820769,1.16134640611406,1.69745784469534,2.394402714851,3.30043104605336,4.47826787661643,6.00945575634842,8
0.211170956340442,0.485693199583018,0.842572115798366,1.30651470687832,1.90964007528226,2.69370305420737,3.71298492681003,5.03805136119348,6.76063772589197,9
0.234634395933825,0.539659110647797,0.936191239775962,1.45168300764258,2.12182230586917,2.99300339356375,4.1255388075667,5.59783484577053,7.51181969543552,10
0.258097835527207,0.593625021712577,1.02981036375356,1.59685130840683,2.33400453645609,3.29230373292013,4.53809268832337,6.15761833034759,8.26300166497907,11
0.28156127512059,0.647590932777357,1.12342948773115,1.74201960917109,2.54618676704301,3.5916040722765,4.95064656908004,6.71740181492464,9.01418363452263,12
0.305024714713972,0.701556843842137,1.21704861170875,1.88718790993535,2.75836899762992,3.89090441163287,5.36320044983671,7.27718529950169,9.76536560406618,13
0.328488154307355,0.755522754906916,1.31066773568635,2.03235621069961,2.97055122821684,4.19020475098925,5.77575433059338,7.83696878407875,10.5165475736097,14
0.351951593900737,0.809488665971696,1.40428685966394,2.17752451146386,3.18273345880376,4.48950509034562,6.18830821135005,8.3967522686558,11.2677295431533,15
0.0441189142610944,0.110297285652736,0.209564842740198,0.358466178371392,0.581818181818182,0.916846186988367,1.41938819474365,2.17320120637656,3.30392072382594,5
0.0529426971133132,0.132356742783283,0.251477811288238,0.43015941404567,0.698181818181818,1.10021542438604,1.70326583369237,2.60784144765187,3.96470486859112,6
