RT	target_starts	outcome	trial_starts	thresh	trial_type
0.9405582531217078	6.058547561893647	0.0	4.025186707836838	0.3746630996221269	Small_loss
0.10664195335630211	12.141796798536234	1.0	10.108473074815265	0.4165384864046486	Neutral
0.0	25.02504965764456	0.0	20.991814684490237	0.3763987378151127	Large_loss
0.0	33.70839519166475	1.0	30.675033130119118	0.3763987378151127	Large_loss
0.28548098126702826	43.191686388607195	0.0	39.15835572181459	0.4540593646389665	Large_gain
0.3480305072516785	59.074980906145356	1.0	56.041655974935566	0.4727119054244155	Large_gain
0.28334432652627584	65.40829029091401	1.0	63.37496596344863	0.47125959195975464	Large_gain
0.31896620686529786	74.69160684515737	1.0	70.65827678211281	0.36907494849079714	Large_loss
0.47433403116156114	81.77506769453612	0.0	77.74158760077626	0.43079555435681544	Neutral
0.09016664880255121	92.65820433267436	1.0	88.62488392955129	0.3195826217530352	Small_loss
0.30298265288729453	102.34153658429568	1.0	98.30818840888969	0.3396493230264178	Small_gain
0.3516227919899393	112.22481148011138	0.0	109.1914835301759	0.35139894171191	Small_loss
0.0	119.30811988379355	0.0	115.27479646194479	0.35139894171191	Small_loss
0.2950258931305143	130.39141742006177	1.0	127.3580936963408	0.3724075068522118	Large_gain
0.2526807047543116	135.47473970988358	1.0	133.44140753372994	0.3124379593881316	Large_gain
0.19033494281757157	148.5580227562641	1.0	145.52464801606402	0.30569317672518664	Small_gain
0.30192096671817126	154.64133115994628	1.0	151.60801558678577	0.3722623509456895	Large_loss
0.29756705724139465	161.92465043104312	1.0	158.8913336503938	0.3532163003926002	Small_loss
0.30549181849710294	169.0079594384697	1.0	164.97462605482724	0.350282150587982	Large_loss
0.05801358728785999	176.69126995526312	1.0	174.6579410997074	0.3709135256793098	Neutral
0.3166257880766352	184.97457715145356	1.0	181.94125191837156	0.34727422933082663	Large_loss
0.2903541117302666	196.85786834839382	1.0	192.82454945463542	0.516210736308744	Neutral
0.32994350453009247	206.5412165992675	0.0	202.50781982236367	0.32235291204932554	Large_gain
0.37256973635885515	216.22447640145037	0.0	212.19115509271433	0.3217664476527047	Small_gain
0.3323340341812582	221.50779265382153	1.0	219.47446591137486	0.4467182156289978	Neutral
0.007886121555202408	230.9910941144335	1.0	227.95776676824244	0.32235291204932554	Large_gain
0.34862338516904856	238.47440040500805	1.0	236.4410766812871	0.36220360231142146	Small_loss
0.2824420291290153	246.95770186562004	1.0	244.92436878384615	0.33241654472034654	Small_loss
0.05793540226659388	262.4409915531942	1.0	259.40768020625546	0.38557136813990533	Neutral
0.24859848067353596	270.72429905126046	1.0	266.69098106311867	0.31182008565683017	Small_gain
0.2743246731115505	275.80762285044693	1.0	273.77428916492863	0.32127657827509987	Large_gain
0.27204493072713376	283.0909629507587	1.0	281.0576633768542	0.302273840415638	Large_gain
0.283668235901132	291.17422818665	1.0	287.14094551761445	0.3132062471302938	Large_loss
0.3232920421833114	298.257543835276	1.0	294.2242620718571	0.3687888065920953	Neutral
0.2468790139646444	306.9408513333401	1.0	303.9076785459547	0.3436429353968009	Small_gain
0.24165389996778686	315.42415762391465	1.0	312.39083873015625	0.30434134550764036	Small_gain
0.36436181854151073	327.70744851898417	0.0	325.67411151286433	0.3063036464551001	Small_gain
0.0	334.990761752626	0.0	332.95743259519804	0.3132062471302938	Large_loss
0.2745115322904894	344.2741583031275	1.0	340.2407464325879	0.31221068613954417	Large_loss
0.21730243565980345	350.35737795624664	1.0	347.32405272316464	0.29922619604138034	Large_gain
0.7568940925048082	355.440692095508	0.0	353.4073665605538	0.36794952378305	Neutral
0.29574314258570666	368.3240225358968	1.0	364.2906640968213	0.3148620572127972	Neutral
0.09221998668726883	374.407302563548	1.0	371.37397340612006	0.32718302627731827	Small_gain
0.34312386892270297	385.290574440638	0.0	382.25727184800417	0.31221068613954417	Large_loss
0.44778131136263255	399.97392450274856	0.0	397.94059625093723	0.3834976838067396	Small_loss
0.28138275793753564	408.2571761543695	1.0	405.2239091827105	0.33337147860844785	Small_gain
0.2659015200770227	422.94047640748977	1.0	420.9071505706597	0.3060107712599047	Small_gain
0.30353296675821184	432.6237790755913	1.0	430.5904541443779	0.37935301360826146	Small_loss
0.28940200534270843	441.90708355492825	1.0	437.8737725098581	0.3342804413396331	Neutral
0.38106232010250096	448.3903961848264	0.0	446.3570504244017	0.35341910195886683	Small_loss
