TrialNumber,nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option,ran,order,cue_Onset,endowment_onset,endowment_offset,ISI_onset,ISI_offset,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,2,15,3,1.5,5,7,1.0,0.0,4.9894657,5.9882703,6.0049543,6.005283,7.5214043,7.52161,3.0,0.81685275,8.338463,11.038739,3.5179093,11.039691,14.044633
2,2,1,15,1,1.5,1,3,1.0,1.0,15.0390835,16.038015,16.054821,16.055122,17.571342,17.571497,3.0,1.2171191,18.788616,21.087805,3.5169904,21.088625,22.094252
3,3,3,19,1,1.5,0,6,1.0,2.0,23.089113,24.088139,24.10474,24.104969,25.621426,25.62162,3.0,1.9835314,27.605152,29.138382,3.5174482,29.139202,30.143366
4,4,2,25,5,1.5,8,5,1.0,3.0,31.139187,32.13811,32.154793,32.155083,33.671284,33.67144,2.0,1.2336553,34.905094,37.188393,3.5176282,37.189205,42.19351
5,5,3,15,3,3,0,3,1.0,4.0,43.18898,44.18794,44.204685,44.204926,47.22128,47.221478,3.0,2.0001779,49.221653,50.73787,3.5170865,50.7387,53.742737
6,6,1,21,5,4.5,9,1,1.0,5.0,54.738903,55.738102,55.7547,55.75499,60.27131,60.27147,2.0,1.2000697,61.47154,63.788445,3.5176468,63.789246,68.79327
7,7,2,23,1,1.5,1,10,1.0,6.0,69.788864,70.787895,70.80473,70.80502,72.32117,72.321335,3.0,1.433683,73.75502,75.838165,3.517514,75.83898,76.84321
8,8,3,19,1,1.5,0,6,1.0,7.0,77.839035,78.838135,78.85515,78.855415,80.37238,80.372574,3.0,1.598989,81.971565,83.89005,3.5181646,83.89088,84.89515
9,9,3,19,1,1.5,6,0,1.0,8.0,85.88879,86.887825,86.904564,86.90481,88.42137,88.42156,2.0,1.7332971,90.15486,91.93806,3.5171869,91.93888,92.94308
10,10,2,19,3,1.5,9,4,1.0,9.0,93.93876,94.93776,94.95448,94.95477,96.471054,96.471214,2.0,1.2669588,97.738174,99.9885,3.517959,99.98931,102.993546
11,11,2,21,3,3,4,9,1.0,10.0,103.98907,104.98801,105.004555,105.00516,108.02096,108.02112,3.0,1.0003883,109.02151,111.53764,3.5172095,111.53847,114.542465
12,12,3,15,3,3,0,5,1.0,11.0,115.53866,116.537766,116.55449,116.554726,119.57094,119.57113,3.0,1.8166472,121.38777,123.08921,3.5187612,123.09002,126.094215
13,13,1,15,1,1.5,5,3,1.0,12.0,127.088715,128.08769,128.1044,128.10469,129.62086,129.62102,2.0,1.3169292,130.93794,133.13832,3.5179727,133.13913,134.1438
14,14,3,23,3,3,0,7,1.0,13.0,135.13858,136.13766,136.15434,136.15459,139.17093,139.17113,3.0,1.5168072,140.68794,142.68826,3.5178034,142.68907,145.69316
15,15,2,21,1,4.5,4,7,1.0,14.0,146.68854,147.68755,147.70424,147.70453,152.22105,152.2212,3.0,0.9334118,153.15462,155.73781,3.5172863,155.73863,156.74277
16,16,1,19,8,4.5,4,6,1.0,15.0,157.73853,158.73756,158.75435,158.75465,163.27092,163.27109,3.0,1.3665085,164.6376,166.78816,3.5177376,166.78896,174.79301
17,17,2,15,1,1.5,7,3,1.0,16.0,175.78845,176.78749,176.80421,176.8045,178.32076,178.3209,2.0,0.98366356,179.30458,181.8378,3.5175726,181.83862,182.84288
18,18,1,19,1,4.5,1,9,1.0,17.0,183.83842,184.8374,184.85405,184.85434,189.3708,189.37097,3.0,1.2669815,190.63795,192.88808,3.5177834,192.88889,193.89397
19,19,2,23,3,1.5,4,7,1.0,18.0,194.88844,195.88739,195.904,195.9043,197.42078,197.42093,3.0,1.3669417,198.78787,200.93817,3.5179338,200.93901,203.94319
20,20,1,23,1,1.5,10,7,1.0,19.0,204.93848,205.93735,205.95406,205.95435,207.47069,207.47084,2.0,1.0502111,208.52106,210.98743,3.5172546,210.98824,211.99257
21,21,3,23,1,1.5,0,1,1.0,20.0,212.98854,213.98764,214.00412,214.00436,215.52084,215.52103,2.0,1.6166114,217.13765,219.03806,3.5177114,219.0389,220.04306
22,22,3,21,1,4.5,1,0,1.0,21.0,221.0383,222.03725,222.05408,222.05432,226.57057,226.57079,3.0,2.0502365,228.62102,230.08713,3.5170417,230.08795,231.09203
23,23,3,21,1,1.5,4,0,1.0,22.0,232.08826,233.08734,233.10408,233.10432,234.6205,234.6207,2.0,1.8170894,236.43777,238.137,3.5169792,238.1378,239.14227
24,24,1,17,3,1.5,8,5,1.0,23.0,240.13826,241.13742,241.15407,241.15436,242.67052,242.67068,2.0,1.6336488,244.30432,246.18748,3.517504,246.18831,249.19263
25,25,3,15,8,1.5,0,1,1.0,24.0,250.18823,251.18721,251.20393,251.20418,252.72054,252.72073,2.0,1.7836185,254.50435,256.2374,3.5173407,256.23822,264.2423
26,26,3,17,3,3,0,1,1.0,25.0,265.2384,266.2373,266.25385,266.2541,269.27045,269.27066,2.0,1.217097,270.48773,272.7868,3.51685,272.78763,275.79266
27,27,2,25,1,3,8,2,1.0,26.0,276.78802,277.7871,277.80392,277.8042,280.82047,280.82062,2.0,1.133559,281.9542,284.3374,3.5174563,284.33823,285.34225
28,28,3,17,1,3,3,0,1.0,27.0,286.338,287.33704,287.3538,287.35403,290.37036,290.37054,3.0,2.6336176,293.00415,293.88736,3.5175037,293.88818,294.8922
29,29,2,19,3,3,6,9,1.0,28.0,295.888,296.88702,296.90372,296.904,299.92047,299.92062,3.0,1.4167335,301.33737,303.43777,3.5178354,303.4386,306.4428
30,30,1,21,1,1.5,4,1,1.0,29.0,307.43793,308.4371,308.45358,308.45386,309.9703,309.9705,2.0,1.0336367,311.00412,313.48712,3.5173264,313.48795,314.49225
31,31,2,21,5,1.5,1,7,1.0,30.0,315.48798,316.48724,316.50378,316.50406,318.0203,318.02048,3.0,1.433567,319.45404,321.53748,3.5176892,321.5383,326.5435
32,32,1,17,1,4.5,8,3,1.0,31.0,327.53796,328.53687,328.5539,328.55417,333.0702,333.07034,2.0,0.9668846,334.03723,336.5876,3.5179193,336.5884,337.5924
33,33,2,21,5,1.5,7,1,1.0,32.0,338.58786,339.58698,339.60364,339.6039,341.1202,341.1204,2.0,1.016997,342.1374,344.63757,3.5178502,344.63837,349.6427
34,34,1,25,5,1.5,5,11,1.0,33.0,350.6379,351.63702,351.6536,351.65387,353.1701,353.1703,3.0,1.2999794,354.47028,356.688,3.5183873,356.6888,361.69308
35,35,1,23,8,3,4,1,1.0,34.0,362.6878,363.68674,363.70346,363.70374,366.72012,366.72034,2.0,1.0335371,367.75388,370.23703,3.517388,370.23785,378.24197
36,36,1,19,1,3,6,1,1.0,35.0,379.2378,380.23663,380.25342,380.2537,383.27008,383.27026,2.0,0.9167019,384.18695,386.78757,3.518009,386.7884,387.79245
