LotisLeft,Lot_per,Lot_mon,Lot_color,Sure_mon,dist,response,RT
1,0,13,blue,5,wide,['j'],4.475649299973156
0,100,13,blue,5,wide,['j'],1.912381399946753
0,0,13,blue,5,wide,['f'],1.4885966000147164
0,10,13,blue,5,wide,['f'],2.5610432000248693
1,0,13,blue,5,wide,['j'],1.070045400003437
0,80,13,blue,5,wide,['j'],1.2469559999881312
0,10,13,blue,5,wide,['f'],0.9647716999752447
0,20,13,blue,5,wide,['f'],1.1218562999856658
1,90,13,blue,5,wide,['f'],1.0911839999607764
0,90,13,blue,5,wide,['j'],0.8991702999919653
0,90,13,blue,5,wide,['j'],0.6937875999719836
1,100,13,blue,5,wide,['f'],0.8685636999434792
1,0,13,blue,5,wide,['j'],0.7433902000193484
0,80,13,blue,5,wide,['j'],0.7460063000326045
1,10,13,blue,5,wide,['j'],0.8081571999937296
1,10,13,blue,5,wide,['j'],0.9356082999729551
1,90,13,blue,5,wide,['f'],0.7294423000421375
0,100,13,blue,5,wide,['j'],0.6297770999954082
1,20,13,blue,5,wide,['j'],0.8066862999694422
1,100,13,blue,5,wide,['f'],0.5838564999867231
1,50,13,green,5,Narrow,['j'],2.6391787999891676
1,60,13,green,5,Narrow,['f'],0.6880589000065811
1,60,13,green,5,Narrow,['f'],0.9353406999725848
0,30,13,green,5,Narrow,['f'],0.8694362000096589
0,70,13,green,5,Narrow,['j'],1.1094741999986582
1,50,13,green,5,Narrow,['j'],2.575330799969379
0,40,13,green,5,Narrow,['f'],1.6953247000346892
1,50,13,green,5,Narrow,['j'],1.1115011000074446
0,40,13,green,5,Narrow,['f'],0.7579456000239588
1,60,13,green,5,Narrow,['f'],1.1351534000132233
1,50,13,green,5,Narrow,['j'],0.9331675000139512
0,40,13,green,5,Narrow,['f'],0.766066700045485
0,50,13,green,5,Narrow,['j'],1.0941937000025064
1,30,13,green,5,Narrow,['j'],0.9103772999951616
0,50,13,green,5,Narrow,['f'],0.8717542000231333
1,50,13,green,5,Narrow,['j'],1.1590489000082016
0,60,13,green,5,Narrow,['j'],0.6401950999861583
1,70,13,green,5,Narrow,['f'],0.6801185999647714
0,40,13,green,5,Narrow,['f'],0.785617400018964
0,50,13,green,5,Narrow,['j'],1.0277508000144735
1,70,13,red,5,Skew,['f'],1.2255170000134967
1,90,13,red,5,Skew,['f'],0.761907100037206
0,80,13,red,5,Skew,['j'],0.5017987999599427
1,60,13,red,5,Skew,['f'],1.3119984000222757
0,90,13,red,5,Skew,['j'],1.1457437999779359
1,60,13,red,5,Skew,['f'],1.2502806999837048
1,70,13,red,5,Skew,['f'],1.0381345000350848
0,100,13,red,5,Skew,['j'],0.8780724999960512
1,70,13,red,5,Skew,['f'],1.1940948000410572
1,90,13,red,5,Skew,['f'],0.94478010002058
1,80,13,red,5,Skew,['f'],0.8169326999923214
0,80,13,red,5,Skew,['j'],0.8852293000090867
0,80,13,red,5,Skew,['j'],0.8341134000220336
0,80,13,red,5,Skew,['j'],0.7216410000110045
0,80,13,red,5,Skew,['j'],0.9335888000205159
1,90,13,red,5,Skew,['f'],0.6680354999843985
0,100,13,red,5,Skew,['j'],0.681324000004679
1,80,13,red,5,Skew,['f'],1.0186788000282831
0,80,13,red,5,Skew,['j'],0.712898799974937
0,70,13,red,5,Skew,['j'],0.694793899951037
