LotisLeft,Lot_per,Lot_mon,Lot_color,Sure_mon,dist,response,RT
0,60,13,blue,5,Narrow,['f'],3.940213499998208
0,50,13,blue,5,Narrow,['f'],2.554602199990768
1,50,13,blue,5,Narrow,['f'],3.4595922000007704
0,40,13,blue,5,Narrow,['j'],3.516734400007408
1,30,13,blue,5,Narrow,['j'],2.7744186999625526
0,30,13,blue,5,Narrow,['f'],2.0165584000060335
0,50,13,blue,5,Narrow,['f'],1.9494476000545546
1,50,13,blue,5,Narrow,['f'],2.9898253999999724
1,60,13,blue,5,Narrow,['f'],1.9467088999808766
1,60,13,blue,5,Narrow,['f'],2.2683545000036247
0,60,13,blue,5,Narrow,['j'],2.037480400002096
1,40,13,blue,5,Narrow,['j'],2.480090899975039
1,40,13,blue,5,Narrow,['j'],1.8321888000355102
0,70,13,blue,5,Narrow,['j'],1.6068559000268579
0,40,13,blue,5,Narrow,['f'],2.0335510000004433
0,70,13,blue,5,Narrow,['j'],1.9046576000400819
1,50,13,blue,5,Narrow,['f'],3.1139395000063814
1,50,13,blue,5,Narrow,['f'],2.603518099989742
1,50,13,blue,5,Narrow,['f'],1.8243267000070773
0,50,13,blue,5,Narrow,['j'],1.6576204000157304
1,90,13,green,5,Skew,['f'],3.042320300010033
1,70,13,green,5,Skew,['f'],1.2215444999746978
0,100,13,green,5,Skew,['j'],1.3982560000149533
1,60,13,green,5,Skew,['f'],1.9258055999525823
0,80,13,green,5,Skew,['j'],1.3006175000336953
0,90,13,green,5,Skew,['j'],0.9022563000326045
1,90,13,green,5,Skew,['f'],1.2923721999977715
1,80,13,green,5,Skew,['f'],0.9198317999835126
0,100,13,green,5,Skew,['j'],1.0229867000016384
1,70,13,green,5,Skew,['f'],1.2871195999905467
0,80,13,green,5,Skew,['j'],1.0686594999860972
0,70,13,green,5,Skew,['j'],1.5011662000324577
1,90,13,green,5,Skew,['f'],1.3710903000319377
0,80,13,green,5,Skew,['j'],0.897673900006339
1,80,13,green,5,Skew,['f'],1.196424699970521
1,80,13,green,5,Skew,['f'],1.1272259000106715
0,60,13,green,5,Skew,['j'],1.8270275000249967
1,80,13,green,5,Skew,['f'],1.0653459000168368
0,70,13,green,5,Skew,['j'],1.6284173000021838
0,80,13,green,5,Skew,['j'],1.3610894000157714
1,80,13,red,5,wide,['f'],1.9613169000367634
0,0,13,red,5,wide,['f'],1.5747995000565425
1,100,13,red,5,wide,['f'],1.4088680999702774
0,20,13,red,5,wide,['f'],1.2782184000243433
0,90,13,red,5,wide,['j'],1.176783400005661
1,10,13,red,5,wide,['j'],1.3803552000317723
0,100,13,red,5,wide,['j'],1.1022396000334993
1,10,13,red,5,wide,['j'],1.064168500015512
1,20,13,red,5,wide,['j'],0.9184435000061058
0,90,13,red,5,wide,['j'],0.8807705999934115
1,0,13,red,5,wide,['j'],0.7741391999879852
0,80,13,red,5,wide,['j'],1.0465620000031777
1,100,13,red,5,wide,['f'],0.847715399984736
1,90,13,red,5,wide,['f'],1.0553226000047289
0,10,13,red,5,wide,['f'],0.9497881000279449
0,90,13,red,5,wide,['j'],1.1155054999981076
1,0,13,red,5,wide,['j'],0.8622400000458583
0,0,13,red,5,wide,['f'],0.8156303999712691
0,100,13,red,5,wide,['j'],0.8558728000498377
1,10,13,red,5,wide,['j'],0.7891043999698013
