Risk_per,Money,Color,Amb,RiskisLeft,response,RT,dist
20,13,red,100,0,['j'],3.8328776000416838,wide
30,13,red,100,1,['f'],3.5754713999922387,wide
40,13,red,100,1,['f'],2.2982994000194594,wide
50,13,red,100,1,['f'],2.3439933000481687,wide
60,13,red,100,0,['j'],3.0578534999513067,wide
70,13,red,100,1,['f'],1.8312342999852262,wide
80,13,red,100,1,['f'],2.2168970000348054,wide
90,13,red,100,1,['f'],0.7500462000025436,wide
20,13,red,50,1,No_resp,4,wide
30,13,red,50,0,['f'],2.0499210000270978,wide
40,13,red,50,1,['j'],1.4286217999760993,wide
50,13,red,50,1,['f'],1.7422116000088863,wide
60,13,red,50,0,['j'],1.7784435999928974,wide
70,13,red,50,1,['f'],1.5845267999684438,wide
80,13,red,50,0,['j'],1.7267105000209995,wide
90,13,red,50,0,['j'],1.4178719999617897,wide
20,13,blue,100,1,['j'],1.9008638999657705,narrow
30,13,blue,100,1,['j'],1.6922067999839783,narrow
40,13,blue,100,1,['f'],1.8265560999861918,narrow
50,13,blue,100,0,['j'],1.4907018999801949,narrow
60,13,blue,100,0,['j'],1.4339982999954373,narrow
70,13,blue,100,1,['f'],1.6541148999822326,narrow
80,13,blue,100,0,['j'],1.7715533999726176,narrow
90,13,blue,100,0,['j'],1.1712100000004284,narrow
20,13,blue,50,1,['j'],1.9431430000113323,narrow
30,13,blue,50,0,['f'],1.5929080999922007,narrow
40,13,blue,50,1,['f'],1.290481699979864,narrow
50,13,blue,50,1,['f'],0.7375101000070572,narrow
60,13,blue,50,0,['f'],1.1390063000144437,narrow
70,13,blue,50,0,['j'],1.175036100030411,narrow
80,13,blue,50,0,['j'],0.8545507999951951,narrow
90,13,blue,50,1,['f'],0.9436093000113033,narrow
20,13,green,100,1,['j'],1.265398500021547,skew
30,13,green,100,0,['f'],0.5486164999892935,skew
40,13,green,100,1,['j'],0.42546340002445504,skew
50,13,green,100,1,['j'],0.566046699997969,skew
60,13,green,100,0,['f'],0.8022155999788083,skew
70,13,green,100,1,['j'],0.9276411999599077,skew
80,13,green,100,1,['j'],1.066714900021907,skew
90,13,green,100,1,['f'],0.7628317000344396,skew
20,13,green,50,0,['f'],0.8195495999534614,skew
30,13,green,50,1,['j'],0.6063542999909259,skew
40,13,green,50,0,['f'],0.43835349997971207,skew
50,13,green,50,1,['j'],0.6170745000126772,skew
60,13,green,50,1,['j'],0.8222690999973565,skew
70,13,green,50,1,['j'],0.7924719000002369,skew
80,13,green,50,0,['f'],1.2483325999928638,skew
90,13,green,50,1,['f'],0.6489879999426194,skew
20,13,yellow,100,1,['j'],2.2321186999906786,True_unkown
30,13,yellow,100,0,['j'],1.386906599975191,True_unkown
40,13,yellow,100,0,['j'],1.3474995999713428,True_unkown
50,13,yellow,100,0,['f'],0.8911445999983698,True_unkown
60,13,yellow,100,1,['f'],1.1090725000249222,True_unkown
70,13,yellow,100,1,['f'],1.6326348000438884,True_unkown
80,13,yellow,100,1,['f'],0.5599938000086695,True_unkown
90,13,yellow,100,0,['j'],1.0287674999563023,True_unkown
20,13,yellow,50,1,['j'],1.8355736000230536,True_unkown
30,13,yellow,50,1,['j'],1.0385540000279434,True_unkown
40,13,yellow,50,1,['f'],1.1513526000198908,True_unkown
50,13,yellow,50,1,['f'],0.7449558999505825,True_unkown
60,13,yellow,50,1,['f'],0.44160369999008253,True_unkown
70,13,yellow,50,1,['f'],0.5917614999925718,True_unkown
80,13,yellow,50,1,['f'],0.9154717999626882,True_unkown
90,13,yellow,50,1,['f'],0.6443493000115268,True_unkown
