Risk_per,Money,Color,Amb,RiskisLeft,response,RT,dist
20,13,red,100,1,['f'],3.957639400003245,wide
30,13,red,100,0,['f'],2.12299860001076,wide
40,13,red,100,0,['f'],1.2631866000010632,wide
50,13,red,100,0,['j'],1.4719264000013936,wide
60,13,red,100,1,['f'],1.4714708999963477,wide
70,13,red,100,0,['j'],1.0625783000141382,wide
80,13,red,100,0,['j'],0.8473878999939188,wide
90,13,red,100,1,['f'],1.1677587000012863,wide
20,13,red,50,0,['f'],1.6079756000253838,wide
30,13,red,50,1,['j'],2.1206964000011794,wide
40,13,red,50,1,['j'],1.4166297000192571,wide
50,13,red,50,0,['f'],1.8811424000014085,wide
60,13,red,50,1,['j'],1.0498853000171948,wide
70,13,red,50,1,['f'],3.009899000026053,wide
80,13,red,50,0,['j'],1.3947890999843366,wide
90,13,red,50,1,['f'],1.3549777000152972,wide
20,13,blue,100,1,['j'],1.762644399976125,narrow
30,13,blue,100,0,['f'],1.7941456999978982,narrow
40,13,blue,100,0,['f'],1.0097501999989618,narrow
50,13,blue,100,0,['j'],1.5184236000059173,narrow
60,13,blue,100,1,['f'],1.044148499990115,narrow
70,13,blue,100,1,['f'],1.4262324000010267,narrow
80,13,blue,100,0,['j'],1.5520445000147447,narrow
90,13,blue,100,0,['j'],0.6855912999890279,narrow
20,13,blue,50,0,['f'],1.0779534000030253,narrow
30,13,blue,50,1,['j'],1.9341184000077192,narrow
40,13,blue,50,0,['f'],1.6086463000101503,narrow
50,13,blue,50,1,['j'],1.0578647000074852,narrow
60,13,blue,50,1,['f'],1.3769031999981962,narrow
70,13,blue,50,0,['j'],1.5279788000043482,narrow
80,13,blue,50,0,['j'],0.8723139999783598,narrow
90,13,blue,50,1,['f'],1.4648669000016525,narrow
20,13,green,100,1,['j'],1.6248751000093762,skew
30,13,green,100,0,['f'],1.3294765999889933,skew
40,13,green,100,0,['f'],1.2101725999964401,skew
50,13,green,100,0,['f'],1.5863365000113845,skew
60,13,green,100,1,['f'],1.6847294000035618,skew
70,13,green,100,0,['j'],1.1092470999865327,skew
80,13,green,100,1,['f'],1.2386465000163298,skew
90,13,green,100,0,['j'],1.1101471000001766,skew
20,13,green,50,0,['f'],1.0707615000137594,skew
30,13,green,50,1,['f'],2.26332959998399,skew
40,13,green,50,1,['j'],1.7763769000011962,skew
50,13,green,50,0,['f'],1.2011914000031538,skew
60,13,green,50,0,['f'],1.209240600001067,skew
70,13,green,50,0,['f'],1.3536709000181872,skew
80,13,green,50,1,['f'],1.4094539000070654,skew
90,13,green,50,0,['j'],0.9534351000038441,skew
20,13,yellow,100,1,['j'],1.456820699997479,True_unkown
30,13,yellow,100,1,['j'],1.2256094999902416,True_unkown
40,13,yellow,100,1,['j'],1.2340096000116318,True_unkown
50,13,yellow,100,0,['f'],0.8758996999822557,True_unkown
60,13,yellow,100,0,['j'],1.6590876999835018,True_unkown
70,13,yellow,100,0,['j'],0.9802153999917209,True_unkown
80,13,yellow,100,1,['f'],1.397897799994098,True_unkown
90,13,yellow,100,0,['j'],1.3249226000043564,True_unkown
20,13,yellow,50,1,['j'],2.0530608000117354,True_unkown
30,13,yellow,50,1,['j'],1.351945500005968,True_unkown
40,13,yellow,50,1,['j'],1.3651339000207372,True_unkown
50,13,yellow,50,1,['j'],1.643118499981938,True_unkown
60,13,yellow,50,0,['j'],1.5120396999991499,True_unkown
70,13,yellow,50,0,['f'],1.7511074999929406,True_unkown
80,13,yellow,50,1,['f'],1.2965338999929372,True_unkown
90,13,yellow,50,0,['j'],1.144337200006703,True_unkown
