TrialNumber,nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option,ran,order,cue_Onset,endowment_onset,endowment_offset,ISI_onset,ISI_offset,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,1,21,1,3,1,4,1.0,0.0,4.9953413,5.99514,6.011858,6.0121145,9.028695,9.028893,3.0,1.186171,10.215064,12.545704,3.5172703,12.546301,13.551567
2,2,2,23,3,4.5,4,1,1.0,1.0,14.536013,15.535967,15.552957,15.553198,20.069677,20.069834,2.0,1.0377486,21.107582,23.587673,3.5181935,23.588146,26.592257
3,3,3,23,1,1.5,10,0,1.0,2.0,27.580538,28.580164,28.596767,28.596912,30.113632,30.113832,2.0,1.3537881,31.46762,33.62934,3.5158875,33.62985,34.63441
4,4,2,15,1,3,5,7,1.0,3.0,35.620186,36.62046,36.63681,36.637028,39.653587,39.653744,2.0,0.98658085,40.640324,43.170834,3.5174398,43.171303,44.174923
5,5,1,19,1,1.5,9,6,1.0,4.0,45.161476,46.161247,46.178356,46.178574,47.694836,47.695,3.0,1.902872,49.597874,51.213047,3.5184226,51.213547,52.21792
6,6,1,21,1,1.5,4,1,1.0,5.0,53.218147,54.21769,54.234695,54.2349,55.75095,55.751114,2.0,1.4861764,57.23729,59.26849,3.5177734,59.269016,60.273483
7,7,1,19,1,4.5,1,6,1.0,6.0,61.274807,62.257874,62.27462,62.27483,66.791565,66.79172,3.0,1.6715052,68.46323,70.30867,3.5173144,70.30916,71.31282
8,8,1,15,3,4.5,7,3,1.0,7.0,72.3007,73.30029,73.31693,73.31714,77.83418,77.83434,2.0,2.9391527,80.77349,81.35034,3.5163798,81.350845,84.35525
9,9,2,19,1,1.5,6,4,1.0,8.0,85.344505,86.34429,86.360855,86.361084,87.87837,87.87853,3.0,1.902174,89.78071,91.395226,3.5170612,91.39572,92.40037
10,10,2,25,1,3,11,2,1.0,9.0,93.4012,94.384125,94.40097,94.40118,97.417366,97.41753,2.0,0.9536418,98.37117,100.93532,3.5181646,100.935814,101.94006
11,11,3,21,1,4.5,0,7,1.0,10.0,102.92613,103.925446,103.94214,103.9423,108.4593,108.45948,3.0,2.4715624,110.931046,111.97728,3.5181673,111.977776,112.98227
12,12,2,23,3,3,10,4,1.0,11.0,113.967964,114.96904,114.984,114.98426,118.00126,118.00141,3.0,1.2201235,119.221535,121.51795,3.5169003,121.51843,124.52321
13,13,3,15,5,3,0,3,1.0,12.0,125.51078,126.510735,126.52732,126.527466,129.54422,129.54443,2.0,1.7203158,131.26476,133.06218,3.5181193,133.06268,138.06696
14,14,2,19,5,1.5,6,1,1.0,13.0,139.05559,140.05562,140.07169,140.0719,141.58835,141.5885,999.0,999.0,999.0,144.59215,3.5205944,145.10931,150.11363
15,15,1,25,8,1.5,5,8,1.0,14.0,151.09837,152.09845,152.11491,152.11517,153.63197,153.63213,2.0,1.8528303,155.48495,157.14906,3.5173297,157.14958,165.15404
16,16,1,15,3,1.5,1,7,1.0,15.0,166.14438,167.14406,167.16055,167.16077,168.6779,168.67805,2.0,2.6700172,171.34807,172.19502,3.5173483,172.19553,175.199
17,17,1,19,1,4.5,9,6,1.0,16.0,176.1858,177.18561,177.20238,177.20258,181.71884,181.719,3.0,1.5384516,183.25745,185.23586,3.5172243,185.23634,186.24164
18,18,3,25,1,1.5,11,0,1.0,17.0,187.22783,188.22801,188.24477,188.24492,189.76064,189.76082,999.0,999.0,999.0,192.76515,3.5211384,193.28217,194.28586
19,19,1,21,1,1.5,1,7,1.0,18.0,195.28564,196.28435,196.30156,196.30176,197.8179,197.81808,3.0,1.5692387,199.38733,201.33482,3.5171285,201.33534,202.33867
20,20,3,23,3,1.5,10,0,1.0,19.0,203.32484,204.32484,204.34116,204.34132,205.85788,205.85806,999.0,999.0,999.0,208.86179,3.5207224,209.379,212.38261
21,21,3,19,3,3,0,1,1.0,20.0,213.38266,214.38289,214.39948,214.39963,217.41583,217.41603,2.0,2.5212953,219.93732,220.9332,3.5175493,220.9337,223.93784
22,22,3,15,8,1.5,1,0,1.0,21.0,224.92589,225.92545,225.94199,225.94214,227.45879,227.45898,2.0,1.6195376,229.07852,230.9758,3.5171998,230.97632,238.98076
23,23,2,15,1,1.5,7,5,1.0,22.0,239.97139,240.97127,240.98773,240.98798,242.50574,242.50589,3.0,1.0011466,243.50703,246.02199,3.5164726,246.02249,247.02669
24,24,2,15,3,1.5,1,3,1.0,23.0,248.01149,249.01146,249.028,249.0282,250.54462,250.5448,999.0,999.0,999.0,253.54848,3.519947,254.06496,257.06866
25,25,1,23,5,1.5,4,1,1.0,24.0,258.05316,259.05322,259.0693,259.06955,260.5867,260.58685,2.0,1.5356327,262.12247,264.10364,3.5171394,264.1041,269.10806
26,26,3,15,1,1.5,1,0,1.0,25.0,270.0965,271.096,271.11264,271.11282,272.62946,272.62964,3.0,1.8861452,274.51578,276.14615,3.516905,276.14667,277.1505
27,27,2,21,5,1.5,4,9,1.0,26.0,278.13675,279.1358,279.15262,279.15283,280.66962,280.6698,2.0,2.7537234,283.42352,284.18655,3.5171585,284.18707,289.19153
28,28,3,17,5,1.5,0,5,1.0,27.0,290.17957,291.1789,291.196,291.19617,292.71252,292.7127,2.0,2.803672,295.5164,296.22977,3.5173979,296.23022,301.23428
29,29,2,17,3,3,1,5,1.0,28.0,302.22232,303.2224,303.23898,303.23917,306.25647,306.25662,3.0,1.1861533,307.44278,309.77344,3.5171828,309.77396,312.77744
30,30,3,25,8,1.5,0,5,1.0,29.0,313.76556,314.76505,314.7817,314.78186,316.2987,316.2989,999.0,999.0,999.0,319.3025,3.5196574,319.81885,327.8234
31,31,1,17,3,3,5,1,1.0,30.0,328.811,329.8109,329.82758,329.8278,332.84335,332.8435,3.0,1.6385634,334.48206,336.36105,3.5178916,336.3615,339.36517
32,32,2,21,1,4.5,1,4,1.0,31.0,340.35385,341.35382,341.37045,341.37067,345.8873,345.88745,3.0,1.9054203,347.79288,349.40424,3.5171533,349.40472,350.40918
33,33,1,19,1,3,1,9,1.0,32.0,351.39642,352.39627,352.4128,352.4131,355.42926,355.42944,999.0,999.0,999.0,358.43436,3.5218656,358.9515,359.95523
