LotisLeft,Lot_per,Lot_mon,Lot_color,Sure_mon,dist,response,RT
1,40,13,blue,5,Narrow,['f'],4.294535799999721
0,60,13,blue,5,Narrow,['j'],2.627904299995862
0,40,13,blue,5,Narrow,['f'],4.083569000009447
0,40,13,blue,5,Narrow,['f'],2.108723100012867
0,60,13,blue,5,Narrow,['j'],1.3013807999959681
0,50,13,blue,5,Narrow,['j'],2.1613437999913003
1,50,13,blue,5,Narrow,['f'],1.5291532999835908
1,50,13,blue,5,Narrow,['f'],1.5092492999974638
1,60,13,blue,5,Narrow,['f'],1.1647552000067662
1,50,13,blue,5,Narrow,['f'],0.870151299983263
0,40,13,blue,5,Narrow,['f'],1.468405999999959
0,50,13,blue,5,Narrow,['j'],0.8180598999897484
1,30,13,blue,5,Narrow,['j'],1.6312858999881428
1,50,13,blue,5,Narrow,['f'],2.43699800001923
0,60,13,blue,5,Narrow,['j'],0.8359663000155706
1,30,13,blue,5,Narrow,['j'],1.4325757999904454
0,70,13,blue,5,Narrow,['j'],0.8447804999887012
0,50,13,blue,5,Narrow,['j'],1.2116343000088818
1,70,13,blue,5,Narrow,['f'],1.474089900002582
1,50,13,blue,5,Narrow,['j'],1.2048819000192452
1,90,13,green,5,Skew,['f'],1.5449883000110276
1,80,13,green,5,Skew,['f'],1.0525409999827389
1,80,13,green,5,Skew,['f'],0.6235347999900114
1,80,13,green,5,Skew,['f'],0.4385918999905698
0,70,13,green,5,Skew,['j'],0.5721598000091035
0,80,13,green,5,Skew,['j'],0.4642492000130005
0,80,13,green,5,Skew,['j'],0.5645105000003241
1,70,13,green,5,Skew,['f'],0.5618894000072032
0,100,13,green,5,Skew,['j'],0.3998999999894295
0,80,13,green,5,Skew,['j'],0.4201580999942962
0,70,13,green,5,Skew,['j'],0.495122700027423
0,60,13,green,5,Skew,['j'],0.46620870000333525
1,60,13,green,5,Skew,['f'],0.5876239000062924
1,90,13,green,5,Skew,['f'],0.6342399999848567
1,100,13,green,5,Skew,['f'],1.1054867999919225
1,80,13,green,5,Skew,['f'],1.0732924999902025
0,70,13,green,5,Skew,['j'],1.0007309000066016
0,80,13,green,5,Skew,['j'],0.7188834999979008
0,90,13,green,5,Skew,['j'],0.5644604999979492
1,90,13,green,5,Skew,['f'],0.5969086000113748
0,10,13,red,5,wide,['f'],1.630648000020301
0,20,13,red,5,wide,['f'],0.9817660999833606
1,90,13,red,5,wide,['f'],1.4233428000006825
1,10,13,red,5,wide,['j'],0.9207023000053596
1,10,13,red,5,wide,['j'],0.9611305999860633
0,100,13,red,5,wide,['j'],0.9368368000141345
1,0,13,red,5,wide,['j'],1.1249723000219092
1,80,13,red,5,wide,['f'],1.119850499992026
0,90,13,red,5,wide,['j'],0.7205031999910716
0,0,13,red,5,wide,['f'],1.0298433999996632
0,80,13,red,5,wide,['j'],0.8936528000049293
0,20,13,red,5,wide,['f'],0.8714311000076123
1,0,13,red,5,wide,['j'],0.836612300015986
1,10,13,red,5,wide,['j'],0.7652013000042643
1,90,13,red,5,wide,['f'],0.7368073999823537
1,100,13,red,5,wide,['f'],0.5690635000064503
1,0,13,red,5,wide,['j'],0.6979953999980353
0,100,13,red,5,wide,['j'],0.7808526000007987
0,100,13,red,5,wide,['j'],0.623322699975688
0,90,13,red,5,wide,['j'],0.7492810999974608
