C:\Users\tuj55142\Documents\GitHub\istart\Mock_Scan\Social\USE THIS COPY\EEfRTTextCuesV2_Win1_v2_815_Social_052521-1247-1.edat2
ExperimentName	Subject	Session	AmtWon	Clock.Information	DataFile.Basename	Display.RefreshRate	EasyFinger	EasyKey	ExperimentVersion	Group	HardFinger	HardKey	RandomSeed	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	Block	Amount	Choice	Completed	Decision.RT	Practice	Practice.Cycle	Practice.Sample	Probability	Procedure	Running	TapSpeed	Trials	Trials.Cycle	Trials.Sample	Winnings
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1247	1	8.2	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-28T17:07:53Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">11139961505271</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-28T17:07:53Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1247-1	60.010	Right Index Finger	9	1.0.0.84	1	Left Pinky Finger	7	-1182962344	Professional	2.0.10.356	2.0.10.356	06-28-2021	6/28/2021 5:07:53 PM	13:07:53	2.0.10.252	1					1	1	1		WinPractice	Practice					
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1247	1	8.2	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-28T17:07:53Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">11139961505271</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-28T17:07:53Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1247-1	60.010	Right Index Finger	9	1.0.0.84	1	Left Pinky Finger	7	-1182962344	Professional	2.0.10.356	2.0.10.356	06-28-2021	6/28/2021 5:07:53 PM	13:07:53	2.0.10.252	2					2	1	2		LosePractice	Practice					
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1247	1	8.2	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-28T17:07:53Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">11139961505271</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-28T17:07:53Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1247-1	60.010	Right Index Finger	9	1.0.0.84	1	Left Pinky Finger	7	-1182962344	Professional	2.0.10.356	2.0.10.356	06-28-2021	6/28/2021 5:07:53 PM	13:07:53	2.0.10.252	3					3	1	3		LosePractice	Practice					
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1247	1	8.2	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-28T17:07:53Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">11139961505271</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-28T17:07:53Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1247-1	60.010	Right Index Finger	9	1.0.0.84	1	Left Pinky Finger	7	-1182962344	Professional	2.0.10.356	2.0.10.356	06-28-2021	6/28/2021 5:07:53 PM	13:07:53	2.0.10.252	4					4	1	4		WinPractice	Practice					
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1247	1	8.2	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-28T17:07:53Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">11139961505271</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-28T17:07:53Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1247-1	60.010	Right Index Finger	9	1.0.0.84	1	Left Pinky Finger	7	-1182962344	Professional	2.0.10.356	2.0.10.356	06-28-2021	6/28/2021 5:07:53 PM	13:07:53	2.0.10.252	5	5.30	1	1	1732				12	Lose	Trials	0.18965	1	1	1	0
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1247	1	8.2	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-28T17:07:53Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">11139961505271</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-28T17:07:53Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1247-1	60.010	Right Index Finger	9	1.0.0.84	1	Left Pinky Finger	7	-1182962344	Professional	2.0.10.356	2.0.10.356	06-28-2021	6/28/2021 5:07:53 PM	13:07:53	2.0.10.252	6	2.48	1	1	695				50	Lose	Trials	0.19548	2	1	2	0
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1247	1	8.2	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-28T17:07:53Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">11139961505271</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-28T17:07:53Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1247-1	60.010	Right Index Finger	9	1.0.0.84	1	Left Pinky Finger	7	-1182962344	Professional	2.0.10.356	2.0.10.356	06-28-2021	6/28/2021 5:07:53 PM	13:07:53	2.0.10.252	7	4.99	1	1	348				50	Lose	Trials	0.19948	3	1	3	0
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1247	1	8.2	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-28T17:07:53Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">11139961505271</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-28T17:07:53Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1247-1	60.010	Right Index Finger	9	1.0.0.84	1	Left Pinky Finger	7	-1182962344	Professional	2.0.10.356	2.0.10.356	06-28-2021	6/28/2021 5:07:53 PM	13:07:53	2.0.10.252	8	5.62	1	1	543				88	Win	Trials	0.19764	4	1	4	5.62
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1247	1	8.2	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-28T17:07:53Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">11139961505271</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-28T17:07:53Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1247-1	60.010	Right Index Finger	9	1.0.0.84	1	Left Pinky Finger	7	-1182962344	Professional	2.0.10.356	2.0.10.356	06-28-2021	6/28/2021 5:07:53 PM	13:07:53	2.0.10.252	9	3.10	1	1	402				12	Lose	Trials	0.19315	5	1	5	0
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1247	1	8.2	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-28T17:07:53Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">11139961505271</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-28T17:07:53Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1247-1	60.010	Right Index Finger	9	1.0.0.84	1	Left Pinky Finger	7	-1182962344	Professional	2.0.10.356	2.0.10.356	06-28-2021	6/28/2021 5:07:53 PM	13:07:53	2.0.10.252	10	3.42	1	1	476				88	Win	Trials	0.19731	6	1	6	3.42
