C:\Users\tuj55142\Documents\GitHub\istart\Mock_Scan\Social\USE THIS COPY\EEfRTTextCuesV2_Win1_v2_815_Social_052521-1282-1.edat2
ExperimentName	Subject	Session	AmtWon	Clock.Information	DataFile.Basename	Display.RefreshRate	EasyFinger	EasyKey	ExperimentVersion	Group	HardFinger	HardKey	RandomSeed	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	Block	Amount	Choice	Completed	Decision.RT	Practice	Practice.Cycle	Practice.Sample	Probability	Procedure	Running	TapSpeed	Trials	Trials.Cycle	Trials.Sample	Winnings
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1282	1	9.92	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-08-27T17:18:07Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">6011226015718</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-08-27T17:18:07Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1282-1	60.010	Right Index Finger	9	1.0.0.84	1	Left Pinky Finger	7	-1727440447	Professional	2.0.10.356	2.0.10.356	08-27-2021	8/27/2021 5:18:07 PM	13:18:07	2.0.10.252	1					1	1	1		WinPractice	Practice					
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1282	1	9.92	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-08-27T17:18:07Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">6011226015718</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-08-27T17:18:07Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1282-1	60.010	Right Index Finger	9	1.0.0.84	1	Left Pinky Finger	7	-1727440447	Professional	2.0.10.356	2.0.10.356	08-27-2021	8/27/2021 5:18:07 PM	13:18:07	2.0.10.252	2					2	1	2		LosePractice	Practice					
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1282	1	9.92	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-08-27T17:18:07Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">6011226015718</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-08-27T17:18:07Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1282-1	60.010	Right Index Finger	9	1.0.0.84	1	Left Pinky Finger	7	-1727440447	Professional	2.0.10.356	2.0.10.356	08-27-2021	8/27/2021 5:18:07 PM	13:18:07	2.0.10.252	3					3	1	3		LosePractice	Practice					
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1282	1	9.92	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-08-27T17:18:07Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">6011226015718</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-08-27T17:18:07Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1282-1	60.010	Right Index Finger	9	1.0.0.84	1	Left Pinky Finger	7	-1727440447	Professional	2.0.10.356	2.0.10.356	08-27-2021	8/27/2021 5:18:07 PM	13:18:07	2.0.10.252	4					4	1	4		WinPractice	Practice					
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1282	1	9.92	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-08-27T17:18:07Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">6011226015718</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-08-27T17:18:07Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1282-1	60.010	Right Index Finger	9	1.0.0.84	1	Left Pinky Finger	7	-1727440447	Professional	2.0.10.356	2.0.10.356	08-27-2021	8/27/2021 5:18:07 PM	13:18:07	2.0.10.252	5	5.30	0	1	1855				12	Lose	Trials	0.1689	1	1	1	0
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1282	1	9.92	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-08-27T17:18:07Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">6011226015718</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-08-27T17:18:07Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1282-1	60.010	Right Index Finger	9	1.0.0.84	1	Left Pinky Finger	7	-1727440447	Professional	2.0.10.356	2.0.10.356	08-27-2021	8/27/2021 5:18:07 PM	13:18:07	2.0.10.252	6	2.48	0	1	2328				50	Lose	Trials	0.1728	2	1	2	0
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1282	1	9.92	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-08-27T17:18:07Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">6011226015718</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-08-27T17:18:07Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1282-1	60.010	Right Index Finger	9	1.0.0.84	1	Left Pinky Finger	7	-1727440447	Professional	2.0.10.356	2.0.10.356	08-27-2021	8/27/2021 5:18:07 PM	13:18:07	2.0.10.252	7	4.99	1	1	2448				50	Lose	Trials	0.19331	3	1	3	0
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1282	1	9.92	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-08-27T17:18:07Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">6011226015718</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-08-27T17:18:07Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1282-1	60.010	Right Index Finger	9	1.0.0.84	1	Left Pinky Finger	7	-1727440447	Professional	2.0.10.356	2.0.10.356	08-27-2021	8/27/2021 5:18:07 PM	13:18:07	2.0.10.252	8	5.62	1	0	1872				88	Win	Trials	0.2333	4	1	4	0
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1282	1	9.92	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-08-27T17:18:07Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">6011226015718</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-08-27T17:18:07Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1282-1	60.010	Right Index Finger	9	1.0.0.84	1	Left Pinky Finger	7	-1727440447	Professional	2.0.10.356	2.0.10.356	08-27-2021	8/27/2021 5:18:07 PM	13:18:07	2.0.10.252	9	3.10	0	1	1422				12	Lose	Trials	0.1844667	5	1	5	0
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1282	1	9.92	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-08-27T17:18:07Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">6011226015718</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-08-27T17:18:07Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1282-1	60.010	Right Index Finger	9	1.0.0.84	1	Left Pinky Finger	7	-1727440447	Professional	2.0.10.356	2.0.10.356	08-27-2021	8/27/2021 5:18:07 PM	13:18:07	2.0.10.252	10	3.42	0	1	1269				88	Win	Trials	0.1655667	6	1	6	1.75
