C:\Users\tuj55142\Documents\GitHub\istart\Mock_Scan\Social\USE THIS COPY\EEfRTTextCuesV2_Win1_v2_815_Social_052521-1245-1.edat2
ExperimentName	Subject	Session	AmtWon	Clock.Information	DataFile.Basename	Display.RefreshRate	EasyKey	ExperimentVersion	Group	HardKey	RandomSeed	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	Block	Amount	Choice	Completed	Decision.RT	Practice	Practice.Cycle	Practice.Sample	Probability	Procedure	Running	TapSpeed	Trials	Trials.Cycle	Trials.Sample	Winnings
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1245	1	16.77	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-22T17:35:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">5972523258929</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-22T17:35:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1245-1	60.010	9	1.0.0.76	1	7	-1775548047	Professional	2.0.10.356	2.0.10.356	06-22-2021	6/22/2021 5:35:19 PM	13:35:19	2.0.10.252	11	4.67	0	1	2089				50	Lose	Trials	0.1977667	7	1	7	0
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1245	1	16.77	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-22T17:35:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">5972523258929</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-22T17:35:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1245-1	60.010	9	1.0.0.76	1	7	-1775548047	Professional	2.0.10.356	2.0.10.356	06-22-2021	6/22/2021 5:35:19 PM	13:35:19	2.0.10.252	12	3.10	1	1	1741				88	Win	Trials	0.19414	8	1	8	3.10
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1245	1	16.77	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-22T17:35:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">5972523258929</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-22T17:35:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1245-1	60.010	9	1.0.0.76	1	7	-1775548047	Professional	2.0.10.356	2.0.10.356	06-22-2021	6/22/2021 5:35:19 PM	13:35:19	2.0.10.252	13	3.73	0	1	1758				50	Win	Trials	0.2161	9	1	9	1.75
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1245	1	16.77	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-22T17:35:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">5972523258929</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-22T17:35:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1245-1	60.010	9	1.0.0.76	1	7	-1775548047	Professional	2.0.10.356	2.0.10.356	06-22-2021	6/22/2021 5:35:19 PM	13:35:19	2.0.10.252	14	4.36	0	1	3601				12	Win	Trials	0.1678	10	1	10	1.75
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1245	1	16.77	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-22T17:35:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">5972523258929</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-22T17:35:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1245-1	60.010	9	1.0.0.76	1	7	-1775548047	Professional	2.0.10.356	2.0.10.356	06-22-2021	6/22/2021 5:35:19 PM	13:35:19	2.0.10.252	15	6.87	1	1	2300				50	Lose	Trials	0.18998	11	1	11	0
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1245	1	16.77	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-22T17:35:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">5972523258929</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-22T17:35:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1245-1	60.010	9	1.0.0.76	1	7	-1775548047	Professional	2.0.10.356	2.0.10.356	06-22-2021	6/22/2021 5:35:19 PM	13:35:19	2.0.10.252	16	4.05	0	1	2256				50	Win	Trials	0.17	12	1	12	1.75
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1245	1	16.77	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-22T17:35:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">5972523258929</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-22T17:35:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1245-1	60.010	9	1.0.0.76	1	7	-1775548047	Professional	2.0.10.356	2.0.10.356	06-22-2021	6/22/2021 5:35:19 PM	13:35:19	2.0.10.252	17	3.73	1	0	3495				12	Lose	Trials	0.2837567	13	1	13	0
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1245	1	16.77	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-22T17:35:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">5972523258929</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-22T17:35:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1245-1	60.010	9	1.0.0.76	1	7	-1775548047	Professional	2.0.10.356	2.0.10.356	06-22-2021	6/22/2021 5:35:19 PM	13:35:19	2.0.10.252	18	2.48	0	1	3060				88	Win	Trials	0.175	14	1	14	1.75
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1245	1	16.77	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-22T17:35:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">5972523258929</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-22T17:35:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1245-1	60.010	9	1.0.0.76	1	7	-1775548047	Professional	2.0.10.356	2.0.10.356	06-22-2021	6/22/2021 5:35:19 PM	13:35:19	2.0.10.252	19	5.30	1	1	2548				88	Lose	Trials	0.19698	15	1	15	0
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1245	1	16.77	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-22T17:35:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">5972523258929</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-22T17:35:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1245-1	60.010	9	1.0.0.76	1	7	-1775548047	Professional	2.0.10.356	2.0.10.356	06-22-2021	6/22/2021 5:35:19 PM	13:35:19	2.0.10.252	20	2.16	0	1	1713				12	Lose	Trials	0.1605667	16	1	16	0
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1245	1	16.77	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-22T17:35:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">5972523258929</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-22T17:35:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1245-1	60.010	9	1.0.0.76	1	7	-1775548047	Professional	2.0.10.356	2.0.10.356	06-22-2021	6/22/2021 5:35:19 PM	13:35:19	2.0.10.252	21	6.24	1	1	1777				88	Win	Trials	0.19015	17	1	17	6.24
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1245	1	16.77	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-22T17:35:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">5972523258929</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-22T17:35:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1245-1	60.010	9	1.0.0.76	1	7	-1775548047	Professional	2.0.10.356	2.0.10.356	06-22-2021	6/22/2021 5:35:19 PM	13:35:19	2.0.10.252	22	4.05	0	1	1880				12	Lose	Trials	0.1994667	18	1	18	0
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1245	1	16.77	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-22T17:35:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">5972523258929</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-22T17:35:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1245-1	60.010	9	1.0.0.76	1	7	-1775548047	Professional	2.0.10.356	2.0.10.356	06-22-2021	6/22/2021 5:35:19 PM	13:35:19	2.0.10.252	23	7.19	1	1	1570				50	Win	Trials	0.19115	19	1	19	7.19
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1245	1	16.77	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-22T17:35:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">5972523258929</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-22T17:35:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1245-1	60.010	9	1.0.0.76	1	7	-1775548047	Professional	2.0.10.356	2.0.10.356	06-22-2021	6/22/2021 5:35:19 PM	13:35:19	2.0.10.252	24	7.19	0	1	3446				12	Lose	Trials	0.2066667	20	1	20	0
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1245	1	16.77	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-22T17:35:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">5972523258929</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-22T17:35:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1245-1	60.010	9	1.0.0.76	1	7	-1775548047	Professional	2.0.10.356	2.0.10.356	06-22-2021	6/22/2021 5:35:19 PM	13:35:19	2.0.10.252	25	4.36	0	1	1897				50	Win	Trials	0.2089	21	1	21	1.75
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1245	1	16.77	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-22T17:35:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">5972523258929</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-22T17:35:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1245-1	60.010	9	1.0.0.76	1	7	-1775548047	Professional	2.0.10.356	2.0.10.356	06-22-2021	6/22/2021 5:35:19 PM	13:35:19	2.0.10.252	26	6.87	0	1	2560				12	Lose	Trials	0.2017	22	1	22	0
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1245	1	16.77	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-22T17:35:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">5972523258929</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-22T17:35:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1245-1	60.010	9	1.0.0.76	1	7	-1775548047	Professional	2.0.10.356	2.0.10.356	06-22-2021	6/22/2021 5:35:19 PM	13:35:19	2.0.10.252	27	5.62	1	1	2229				12	Lose	Trials	0.18898	23	1	23	0
EEfRTTextCuesV2_Win1_v2_815_Social_052521	1245	1	16.77	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-22T17:35:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">5972523258929</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-22T17:35:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-1245-1	60.010	9	1.0.0.76	1	7	-1775548047	Professional	2.0.10.356	2.0.10.356	06-22-2021	6/22/2021 5:35:19 PM	13:35:19	2.0.10.252	28	7.19	1	1	1670				88	Win	Trials	0.20448	24	1	24	7.19
