onset	duration	trial_type	rt	resp	gender
0.7693340000114404	3.006295400002273	decision	1.8021720999968238	left	F
4.322544200025732	1.0007292999944184	loss	n/a	n/a	n/a
11.411794300016481	3.062569000001531	decision-missed	n/a	n/a	F
15.03114770000684	1.0008530000050087	win	n/a	n/a	n/a
22.103863399999682	3.0658192000119016	decision-missed	n/a	n/a	M
25.723437200009357	1.000799100002041	loss	n/a	n/a	n/a
32.796020000008866	3.063710699992953	decision-missed	n/a	n/a	F
36.415567400021246	1.0008162999874912	loss	n/a	n/a	n/a
39.217959400004474	3.066512599994894	decision-missed	n/a	n/a	M
42.83756660000654	1.0008530000050087	loss	n/a	n/a	n/a
45.62333560001571	3.0656839000002947	decision-missed	n/a	n/a	M
49.24295310000889	1.0007542000093963	win	n/a	n/a	n/a
52.09523910001735	3.006484999990789	decision	1.8014535999973305	right	F
55.64818180000293	1.0006514000124298	win	n/a	n/a	n/a
60.568889600021066	3.0644689000037033	decision-missed	n/a	n/a	F
64.18842550000409	1.000784300005762	loss	n/a	n/a	n/a
69.09257730000536	3.006401699996786	decision	2.568423699995037	right	M
72.64544200000819	1.0007624000136275	win	n/a	n/a	n/a
75.49790580000263	3.06570490001468	decision-missed	n/a	n/a	M
79.11736450000899	1.0008497000089847	win	n/a	n/a	n/a
84.02156970000942	3.063503400015179	decision-missed	n/a	n/a	M
87.64118170001893	1.0008819999929983	loss	n/a	n/a	n/a
94.71344420002424	3.0062513999873772	decision	1.5510116999794263	left	F
98.26663600001484	1.0007356999849435	loss	n/a	n/a	n/a
105.32246700001997	3.00695129999076	decision	1.5508788999868557	right	M
108.87519180000527	1.0009423000155948	win	n/a	n/a	n/a
115.93120250001084	3.063041699992027	decision-missed	n/a	n/a	F
119.55076720000943	1.0007998000073712	win	n/a	n/a	n/a
124.47158650000347	3.006803800002672	decision	1.3007068000151776	right	M
128.02443770001992	1.0007914000016171	win	n/a	n/a	n/a
130.89354180000373	3.065589700010605	decision-missed	n/a	n/a	F
134.51313649999793	1.0006911000236869	win	n/a	n/a	n/a
137.2988050999993	3.0637567000230774	decision-missed	n/a	n/a	M
140.9183508999995	1.0008242000185419	loss	n/a	n/a	n/a
143.7708021000144	3.0626768000074662	decision-missed	n/a	n/a	F
147.37371300000814	1.0007346000056714	loss	n/a	n/a	n/a
156.54798170001595	3.006466399994679	decision	1.3004557999956887	left	M
160.10085600000457	1.0008032000041567	loss	n/a	n/a	n/a
165.07172580002225	3.0631737999792676	decision-missed	n/a	n/a	F
168.69121520000044	1.0008975000237115	win	n/a	n/a	n/a
171.5437333000009	3.0649701000074856	decision-missed	n/a	n/a	F
175.1632504000154	1.0008483999990858	loss	n/a	n/a	n/a
182.21922850000556	3.006972900009714	decision	1.8009087000100408	left	M
185.7720119000005	1.0008894000202417	loss	n/a	n/a	n/a
188.60778240000946	3.0066435000044294	decision	0.5335745000047609	left	F
192.16085230000317	1.000544800015632	win	n/a	n/a	n/a
194.96302039999864	3.00640170002589	decision	1.0332601000263821	left	M
198.51587610002025	1.0008205999911297	win	n/a	n/a	n/a
205.60511830000905	3.0647851999965496	decision-missed	n/a	n/a	M
209.22463969999808	1.0010077000188176	loss	n/a	n/a	n/a
216.26390210000682	3.006889100011904	decision	1.0339145000034478	right	M
219.8168011000089	1.0006788999889977	loss	n/a	n/a	n/a
224.73770600001444	3.34104309999384	decision	3.3352905999927316	right	M
228.62371110002277	1.0012012999795843	loss	n/a	n/a	n/a
231.45969519999926	3.063247100013541	decision-missed	n/a	n/a	F
235.07934039999964	1.0008352000149898	loss	n/a	n/a	n/a
242.13524699999834	3.0069977000239305	decision	1.033806400024332	right	M
245.6881168000109	1.0007949999999255	loss	n/a	n/a	n/a
248.52384830001392	3.0067188999964856	decision	1.0336581000010483	right	F
252.07664790001581	1.0008417000062764	win	n/a	n/a	n/a
254.9290222999989	3.065911600016989	decision-missed	n/a	n/a	F
258.54837600002065	1.001077399996575	loss	n/a	n/a	n/a
261.36746910001966	3.0064490999793634	decision	1.0344143999973312	left	M
264.92061690002447	1.0009408999758307	win	n/a	n/a	n/a
269.8755192000244	3.0682755999732763	decision-missed	n/a	n/a	F
273.4941429000173	1.0007350000087172	win	n/a	n/a	n/a
276.3301997000235	3.0666177999810316	decision-missed	n/a	n/a	F
279.9496089000022	1.0012690000003204	win	n/a	n/a	n/a
284.83722350001335	3.066306299995631	decision-missed	n/a	n/a	M
288.4563842000207	1.0007550999871455	win	n/a	n/a	n/a
295.5793294000032	3.0636674000124913	decision-missed	n/a	n/a	F
299.1987145000021	1.0009327000007033	win	n/a	n/a	n/a
306.2880147000251	3.0069684999762103	decision	1.3004744999925606	left	M
309.8407674000191	1.0009699999936856	win	n/a	n/a	n/a
312.7100697999995	3.0067702000087593	decision	1.550668100011535	right	F
316.2629599000211	1.0008219000010286	loss	n/a	n/a	n/a
319.09866150000016	3.0655711000144947	decision-missed	n/a	n/a	M
322.7182724000013	1.0007735000108369	win	n/a	n/a	n/a
327.65566930000205	3.0662451999960467	decision-missed	n/a	n/a	M
331.27547069999855	1.000558200001251	loss	n/a	n/a	n/a
338.3478069000121	3.0636265999928582	decision-missed	n/a	n/a	F
341.9674478000088	1.000794899999164	win	n/a	n/a	n/a
349.0398943000182	3.006995799980359	decision	1.300898599991342	right	M
352.5928678000055	1.000821099994937	win	n/a	n/a	n/a
365.97067140002036	3.0650794999965	decision-missed	n/a	n/a	F
369.59022700000787	1.0008063999994192	loss	n/a	n/a	n/a
374.5277275000117	3.063278799992986	decision-missed	n/a	n/a	F
378.1473094000248	1.0007995999767445	win	n/a	n/a	n/a
383.06810260002385	3.00670089997584	decision	1.5505392999912146	left	F
386.62098080001306	1.0007765000045765	loss	n/a	n/a	n/a
391.54142790002516	3.0663521999958903	decision-missed	n/a	n/a	M
395.1613647000049	1.000755899993237	loss	n/a	n/a	n/a
402.26720650002244	3.006042399996659	decision	0.7832703999883961	left	F
405.82007510002586	1.0008224999764934	loss	n/a	n/a	n/a
408.6224459000223	3.006437799980631	decision	0.7833746999967843	left	M
412.1753706000163	1.0008876000065356	loss	n/a	n/a	n/a
419.2145141000219	3.006441099976655	decision	1.3005507999914698	right	M
422.7670998000249	1.001102299982449	win	n/a	n/a	n/a
425.56976569999824	3.064773400023114	decision-missed	n/a	n/a	F
429.189374700014	1.0007524999964517	loss	n/a	n/a	n/a
434.07682250000653	3.0647944000083953	decision-missed	n/a	n/a	M
437.69637340001645	1.0007967999845278	loss	n/a	n/a	n/a
440.5321555999981	3.0064880000136327	decision	1.300445500004571	left	F
444.08492160000606	1.000902900006622	win	n/a	n/a	n/a
446.904053700011	3.063397099991562	decision-missed	n/a	n/a	M
450.52465910001774	1.0164681999885943	win	n/a	n/a	n/a
453.3760104000103	3.341287299990654	decision	3.3355389999924228	left	M
457.26237060001586	1.0008819999929983	win	n/a	n/a	n/a
462.1999494000047	3.0637454999960028	decision-missed	n/a	n/a	M
465.8194274000125	1.000739999988582	win	n/a	n/a	n/a
470.74046660002205	3.065442899998743	decision-missed	n/a	n/a	F
474.3599178000004	1.0008075000077952	loss	n/a	n/a	n/a
481.4825124000199	3.0672616999945603	decision-missed	n/a	n/a	F
485.10210620000726	1.0008074000070337	loss	n/a	n/a	n/a
489.9894581999979	3.326200300012715	decision	3.3204277000040747	left	M
493.8593791000021	1.0007588000153191	loss	n/a	n/a	n/a
496.69479860001593	3.006666800007224	decision	0.7836142999876756	left	F
500.2479639000085	1.0007294999959413	win	n/a	n/a	n/a
