onset	duration	trial_type	response_time	Endowment
7.538166	1.400340	dec_dg-prop_more	1.400340	17
7.538166	1.400340	dec_dg-prop_choice	1.400340	17
5.005760	2	cue_ug-resp	n/a	17
5.005760	2	cue_ug-resp_parametric	n/a	17
19.088377	1.266724	dec_ug-prop_more	1.266724	19
19.088377	1.266724	dec_ug-prop_choice	1.266724	19
15.055897	2	cue_dict	n/a	19
15.055897	2	cue_dict_parametric	n/a	19
28.638205	1.600352	dec_ug-prop_more	1.600352	23
28.638205	1.600352	dec_ug-prop_choice	1.600352	23
24.605750	2	cue_dict	n/a	23
24.605750	2	cue_dict_parametric	n/a	23
43.688305	1.633570	dec_ug-prop_more	1.633570	19
43.688305	1.633570	dec_ug-prop_choice	1.633570	19
41.155704	2	cue_dict	n/a	19
41.155704	2	cue_dict_parametric	n/a	19
53.238000	1.833520	dec_dg-prop_more	1.833520	15
53.238000	1.833520	dec_dg-prop_choice	1.833520	15
49.205580	2	cue_ug-resp	n/a	15
49.205580	2	cue_ug-resp_parametric	n/a	15
65.288010	1.366793	dec_ug-prop_more	1.366793	17
65.288010	1.366793	dec_ug-prop_choice	1.366793	17
62.755830	2	cue_dict	n/a	17
62.755830	2	cue_dict_parametric	n/a	17
78.338300	4	missed_trial	n/a	21
72.805610	2	cue_ug-prop	n/a	21
72.805610	2	cue_ug-prop_parametric	n/a	21
87.904690	1.549862	dec_ug-resp_accept	1.549862	15
87.904690	1.549862	dec_ug-resp_choice	1.549862	15
83.872110	2	cue_ug-prop	n/a	15
83.872110	2	cue_ug-prop_parametric	n/a	15
95.954730	2.016487	dec_ug-prop_more	2.016487	21
95.954730	2.016487	dec_ug-prop_choice	2.016487	21
93.422030	2	cue_dict	n/a	21
93.422030	2	cue_dict_parametric	n/a	21
112.504520	1.300223	dec_dg-prop_more	1.300223	21
112.504520	1.300223	dec_dg-prop_choice	1.300223	21
108.471880	2	cue_ug-resp	n/a	21
108.471880	2	cue_ug-resp_parametric	n/a	21
123.554450	1.250302	dec_ug-prop_more	1.250302	23
123.554450	1.250302	dec_ug-prop_choice	1.250302	23
118.022040	2	cue_dict	n/a	23
118.022040	2	cue_dict_parametric	n/a	23
135.604300	1.116973	dec_ug-prop_more	1.116973	23
135.604300	1.116973	dec_ug-prop_choice	1.116973	23
133.071900	2	cue_dict	n/a	23
133.071900	2	cue_dict_parametric	n/a	23
147.154970	1.699568	dec_dg-prop_more	1.699568	23
147.154970	1.699568	dec_dg-prop_choice	1.699568	23
143.121870	2	cue_ug-resp	n/a	23
143.121870	2	cue_ug-resp_parametric	n/a	23
156.704240	1.666776	dec_ug-resp_accept	1.666776	17
156.704240	1.666776	dec_ug-resp_choice	1.666776	17
152.671740	2	cue_ug-prop	n/a	17
152.671740	2	cue_ug-prop_parametric	n/a	17
166.754140	1.349932	dec_ug-prop_more	1.349932	19
166.754140	1.349932	dec_ug-prop_choice	1.349932	19
164.221940	2	cue_dict	n/a	19
164.221940	2	cue_dict_parametric	n/a	19
174.804440	1.916473	dec_ug-resp_accept	1.916473	15
174.804440	1.916473	dec_ug-resp_choice	1.916473	15
172.271650	2	cue_ug-prop	n/a	15
172.271650	2	cue_ug-prop_parametric	n/a	15
185.854400	1.416572	dec_dg-prop_more	1.416572	21
