TrialNumber,Trialn,Blockn,BlockType,Partner,Feedback,ITI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,6,3,3,0.750000,1.0,0.0,3.3206015e-06,0.005548718,4.0283284,2.0,5.507643,1.4793149,4.0,6.54624,7.5594163,3.5310879,7.559648,8.323675
2,2,1,6,3,3,0.750000,1.0,1.0,--,--,8.340983,2.0,8.957769,0.6167859,2.0,10.85888,11.872788,3.531805,11.872975,12.623721
3,3,1,6,3,1,0.750000,1.0,2.0,--,--,12.63739,3.0,13.174256,0.5368669,4.0,15.154994,16.165684,3.5282931,16.165867,16.923819
4,4,1,6,3,3,0.750000,1.0,3.0,--,--,16.93742,3.0,17.457542,0.52012146,7.0,19.454277,20.465662,3.5282419,20.465849,21.223986
5,5,1,6,3,1,0.750000,1.0,4.0,--,--,21.237556,3.0,22.107502,0.86994576,4.0,23.75498,24.76573,3.5281737,24.765915,25.523726
6,6,1,6,3,3,0.750000,1.0,5.0,--,--,25.537304,2.0,25.890835,0.3535307,1.0,28.054495,29.06536,3.5280557,29.065588,29.823824
7,7,1,6,3,3,0.750000,1.0,6.0,--,--,29.837374,2.0,30.457354,0.6199785,4.0,32.355038,33.363537,3.526163,33.363728,34.12339
8,8,1,6,3,3,10,1.0,7.0,--,--,34.137222,3.0,34.940674,0.8034505,7.0,36.654537,37.6637,3.5264785,37.66388,47.67361
9,9,2,2,1,3,0.750000,1.0,8.0,--,--,47.68297,2.0,48.440845,0.7578774,4.0,50.19997,51.208546,3.5255778,51.208797,51.97365
10,10,2,2,1,3,0.750000,1.0,9.0,--,--,51.976593,2.0,52.42403,0.44743752,4.0,54.493744,55.501747,3.5251527,55.501934,56.257114
11,11,2,2,1,3,0.750000,1.0,10.0,--,--,56.259567,2.0,56.857327,0.5977603,1.0,58.777283,59.785473,3.5259054,59.785652,60.540264
12,12,2,2,1,3,0.750000,1.0,11.0,--,--,60.542698,3.0,61.057255,0.5145537,9.0,63.060104,64.06957,3.5268762,64.06976,64.823746
13,13,2,2,1,2,0.750000,1.0,12.0,--,--,64.82614,2.0,65.22404,0.3978915,5.0,67.34371,68.35551,3.5293615,68.35568,69.106926
14,14,2,2,1,3,0.750000,1.0,13.0,--,--,69.10917,3.0,69.62391,0.51473397,7.0,71.62726,72.63703,3.527859,72.637215,73.39023
15,15,2,2,1,1,0.750000,1.0,14.0,--,--,73.39263,2.0,73.97379,0.5811622,8.0,75.90972,76.92155,3.5289156,76.92173,77.673546
16,16,2,2,1,3,8,1.0,15.0,--,--,77.67582,2.0,78.02383,0.34800434,3.0,80.19271,81.20404,3.5282178,81.20423,89.20679
17,17,3,1,1,2,0.750000,1.0,16.0,--,--,89.20918,3.0,89.72389,0.5147083,5.0,91.72727,92.736946,3.527766,92.73714,93.49002
18,18,3,1,1,1,0.750000,1.0,17.0,--,--,93.49229,2.0,94.157295,0.665007,8.0,96.00915,97.01972,3.5274336,97.019905,97.77381
19,19,3,1,1,1,0.750000,1.0,18.0,--,--,97.77607,3.0,98.72389,0.947821,3.0,100.293724,101.30214,3.5260737,101.30233,102.05681
20,20,3,1,1,1,0.750000,1.0,19.0,--,--,102.05918,2.0,102.42384,0.36465803,8.0,104.57726,105.58563,3.526444,105.58581,106.34019
21,21,3,1,1,1,0.750000,1.0,20.0,--,--,106.342514,3.0,106.757385,0.41486728,3.0,108.859924,109.8682,3.5256844,109.868385,110.6233
22,22,3,1,1,3,0.750000,1.0,21.0,--,--,110.62557,2.0,111.0908,0.46522385,2.0,113.142715,114.15239,3.5268126,114.152565,114.90664
23,23,3,1,1,1,0.750000,1.0,22.0,--,--,114.90893,3.0,115.52377,0.6148418,3.0,117.42731,118.43742,3.5284941,118.43761,119.190025
24,24,3,1,1,1,12,1.0,23.0,--,--,119.1923,2.0,119.69064,0.49834588,8.0,121.70929,122.71766,3.5253613,122.71784,134.7232
25,25,4,3,2,3,0.750000,1.0,24.0,--,--,134.79997,3.0,135.50696,0.7069757,7.0,137.31795,138.32785,3.527866,138.32802,139.08989
26,26,4,3,2,1,0.750000,1.0,25.0,--,--,139.1621,2.0,139.57362,0.41152373,8.0,141.67937,142.68907,3.5269787,142.68925,143.4401
27,27,4,3,2,1,0.750000,1.0,26.0,--,--,143.49521,2.0,143.95705,0.4618341,8.0,146.01277,147.02097,3.525757,147.02115,147.77344
28,28,4,3,2,1,0.750000,1.0,27.0,--,--,147.82866,2.0,148.22343,0.39476982,8.0,150.34651,151.35497,3.5263093,151.35515,152.10661
29,29,4,3,2,3,0.750000,1.0,28.0,--,--,152.16145,2.0,152.52362,0.36217484,1.0,154.6784,155.68808,3.5266325,155.68828,156.43993
30,30,4,3,2,1,0.750000,1.0,29.0,--,--,156.49533,2.0,156.89015,0.39482445,6.0,159.01334,160.02483,3.5294912,160.02501,160.78987
31,31,4,3,2,1,0.750000,1.0,30.0,--,--,160.84529,3.0,161.55692,0.71162784,1.0,163.36264,164.3711,3.525806,164.37128,165.12321
32,32,4,3,2,1,10,1.0,31.0,--,--,165.1776,3.0,165.64023,0.462638,4.0,167.69519,168.70386,3.5262704,168.70404,178.70659
33,33,5,4,2,3,0.750000,1.0,32.0,--,--,178.79124,2.0,179.60684,0.8156024,2.0,181.30867,182.31862,3.5273695,182.31879,183.07317
34,34,5,4,2,3,0.750000,1.0,33.0,--,--,183.12842,2.0,183.70657,0.5781562,3.0,185.64563,186.65399,3.5255728,186.65417,187.40648
35,35,5,4,2,1,0.750000,1.0,34.0,--,--,187.46146,3.0,187.9568,0.49535644,4.0,189.97926,190.98918,3.5277352,190.98936,191.73996
36,36,5,4,2,3,0.750000,1.0,35.0,--,--,191.79662,3.0,192.44014,0.64352906,8.0,194.31396,195.324,3.5273883,195.32419,196.08974
37,37,5,4,2,3,0.750000,1.0,36.0,--,--,196.1457,3.0,197.67345,1.527745,9.0,198.66338,199.67169,3.5259902,199.67189,200.42313
38,38,5,4,2,1,0.750000,1.0,37.0,--,--,200.50793,2.0,200.90688,0.39894834,7.0,203.0256,204.03506,3.5271313,204.03525,204.78984
39,39,5,4,2,3,0.750000,1.0,38.0,--,--,204.8449,2.0,205.3567,0.5118079,3.0,207.36255,208.37112,3.5262153,208.37129,209.12308
40,40,5,4,2,3,8,1.0,39.0,--,--,209.18117,2.0,209.60696,0.42581075,1.0,211.69858,212.70747,3.5263102,212.70766,220.72282
41,41,6,3,2,1,0.750000,1.0,40.0,--,--,220.79355,3.0,221.65678,0.8632273,4.0,223.31047,224.32027,3.5267134,224.32045,225.07298
42,42,6,3,2,1,0.750000,1.0,41.0,--,--,225.1294,2.0,225.65657,0.5271823,6.0,227.64627,228.65466,3.5252738,228.65485,229.40622
43,43,6,3,2,1,0.750000,1.0,42.0,--,--,229.46179,3.0,230.14015,0.6783582,3.0,231.97884,232.98718,3.5253885,232.98737,233.73961
44,44,6,3,2,1,0.750000,1.0,43.0,--,--,233.79451,3.0,234.89005,1.095526,4.0,236.31172,237.32037,3.5258603,237.32056,238.07277
45,45,6,3,2,1,0.750000,1.0,44.0,--,--,238.13806,2.0,238.62317,0.48510998,6.0,240.65414,241.66292,3.5248485,241.6631,242.42307
46,46,6,3,2,1,0.750000,1.0,45.0,--,--,242.47832,2.0,242.87344,0.39511365,9.0,244.99512,246.00375,3.5254247,246.00394,246.75667
47,47,6,3,2,2,0.750000,1.0,46.0,--,--,246.81136,2.0,247.10677,0.29541212,5.0,249.32838,250.33885,3.5274909,250.33904,251.08954
48,48,6,3,2,2,8,1.0,47.0,--,--,251.14363,2.0,251.67302,0.52938986,5.0,253.66106,254.6687,3.5250745,254.66888,262.67288
49,49,7,1,1,2,0.750000,1.0,48.0,--,--,262.67752,2.0,263.5732,0.89571875,5.0,265.19513,266.20343,3.5259352,266.20367,266.95615
50,50,7,1,1,1,0.750000,1.0,49.0,--,--,266.9585,3.0,267.48987,0.53137344,2.0,269.47617,270.4868,3.5282798,270.48697,271.2395
51,51,7,1,1,1,0.750000,1.0,50.0,--,--,271.24182,2.0,271.77368,0.53188694,9.0,273.75952,274.76758,3.5257561,274.76776,275.5228
52,52,7,1,1,1,0.750000,1.0,51.0,--,--,275.5251,3.0,276.19012,0.66503084,3.0,278.04117,279.0495,3.5244062,279.04968,279.80612
53,53,7,1,1,3,0.750000,1.0,52.0,--,--,279.8084,2.0,280.1066,0.29820925,2.0,282.32507,283.33487,3.5264547,283.33505,284.08945
