TrialNumber,nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option,ran,order,cue_Onset,endowment_onset,endowment_offset,ISI_onset,ISI_offset,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,1,15,1,1.5,1,5,1.0,0.0,5.004365,6.0041223,6.020998,6.021254,7.537664,7.537925,3.0,0.8851692,8.423094,11.053422,3.516009,11.054086,12.0590105
2,2,1,25,1,1.5,11,8,1.0,1.0,13.044228,14.0440235,14.060449,14.060747,15.576967,15.577126,2.0,1.5867524,17.163877,19.094887,3.5181634,19.095436,20.100113
3,3,2,15,1,1.5,5,3,1.0,2.0,21.100712,22.083931,22.100668,22.100922,23.61792,23.618116,3.0,1.0016633,24.61978,27.135475,3.5177407,27.13599,28.140423
4,4,3,21,3,1.5,0,7,1.0,3.0,29.141047,30.14054,30.157034,30.157225,31.673746,31.673996,2.0,1.8692309,33.543224,35.191425,3.5178192,35.191944,38.197018
5,5,2,19,5,3,4,1,1.0,4.0,39.182255,40.18256,40.199394,40.199757,43.215816,43.215984,3.0,0.9364012,44.152386,46.73291,3.517305,46.733414,51.737995
6,6,1,19,3,3,9,1,1.0,5.0,52.726837,53.726677,53.743385,53.743687,56.75984,56.76001,3.0,0.72026736,57.480278,60.276745,3.517113,60.277256,63.281616
7,7,3,21,1,3,0,9,1.0,6.0,64.269714,65.26948,65.286095,65.28632,68.30178,68.30199,3.0,1.3381507,69.64014,71.81879,3.5172067,71.81933,72.8239
8,8,1,21,1,1.5,4,9,1.0,7.0,73.81111,74.81104,74.82704,74.827324,76.343834,76.344,3.0,1.9196665,78.263664,79.86111,3.5174866,79.86161,80.866005
9,9,3,23,1,3,0,1,1.0,8.0,81.85057,82.85024,82.867165,82.86733,85.88474,85.88493,2.0,1.1693952,87.05433,89.40277,3.5182467,89.40332,90.407715
10,10,2,19,5,1.5,1,6,1.0,9.0,91.40874,92.3917,92.408516,92.40876,93.92582,93.92599,2.0,0.6845646,94.61056,97.44216,3.5165339,97.44265,102.447525
11,11,3,15,1,1.5,5,0,1.0,10.0,103.43547,104.43504,104.451485,104.451706,105.968094,105.96829,2.0,1.0523736,107.02066,109.4854,3.5174663,109.48588,110.49053
12,12,3,23,1,1.5,0,7,1.0,11.0,111.4919,112.474174,112.49153,112.49172,114.00812,114.00832,2.0,2.186588,116.194916,117.52539,3.517457,117.52591,118.53018
13,13,2,19,1,3,9,4,1.0,12.0,119.51543,120.51459,120.531586,120.53182,123.54754,123.547714,3.0,2.6725225,126.22024,127.064674,3.5173604,127.0652,128.0696
14,14,3,25,3,1.5,0,5,1.0,13.0,129.05644,130.05606,130.0728,130.07295,131.58908,131.58928,2.0,1.6528553,133.24213,135.10707,3.5181715,135.10757,138.11282
15,15,2,19,5,4.5,4,6,1.0,14.0,139.09836,140.09784,140.11458,140.11493,144.63101,144.63118,2.0,1.355068,145.98625,148.1476,3.516806,148.1481,153.152
