C:\Users\tuj55142\Documents\GitHub\istart\Mock_Scan\Monetary\EEfRTTextCuesV2_Win1_v2_815-3122-1.edat2
ExperimentName	Subject	Session	AmtWon	Clock.Information	DataFile.Basename	Display.RefreshRate	EasyFinger	EasyKey	ExperimentVersion	Group	HardFinger	HardKey	RandomSeed	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	Block	Amount	Choice	Completed	Decision.RT	Practice	Practice.Cycle	Practice.Sample	Probability	Procedure	Running	TapSpeed	Trials	Trials.Cycle	Trials.Sample	Winnings
EEfRTTextCuesV2_Win1_v2_815	3122	1	4	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-08-20T17:21:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">34115505162</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-08-20T17:21:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-3122-1	60.010	Right Index Finger	9	1.0.0.42	1	Left Pinky Finger	7	-243503753	Professional	2.0.10.356	2.0.10.356	08-20-2021	8/20/2021 5:21:42 PM	13:21:42	2.0.10.252	1					1	1	1		WinPractice	Practice					
EEfRTTextCuesV2_Win1_v2_815	3122	1	4	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-08-20T17:21:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">34115505162</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-08-20T17:21:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-3122-1	60.010	Right Index Finger	9	1.0.0.42	1	Left Pinky Finger	7	-243503753	Professional	2.0.10.356	2.0.10.356	08-20-2021	8/20/2021 5:21:42 PM	13:21:42	2.0.10.252	2					2	1	2		LosePractice	Practice					
EEfRTTextCuesV2_Win1_v2_815	3122	1	4	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-08-20T17:21:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">34115505162</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-08-20T17:21:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-3122-1	60.010	Right Index Finger	9	1.0.0.42	1	Left Pinky Finger	7	-243503753	Professional	2.0.10.356	2.0.10.356	08-20-2021	8/20/2021 5:21:42 PM	13:21:42	2.0.10.252	3					3	1	3		LosePractice	Practice					
EEfRTTextCuesV2_Win1_v2_815	3122	1	4	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-08-20T17:21:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">34115505162</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-08-20T17:21:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-3122-1	60.010	Right Index Finger	9	1.0.0.42	1	Left Pinky Finger	7	-243503753	Professional	2.0.10.356	2.0.10.356	08-20-2021	8/20/2021 5:21:42 PM	13:21:42	2.0.10.252	4					4	1	4		WinPractice	Practice					
EEfRTTextCuesV2_Win1_v2_815	3122	1	4	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-08-20T17:21:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">34115505162</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-08-20T17:21:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-3122-1	60.010	Right Index Finger	9	1.0.0.42	1	Left Pinky Finger	7	-243503753	Professional	2.0.10.356	2.0.10.356	08-20-2021	8/20/2021 5:21:42 PM	13:21:42	2.0.10.252	5	3.04	0	1	1799				12	Lose	Trials	0.1872	1	1	1	0
EEfRTTextCuesV2_Win1_v2_815	3122	1	4	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-08-20T17:21:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">34115505162</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-08-20T17:21:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-3122-1	60.010	Right Index Finger	9	1.0.0.42	1	Left Pinky Finger	7	-243503753	Professional	2.0.10.356	2.0.10.356	08-20-2021	8/20/2021 5:21:42 PM	13:21:42	2.0.10.252	6	1.42	0	1	1419				50	Lose	Trials	0.185	2	1	2	0
EEfRTTextCuesV2_Win1_v2_815	3122	1	4	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-08-20T17:21:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">34115505162</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-08-20T17:21:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-3122-1	60.010	Right Index Finger	9	1.0.0.42	1	Left Pinky Finger	7	-243503753	Professional	2.0.10.356	2.0.10.356	08-20-2021	8/20/2021 5:21:42 PM	13:21:42	2.0.10.252	7	2.86	0	1	1210				50	Lose	Trials	0.185	3	1	3	0
EEfRTTextCuesV2_Win1_v2_815	3122	1	4	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-08-20T17:21:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">34115505162</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-08-20T17:21:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-3122-1	60.010	Right Index Finger	9	1.0.0.42	1	Left Pinky Finger	7	-243503753	Professional	2.0.10.356	2.0.10.356	08-20-2021	8/20/2021 5:21:42 PM	13:21:42	2.0.10.252	8	3.22	0	1	1736				88	Win	Trials	0.1955667	4	1	4	1
EEfRTTextCuesV2_Win1_v2_815	3122	1	4	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-08-20T17:21:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">34115505162</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-08-20T17:21:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-3122-1	60.010	Right Index Finger	9	1.0.0.42	1	Left Pinky Finger	7	-243503753	Professional	2.0.10.356	2.0.10.356	08-20-2021	8/20/2021 5:21:42 PM	13:21:42	2.0.10.252	9	1.78	0	1	1309				12	Lose	Trials	0.185	5	1	5	0
EEfRTTextCuesV2_Win1_v2_815	3122	1	4	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-08-20T17:21:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">34115505162</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-08-20T17:21:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-3122-1	60.010	Right Index Finger	9	1.0.0.42	1	Left Pinky Finger	7	-243503753	Professional	2.0.10.356	2.0.10.356	08-20-2021	8/20/2021 5:21:42 PM	13:21:42	2.0.10.252	10	1.96	0	1	3431				88	Win	Trials	0.2039	6	1	6	1
