C:\Users\tuj55142\Documents\GitHub\istart\Mock_Scan\Monetary\EEfRTTextCuesV2_Win1_v2_815-1245-1.edat2
ExperimentName	Subject	Session	AmtWon	Clock.Information	DataFile.Basename	Display.RefreshRate	EasyKey	ExperimentVersion	Group	HardKey	RandomSeed	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	Block	Amount	Choice	Completed	Decision.RT	Practice	Practice.Cycle	Practice.Sample	Probability	Procedure	Running	TapSpeed	Trials	Trials.Cycle	Trials.Sample	Winnings
EEfRTTextCuesV2_Win1_v2_815	1245	1	7.12	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-22T17:58:45Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">5986583317449</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-22T17:58:45Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-1245-1	60.011	9	1.0.0.30	1	7	-600402467	Professional	2.0.10.356	2.0.10.356	06-22-2021	6/22/2021 5:58:45 PM	13:58:45	2.0.10.252	11	2.68	1	1	1390				50	Lose	Trials	0.19681	7	1	7	0
EEfRTTextCuesV2_Win1_v2_815	1245	1	7.12	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-22T17:58:45Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">5986583317449</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-22T17:58:45Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-1245-1	60.011	9	1.0.0.30	1	7	-600402467	Professional	2.0.10.356	2.0.10.356	06-22-2021	6/22/2021 5:58:45 PM	13:58:45	2.0.10.252	12	1.78	0	1	1378				88	Win	Trials	0.1705667	8	1	8	1
EEfRTTextCuesV2_Win1_v2_815	1245	1	7.12	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-22T17:58:45Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">5986583317449</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-22T17:58:45Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-1245-1	60.011	9	1.0.0.30	1	7	-600402467	Professional	2.0.10.356	2.0.10.356	06-22-2021	6/22/2021 5:58:45 PM	13:58:45	2.0.10.252	13	2.14	0	1	1675				50	Win	Trials	0.1939	9	1	9	1
EEfRTTextCuesV2_Win1_v2_815	1245	1	7.12	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-22T17:58:45Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">5986583317449</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-22T17:58:45Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-1245-1	60.011	9	1.0.0.30	1	7	-600402467	Professional	2.0.10.356	2.0.10.356	06-22-2021	6/22/2021 5:58:45 PM	13:58:45	2.0.10.252	14	2.50	0	1	2332				12	Win	Trials	0.175	10	1	10	1
EEfRTTextCuesV2_Win1_v2_815	1245	1	7.12	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-22T17:58:45Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">5986583317449</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-22T17:58:45Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-1245-1	60.011	9	1.0.0.30	1	7	-600402467	Professional	2.0.10.356	2.0.10.356	06-22-2021	6/22/2021 5:58:45 PM	13:58:45	2.0.10.252	15	3.94	1	0	1697				50	Lose	Trials	0.212101	11	1	11	0
EEfRTTextCuesV2_Win1_v2_815	1245	1	7.12	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-22T17:58:45Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">5986583317449</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-22T17:58:45Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-1245-1	60.011	9	1.0.0.30	1	7	-600402467	Professional	2.0.10.356	2.0.10.356	06-22-2021	6/22/2021 5:58:45 PM	13:58:45	2.0.10.252	16	2.32	0	1	1406				50	Win	Trials	0.1689	12	1	12	1
EEfRTTextCuesV2_Win1_v2_815	1245	1	7.12	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-22T17:58:45Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">5986583317449</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-22T17:58:45Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-1245-1	60.011	9	1.0.0.30	1	7	-600402467	Professional	2.0.10.356	2.0.10.356	06-22-2021	6/22/2021 5:58:45 PM	13:58:45	2.0.10.252	17	2.14	0	1	1496				12	Lose	Trials	0.1872333	13	1	13	0
EEfRTTextCuesV2_Win1_v2_815	1245	1	7.12	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-22T17:58:45Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">5986583317449</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-22T17:58:45Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-1245-1	60.011	9	1.0.0.30	1	7	-600402467	Professional	2.0.10.356	2.0.10.356	06-22-2021	6/22/2021 5:58:45 PM	13:58:45	2.0.10.252	18	1.42	0	1	1616				88	Win	Trials	0.1861333	14	1	14	1
EEfRTTextCuesV2_Win1_v2_815	1245	1	7.12	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-22T17:58:45Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">5986583317449</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-22T17:58:45Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-1245-1	60.011	9	1.0.0.30	1	7	-600402467	Professional	2.0.10.356	2.0.10.356	06-22-2021	6/22/2021 5:58:45 PM	13:58:45	2.0.10.252	19	3.04	1	1	1518				88	Lose	Trials	0.19081	15	1	15	0
EEfRTTextCuesV2_Win1_v2_815	1245	1	7.12	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-22T17:58:45Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">5986583317449</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-22T17:58:45Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-1245-1	60.011	9	1.0.0.30	1	7	-600402467	Professional	2.0.10.356	2.0.10.356	06-22-2021	6/22/2021 5:58:45 PM	13:58:45	2.0.10.252	20	1.24	0	1	1140				12	Lose	Trials	0.1944333	16	1	16	0
EEfRTTextCuesV2_Win1_v2_815	1245	1	7.12	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-22T17:58:45Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">5986583317449</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-22T17:58:45Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-1245-1	60.011	9	1.0.0.30	1	7	-600402467	Professional	2.0.10.356	2.0.10.356	06-22-2021	6/22/2021 5:58:45 PM	13:58:45	2.0.10.252	21	3.58	1	1	1235				88	Win	Trials	0.18798	17	1	17	3.58
EEfRTTextCuesV2_Win1_v2_815	1245	1	7.12	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-22T17:58:45Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">5986583317449</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-22T17:58:45Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-1245-1	60.011	9	1.0.0.30	1	7	-600402467	Professional	2.0.10.356	2.0.10.356	06-22-2021	6/22/2021 5:58:45 PM	13:58:45	2.0.10.252	22	2.32	0	1	1360				12	Lose	Trials	0.1867	18	1	18	0
EEfRTTextCuesV2_Win1_v2_815	1245	1	7.12	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-22T17:58:45Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">5986583317449</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-22T17:58:45Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-1245-1	60.011	9	1.0.0.30	1	7	-600402467	Professional	2.0.10.356	2.0.10.356	06-22-2021	6/22/2021 5:58:45 PM	13:58:45	2.0.10.252	23	4.12	1	1	1391				50	Win	Trials	0.19531	19	1	19	4.12
EEfRTTextCuesV2_Win1_v2_815	1245	1	7.12	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-22T17:58:45Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">5986583317449</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-22T17:58:45Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-1245-1	60.011	9	1.0.0.30	1	7	-600402467	Professional	2.0.10.356	2.0.10.356	06-22-2021	6/22/2021 5:58:45 PM	13:58:45	2.0.10.252	24	4.12	0	1	1353				12	Lose	Trials	0.1716667	20	1	20	0
EEfRTTextCuesV2_Win1_v2_815	1245	1	7.12	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-22T17:58:45Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">5986583317449</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-22T17:58:45Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-1245-1	60.011	9	1.0.0.30	1	7	-600402467	Professional	2.0.10.356	2.0.10.356	06-22-2021	6/22/2021 5:58:45 PM	13:58:45	2.0.10.252	25	2.50	0	1	1362				50	Win	Trials	0.1616667	21	1	21	1
EEfRTTextCuesV2_Win1_v2_815	1245	1	7.12	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-22T17:58:45Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">5986583317449</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-22T17:58:45Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-1245-1	60.011	9	1.0.0.30	1	7	-600402467	Professional	2.0.10.356	2.0.10.356	06-22-2021	6/22/2021 5:58:45 PM	13:58:45	2.0.10.252	26	3.94	0	1	1886				12	Lose	Trials	0.1794667	22	1	22	0
EEfRTTextCuesV2_Win1_v2_815	1245	1	7.12	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-22T17:58:45Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">5986583317449</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-22T17:58:45Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-1245-1	60.011	9	1.0.0.30	1	7	-600402467	Professional	2.0.10.356	2.0.10.356	06-22-2021	6/22/2021 5:58:45 PM	13:58:45	2.0.10.252	27	3.22	0	1	2008				12	Lose	Trials	0.1989	23	1	23	0
EEfRTTextCuesV2_Win1_v2_815	1245	1	7.12	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-22T17:58:45Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">5986583317449</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-22T17:58:45Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-1245-1	60.011	9	1.0.0.30	1	7	-600402467	Professional	2.0.10.356	2.0.10.356	06-22-2021	6/22/2021 5:58:45 PM	13:58:45	2.0.10.252	28	4.12	1	1	1022				88	Win	Trials	0.20481	24	1	24	4.12
EEfRTTextCuesV2_Win1_v2_815	1245	1	7.12	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-22T17:58:45Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">5986583317449</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-22T17:58:45Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-1245-1	60.011	9	1.0.0.30	1	7	-600402467	Professional	2.0.10.356	2.0.10.356	06-22-2021	6/22/2021 5:58:45 PM	13:58:45	2.0.10.252	29	2.68	0	1	1569				88	Win	Trials	0.1867	25	1	25	1
