C:\Users\tuj55142\Documents\GitHub\istart\Mock_Scan\Monetary\EEfRTTextCuesV2_Win1_v2_815-3170-1.edat2
ExperimentName	Subject	Session	AmtWon	Clock.Information	DataFile.Basename	Display.RefreshRate	EasyFinger	EasyKey	ExperimentVersion	Group	HardFinger	HardKey	RandomSeed	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	Block	Amount	Choice	Completed	Decision.RT	Practice	Practice.Cycle	Practice.Sample	Probability	Procedure	Running	TapSpeed	Trials	Trials.Cycle	Trials.Sample	Winnings
EEfRTTextCuesV2_Win1_v2_815	3170	1	4	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-10-06T17:51:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">58402090831</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-10-06T17:51:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-3170-1	60.007	Right Index Finger	9	1.0.0.42	1	Left Pinky Finger	7	-1726761739	Professional	2.0.10.356	2.0.10.356	10-06-2021	10/6/2021 5:51:10 PM	13:51:10	2.0.10.252	1					1	1	1		WinPractice	Practice					
EEfRTTextCuesV2_Win1_v2_815	3170	1	4	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-10-06T17:51:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">58402090831</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-10-06T17:51:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-3170-1	60.007	Right Index Finger	9	1.0.0.42	1	Left Pinky Finger	7	-1726761739	Professional	2.0.10.356	2.0.10.356	10-06-2021	10/6/2021 5:51:10 PM	13:51:10	2.0.10.252	2					2	1	2		LosePractice	Practice					
EEfRTTextCuesV2_Win1_v2_815	3170	1	4	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-10-06T17:51:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">58402090831</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-10-06T17:51:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-3170-1	60.007	Right Index Finger	9	1.0.0.42	1	Left Pinky Finger	7	-1726761739	Professional	2.0.10.356	2.0.10.356	10-06-2021	10/6/2021 5:51:10 PM	13:51:10	2.0.10.252	3					3	1	3		LosePractice	Practice					
EEfRTTextCuesV2_Win1_v2_815	3170	1	4	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-10-06T17:51:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">58402090831</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-10-06T17:51:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-3170-1	60.007	Right Index Finger	9	1.0.0.42	1	Left Pinky Finger	7	-1726761739	Professional	2.0.10.356	2.0.10.356	10-06-2021	10/6/2021 5:51:10 PM	13:51:10	2.0.10.252	4					4	1	4		WinPractice	Practice					
EEfRTTextCuesV2_Win1_v2_815	3170	1	4	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-10-06T17:51:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">58402090831</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-10-06T17:51:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-3170-1	60.007	Right Index Finger	9	1.0.0.42	1	Left Pinky Finger	7	-1726761739	Professional	2.0.10.356	2.0.10.356	10-06-2021	10/6/2021 5:51:10 PM	13:51:10	2.0.10.252	5	3.04	2	0	6459				12	Lose	Trials	0.253	1	1	1	0
EEfRTTextCuesV2_Win1_v2_815	3170	1	4	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-10-06T17:51:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">58402090831</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-10-06T17:51:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-3170-1	60.007	Right Index Finger	9	1.0.0.42	1	Left Pinky Finger	7	-1726761739	Professional	2.0.10.356	2.0.10.356	10-06-2021	10/6/2021 5:51:10 PM	13:51:10	2.0.10.252	6	1.42	2	1	6914				50	Lose	Trials	0.1950333	2	1	2	0
EEfRTTextCuesV2_Win1_v2_815	3170	1	4	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-10-06T17:51:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">58402090831</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-10-06T17:51:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-3170-1	60.007	Right Index Finger	9	1.0.0.42	1	Left Pinky Finger	7	-1726761739	Professional	2.0.10.356	2.0.10.356	10-06-2021	10/6/2021 5:51:10 PM	13:51:10	2.0.10.252	7	2.86	2	1	6509				50	Lose	Trials	0.1794667	3	1	3	0
EEfRTTextCuesV2_Win1_v2_815	3170	1	4	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-10-06T17:51:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">58402090831</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-10-06T17:51:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-3170-1	60.007	Right Index Finger	9	1.0.0.42	1	Left Pinky Finger	7	-1726761739	Professional	2.0.10.356	2.0.10.356	10-06-2021	10/6/2021 5:51:10 PM	13:51:10	2.0.10.252	8	3.22	2	1	6586				88	Win	Trials	0.1811333	4	1	4	1
EEfRTTextCuesV2_Win1_v2_815	3170	1	4	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-10-06T17:51:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">58402090831</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-10-06T17:51:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-3170-1	60.007	Right Index Finger	9	1.0.0.42	1	Left Pinky Finger	7	-1726761739	Professional	2.0.10.356	2.0.10.356	10-06-2021	10/6/2021 5:51:10 PM	13:51:10	2.0.10.252	9	1.78	2	0	6925				12	Lose	Trials	0.2441744	5	1	5	0
EEfRTTextCuesV2_Win1_v2_815	3170	1	4	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-10-06T17:51:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">58402090831</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-10-06T17:51:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-3170-1	60.007	Right Index Finger	9	1.0.0.42	1	Left Pinky Finger	7	-1726761739	Professional	2.0.10.356	2.0.10.356	10-06-2021	10/6/2021 5:51:10 PM	13:51:10	2.0.10.252	10	1.96	2	1	6541				88	Win	Trials	0.2022333	6	1	6	1
