C:\Users\tuj55142\Documents\GitHub\istart\Mock_Scan\Monetary\EEfRTTextCuesV2_Win1_v2_815-1301-1.edat2
ExperimentName	Subject	Session	AmtWon	Clock.Information	DataFile.Basename	Display.RefreshRate	EasyFinger	EasyKey	ExperimentVersion	Group	HardFinger	HardKey	RandomSeed	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	Block	Amount	Choice	Completed	Decision.RT	Practice	Practice.Cycle	Practice.Sample	Probability	Procedure	Running	TapSpeed	Trials	Trials.Cycle	Trials.Sample	Winnings
EEfRTTextCuesV2_Win1_v2_815	1301	1	10.06	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-07-19T20:25:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">9226573016820</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-07-19T20:25:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-1301-1	60.010	Right Index Finger	9	1.0.0.42	1	Left Pinky Finger	7	983966056	Professional	2.0.10.356	2.0.10.356	07-19-2021	7/19/2021 8:25:56 PM	16:25:56	2.0.10.252	1					1	1	1		WinPractice	Practice					
EEfRTTextCuesV2_Win1_v2_815	1301	1	10.06	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-07-19T20:25:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">9226573016820</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-07-19T20:25:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-1301-1	60.010	Right Index Finger	9	1.0.0.42	1	Left Pinky Finger	7	983966056	Professional	2.0.10.356	2.0.10.356	07-19-2021	7/19/2021 8:25:56 PM	16:25:56	2.0.10.252	2					2	1	2		LosePractice	Practice					
EEfRTTextCuesV2_Win1_v2_815	1301	1	10.06	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-07-19T20:25:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">9226573016820</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-07-19T20:25:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-1301-1	60.010	Right Index Finger	9	1.0.0.42	1	Left Pinky Finger	7	983966056	Professional	2.0.10.356	2.0.10.356	07-19-2021	7/19/2021 8:25:56 PM	16:25:56	2.0.10.252	3					3	1	3		LosePractice	Practice					
EEfRTTextCuesV2_Win1_v2_815	1301	1	10.06	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-07-19T20:25:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">9226573016820</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-07-19T20:25:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-1301-1	60.010	Right Index Finger	9	1.0.0.42	1	Left Pinky Finger	7	983966056	Professional	2.0.10.356	2.0.10.356	07-19-2021	7/19/2021 8:25:56 PM	16:25:56	2.0.10.252	4					4	1	4		WinPractice	Practice					
EEfRTTextCuesV2_Win1_v2_815	1301	1	10.06	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-07-19T20:25:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">9226573016820</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-07-19T20:25:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-1301-1	60.010	Right Index Finger	9	1.0.0.42	1	Left Pinky Finger	7	983966056	Professional	2.0.10.356	2.0.10.356	07-19-2021	7/19/2021 8:25:56 PM	16:25:56	2.0.10.252	5	3.04	0	1	2747				12	Lose	Trials	0.1939	1	1	1	0
EEfRTTextCuesV2_Win1_v2_815	1301	1	10.06	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-07-19T20:25:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">9226573016820</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-07-19T20:25:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-1301-1	60.010	Right Index Finger	9	1.0.0.42	1	Left Pinky Finger	7	983966056	Professional	2.0.10.356	2.0.10.356	07-19-2021	7/19/2021 8:25:56 PM	16:25:56	2.0.10.252	6	1.42	0	1	2834				50	Lose	Trials	0.2155667	2	1	2	0
EEfRTTextCuesV2_Win1_v2_815	1301	1	10.06	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-07-19T20:25:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">9226573016820</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-07-19T20:25:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-1301-1	60.010	Right Index Finger	9	1.0.0.42	1	Left Pinky Finger	7	983966056	Professional	2.0.10.356	2.0.10.356	07-19-2021	7/19/2021 8:25:56 PM	16:25:56	2.0.10.252	7	2.86	1	1	2619				50	Lose	Trials	0.20098	3	1	3	0
EEfRTTextCuesV2_Win1_v2_815	1301	1	10.06	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-07-19T20:25:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">9226573016820</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-07-19T20:25:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-1301-1	60.010	Right Index Finger	9	1.0.0.42	1	Left Pinky Finger	7	983966056	Professional	2.0.10.356	2.0.10.356	07-19-2021	7/19/2021 8:25:56 PM	16:25:56	2.0.10.252	8	3.22	1	1	1478				88	Win	Trials	0.20448	4	1	4	3.22
EEfRTTextCuesV2_Win1_v2_815	1301	1	10.06	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-07-19T20:25:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">9226573016820</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-07-19T20:25:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-1301-1	60.010	Right Index Finger	9	1.0.0.42	1	Left Pinky Finger	7	983966056	Professional	2.0.10.356	2.0.10.356	07-19-2021	7/19/2021 8:25:56 PM	16:25:56	2.0.10.252	9	1.78	0	1	1216				12	Lose	Trials	0.1872	5	1	5	0
EEfRTTextCuesV2_Win1_v2_815	1301	1	10.06	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-07-19T20:25:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">9226573016820</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-07-19T20:25:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815-1301-1	60.010	Right Index Finger	9	1.0.0.42	1	Left Pinky Finger	7	983966056	Professional	2.0.10.356	2.0.10.356	07-19-2021	7/19/2021 8:25:56 PM	16:25:56	2.0.10.252	10	1.96	2	0	6476				88	Win	Trials	0.2144286	6	1	6	0
