outcome	trial_starts	target_starts	RT	thresh	trial_type
1.0	4.011274388001766	6.021842994756298	0.25669941294472665	0.2606866262592967	Small_loss
1.0	10.041888632054906	12.052494973031571	0.1979846291942522	0.4393741553641361	Neutral
1.0	20.87092896574177	24.881784956465708	0.28704740418470465	0.36375514804403164	Large_loss
1.0	30.499784914805787	33.51047034675139	0.3110349114285782	0.37010713247087534	Large_loss
0.0	38.980958999163704	42.99289600047632	0.3076705263229087	0.4577576221482799	Large_gain
1.0	55.81516801848193	58.82515612163115	0.42225523383240215	0.4861988444982454	Large_gain
1.0	63.04633885770454	65.0555028450035	0.3355721310945228	0.48884474723039884	Large_gain
1.0	70.27293751420802	74.28276924663805	0.2603062028356362	0.34330907879774913	Large_loss
1.0	77.29937865285319	81.30893386877142	0.24806038444512524	0.40380936018111824	Neutral
1.0	88.12573593092384	92.13699220650597	0.24795261546387337	0.3303499757114574	Small_loss
1.0	97.76121257932391	101.77350398065755	0.3275926971982699	0.34785267113007623	Small_gain
0.0	108.5929380817106	111.60358125131461	0.3314699660986662	0.30313589966496124	Small_loss
1.0	114.62187481226283	118.63410010319785	0.26591743566677906	0.29936951277247126	Small_loss
1.0	126.65244196396088	129.6642373864015	0.36282380131888203	0.40701895608620514	Large_gain
1.0	132.68256083287997	134.6918603615486	0.05813277079141699	0.40701895608620514	Large_gain
1.0	144.70802329620346	147.71834980003769	0.2677160006132908	0.3311909522518603	Small_gain
1.0	150.73372786244727	153.74294347016257	0.2581233523087576	0.3319544190564652	Large_loss
1.0	157.95876733999467	160.9679162335815	0.03312492961413227	0.3326971151683561	Small_loss
1.0	163.98392098629847	167.99421277461806	0.0068187286087777466	0.3319544190564652	Large_loss
1.0	173.61093399496167	175.62002221186412	0.35507107473677024	0.3979346117743805	Neutral
1.0	180.8356972578622	183.84602345983149	0.32398107735207304	0.3025870551637561	Large_loss
1.0	191.66249074376537	195.67213410689146	0.3030108001548797	0.40632697683144936	Neutral
1.0	201.28840644063894	205.2982602098782	0.2547565522545483	0.40715109782915304	Large_gain
1.0	210.91499229767942	214.9244741582079	0.268736938276561	0.32139810845758476	Small_gain
1.0	218.13971269447939	220.14889720920473	0.3521474255830981	0.41686671531206043	Neutral
1.0	226.5660537921067	229.57610891127842	0.3768618452886585	0.38254899950933047	Large_gain
0.0	234.99146692923387	237.00106078502722	0.3652566033997573	0.31870433291501	Small_loss
1.0	243.4180208480102	245.42710181995062	0.26820443267934024	0.32133178891669534	Small_loss
1.0	257.8441965187085	260.8535727233684	0.3874902230745647	0.37700164603575304	Neutral
1.0	265.06937033019494	269.0787272149173	0.26954807358561084	0.3150047351462427	Small_gain
1.0	272.0934828132449	274.1028852809395	0.36921568016987294	0.3913506276919144	Large_gain
1.0	279.3179650315142	281.3273204068828	0.26500366325490177	0.3639281591163964	Large_gain
0.0	285.3422039997531	289.35140904190484	0.5098599576449487	0.3886667543884935	Large_loss
1.0	292.36656220821897	296.37610051917727	0.3101809100189712	0.3592605091262798	Neutral
0.0	301.99259020219324	305.00204579968704	0.354279259336181	0.34269261381667016	Small_gain
1.0	310.41815608754405	313.42737561961985	0.3249123584246263	0.34425750429689916	Small_gain
1.0	323.6442171065137	325.6537496818928	0.25542429738561623	0.30715693855377396	Small_gain
1.0	330.869171153754	332.8790490729152	0.34618873582803644	0.39738239700947514	Large_loss
1.0	338.0954277870478	342.10536487351055	0.3160433020093478	0.3980579370847394	Large_loss
1.0	345.12032212363556	348.129647311609	0.12110458090319298	0.35873863374259923	Large_gain
1.0	351.1456623280246	353.1550804931612	0.3460151582839899	0.3634153935725057	Neutral
1.0	361.97158762448817	365.98110299304244	0.2932632905431092	0.3634153935725057	Neutral
0.0	368.99585949699394	372.00536912993994	0.33691788517171517	0.3104490990583724	Small_gain
1.0	379.8220486312639	382.83095693134237	0.2654443992068991	0.3983618386209436	Large_loss
1.0	395.4474272943917	397.4572680830606	0.24002510381978936	0.32036919538492464	Small_loss
1.0	402.6726943849062	405.6821264362661	0.29017813882092014	0.31328379995288236	Small_gain
0.0	418.29849989779177	420.3075546067266	0.345853051985614	0.3428301266603695	Small_gain
1.0	427.9242885057465	429.9333368753141	0.28312213727622293	0.32389769554494	Small_loss
1.0	435.1485219798924	439.15800263293204	0.0933439512446057	0.3563342081985989	Neutral
0.0	443.5732761262043	445.5827042531746	0.32576394485658966	0.32233617009156385	Small_loss
1.0	460.99933436795254	465.0086607634148	0.2416048101731576	0.32073107034927384	Small_loss
1.0	468.22366474362207	471.23332893601037	0.31913992488989606	0.4035612290883273	Large_loss
1.0	476.64948329745675	479.65867807588074	0.2899453940335661	0.3292309267865764	Large_loss
1.0	485.0744034744275	489.08367040072335	0.2866558736714069	0.34183729390733586	Large_gain
0.0	493.49855689160177	495.5081151262566	0.41631707147462294	0.32073107034927384	Small_loss
1.0	505.5237609508331	507.53368143422995	0.31074511242331937	0.32649168486511526	Large_loss
0.0	512.7486881313089	514.7582406303554	0.41432228847406805	0.38128106761423003	Neutral
1.0	519.9735691250535	523.9830872104503	0.3304508396831807	0.3781409830043829	Neutral
1.0	526.9981830207107	531.0077442741313	0.3035686631628778	0.34456892066824446	Large_gain
0.0	543.8243760793703	547.8341803413059	0.436316522071138	0.38361184640288937	Large_gain
1.0	560.6509872334427	563.6599688888527	0.30549733582301997	0.3629118781751598	Neutral
0.0	567.8753016097762	571.8851526621729	0.3673461748403497	0.32649168486511526	Large_loss
1.0	575.100394217181	579.1096309560817	0.1427199627214577	0.29165097971431314	Small_loss
0.0	584.7257091848878	586.7350416178524	0.5794557876943145	0.3343847867937524	Large_loss
1.0	591.9506928157934	593.9598401999974	0.31061711788061075	0.37122804096455386	Large_gain
1.0	602.7760089306394	604.7858793029445	0.33258871093858033	0.3458802255482007	Small_gain
1.0	610.0004398303281	613.0100626659987	0.2854221148591023	0.3612265387003192	Neutral
1.0	618.4251363187213	620.4341895182733	0.3424654226109851	0.3650517937804132	Large_gain
0.0	625.6499518058263	628.6596975041903	0.34598648027167656	0.34346074167507873	Small_gain
1.0	634.0748137211194	636.083964727819	0.31465196498902515	0.35566067011304847	Neutral
1.0	641.2987999604957	645.30865342787	0.3379101447935682	0.3457044083938016	Small_gain
0.0	658.124805857311	660.1342732279154	0.3603837542468682	0.34995112221243696	Small_gain
1.0	665.3504234234861	668.359673746716	0.1419015824503731	0.2793047364249149	Small_loss
1.0	671.3743463296851	675.3837279680884	0.11790200023096986	0.3517404218752047	Small_gain
1.0	680.9991447911016	684.0081605582964	0.2433128129632678	0.279925489646402	Small_loss
