Risk_per,Money,Color,Amb,RiskisLeft,response,RT,dist
20,13,blue,100,1,['j'],3.669319299980998,wide
30,13,blue,100,0,['j'],1.736788299982436,wide
40,13,blue,100,1,['f'],1.625364899984561,wide
50,13,blue,100,0,['j'],1.4776432999642566,wide
60,13,blue,100,0,['j'],0.8958856000099331,wide
70,13,blue,100,0,['j'],0.7564829000039026,wide
80,13,blue,100,0,['j'],0.8873756999382749,wide
90,13,blue,100,0,['j'],0.699155000038445,wide
20,13,blue,50,1,['j'],2.38372459996026,wide
30,13,blue,50,1,['j'],1.6260606999276206,wide
40,13,blue,50,1,['j'],1.8307942000683397,wide
50,13,blue,50,1,['j'],1.4808037000475451,wide
60,13,blue,50,0,['j'],1.3152775999624282,wide
70,13,blue,50,0,['j'],0.9581348999636248,wide
80,13,blue,50,1,['f'],1.431163499946706,wide
90,13,blue,50,0,['j'],0.938738500000909,wide
20,13,red,100,0,['f'],2.1995300999842584,narrow
30,13,red,100,0,['j'],2.3230040000053123,narrow
40,13,red,100,1,['f'],1.4947807000717148,narrow
50,13,red,100,1,['f'],1.1695705999154598,narrow
60,13,red,100,1,['f'],1.004319699946791,narrow
70,13,red,100,0,['j'],1.0958530999487266,narrow
80,13,red,100,1,['f'],0.9145397000247613,narrow
90,13,red,100,0,['j'],1.1670113999862224,narrow
20,13,red,50,0,['f'],1.7786724000470713,narrow
30,13,red,50,1,['j'],1.110163899953477,narrow
40,13,red,50,1,['j'],1.7790140000870451,narrow
50,13,red,50,0,['f'],1.7277821999741718,narrow
60,13,red,50,1,['f'],1.297694900073111,narrow
70,13,red,50,0,['j'],1.7875305999768898,narrow
80,13,red,50,1,['f'],1.4067787000676617,narrow
90,13,red,50,0,['j'],1.5860514000523835,narrow
20,13,green,100,1,['j'],1.8692302000708878,skew
30,13,green,100,0,['j'],1.4306818000040948,skew
40,13,green,100,1,['f'],1.4667034999001771,skew
50,13,green,100,0,['j'],1.3183109000092372,skew
60,13,green,100,0,['j'],1.201481799944304,skew
70,13,green,100,1,['f'],1.068922400008887,skew
80,13,green,100,0,['j'],1.2721485999645665,skew
90,13,green,100,0,['j'],1.2840849000494927,skew
20,13,green,50,0,['f'],1.7361162999877706,skew
30,13,green,50,1,['j'],1.6597132999449968,skew
40,13,green,50,0,['j'],1.5986334999324754,skew
50,13,green,50,1,['j'],1.8818624999839813,skew
60,13,green,50,0,['j'],2.5181835999246687,skew
70,13,green,50,1,['f'],1.2658923000562936,skew
80,13,green,50,0,['j'],1.1970141000347212,skew
90,13,green,50,1,['f'],0.9056152999401093,skew
20,13,yellow,100,0,['f'],1.9078642999520525,True_unkown
30,13,yellow,100,0,['f'],2.1910546999424696,True_unkown
40,13,yellow,100,1,['f'],1.6187054999172688,True_unkown
50,13,yellow,100,0,['j'],1.2556724000023678,True_unkown
60,13,yellow,100,0,['j'],1.2341104000806808,True_unkown
70,13,yellow,100,1,['f'],1.2381815999979153,True_unkown
80,13,yellow,100,0,['j'],1.3308427000883967,True_unkown
90,13,yellow,100,1,['f'],1.1331040000077337,True_unkown
20,13,yellow,50,0,['f'],1.816182199981995,True_unkown
30,13,yellow,50,1,['j'],1.5413952000671998,True_unkown
40,13,yellow,50,0,['j'],1.3365629999898374,True_unkown
50,13,yellow,50,0,['f'],1.9879311000695452,True_unkown
60,13,yellow,50,1,['f'],2.1579912999877706,True_unkown
70,13,yellow,50,1,['f'],1.4808201999403536,True_unkown
80,13,yellow,50,1,['f'],1.6923463999992236,True_unkown
90,13,yellow,50,0,['j'],1.183845299994573,True_unkown
