LotisLeft,Lot_per,Lot_mon,Lot_color,Sure_mon,dist,response,RT
0,90,13,blue,5,Skew,No_resp,10
0,90,13,blue,5,Skew,['j'],3.0581534998491406
1,60,13,blue,5,Skew,No_resp,10
0,100,13,blue,5,Skew,['j'],2.4363641999661922
0,70,13,blue,5,Skew,['j'],4.412199100013822
0,90,13,blue,5,Skew,['j'],1.350506299873814
0,80,13,blue,5,Skew,['j'],2.677323899930343
0,90,13,blue,5,Skew,['j'],1.3902064999565482
1,70,13,blue,5,Skew,['j'],2.199132200097665
1,80,13,blue,5,Skew,['f'],2.0883402000181377
1,80,13,blue,5,Skew,['f'],1.3447008999064565
0,80,13,blue,5,Skew,['j'],1.7214363000821322
1,80,13,blue,5,Skew,['f'],1.2018526999745518
1,80,13,blue,5,Skew,['f'],0.8793671999592334
0,60,13,blue,5,Skew,['f'],1.49628289998509
1,100,13,blue,5,Skew,['f'],1.5050608001183718
1,70,13,blue,5,Skew,['j'],1.0907355998642743
1,70,13,blue,5,Skew,['j'],1.1233659000135958
1,80,13,blue,5,Skew,['f'],1.2838225001469254
0,80,13,blue,5,Skew,['j'],1.0443343999795616
1,50,13,green,5,Narrow,['j'],3.2614213000051677
1,60,13,green,5,Narrow,['j'],2.3823331999592483
1,40,13,green,5,Narrow,['j'],1.333589900052175
0,60,13,green,5,Narrow,['f'],1.2230899999849498
0,50,13,green,5,Narrow,['f'],1.320922799874097
0,50,13,green,5,Narrow,['f'],0.8248201999813318
1,70,13,green,5,Narrow,['j'],1.7850446000229567
0,40,13,green,5,Narrow,['f'],0.810985199874267
1,70,13,green,5,Narrow,['j'],1.3476501000113785
0,50,13,green,5,Narrow,['f'],0.8448143000714481
1,60,13,green,5,Narrow,['j'],1.1335450999904424
0,50,13,green,5,Narrow,['f'],1.1428050000686198
0,50,13,green,5,Narrow,['f'],1.5917395998258144
0,50,13,green,5,Narrow,['f'],0.6567569999024272
1,40,13,green,5,Narrow,['j'],1.5377110000699759
0,30,13,green,5,Narrow,['f'],1.0193519999738783
1,60,13,green,5,Narrow,['j'],2.131503599928692
0,30,13,green,5,Narrow,['f'],1.419693199917674
1,50,13,green,5,Narrow,['j'],1.291836499935016
1,40,13,green,5,Narrow,['j'],0.9322204000782222
0,0,13,red,5,wide,['f'],1.532821899978444
1,100,13,red,5,wide,['f'],3.0288449998479337
0,20,13,red,5,wide,['f'],1.4282688999082893
1,10,13,red,5,wide,['j'],1.349873899947852
1,80,13,red,5,wide,['f'],2.4701102999970317
0,10,13,red,5,wide,['f'],0.7432136000134051
0,90,13,red,5,wide,['j'],1.2640466000884771
0,100,13,red,5,wide,['j'],1.1921801001299173
1,0,13,red,5,wide,['j'],0.9373192000202835
0,20,13,red,5,wide,['f'],0.7860741999465972
1,90,13,red,5,wide,['f'],0.8674887001980096
0,100,13,red,5,wide,['j'],1.1001434999052435
1,100,13,red,5,wide,['f'],1.3889751001261175
0,10,13,red,5,wide,['f'],1.1014457000419497
1,80,13,red,5,wide,['f'],1.0222655001562089
1,90,13,red,5,wide,['f'],0.6794060000684112
1,0,13,red,5,wide,['j'],0.8398112999275327
1,10,13,red,5,wide,['j'],1.4471917999908328
0,90,13,red,5,wide,['j'],1.0162659999914467
0,0,13,red,5,wide,['f'],0.6974087997805327
