TrialNumber,Trialn,Blockn,BlockType,Partner,Feedback,ITI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,5,3,1,0.750000,1.0,0.0,3.9243423e-06,0.005292428,4.0266247,2.0,4.8050337,0.7784093,7.0,6.544108,7.557516,3.5308917,7.55774,8.321518
2,2,1,5,3,1,0.750000,1.0,1.0,--,--,8.336751,3.0,9.1217985,0.78504837,1.0,10.854017,11.8639555,3.527205,11.864144,12.621513
3,3,1,5,3,1,0.750000,1.0,2.0,--,--,12.633933,3.0,13.088339,0.45440623,3.0,15.151268,16.15976,3.525826,16.159939,16.92134
4,4,1,5,3,1,0.750000,1.0,3.0,--,--,16.93377,2.0,17.471516,0.5377478,8.0,19.451555,20.461067,3.5272985,20.46125,21.22131
5,5,1,5,3,1,0.750000,1.0,4.0,--,--,21.233599,3.0,21.604963,0.37136534,4.0,23.750952,24.760647,3.527048,24.760824,25.52135
6,6,1,5,3,3,0.750000,1.0,5.0,--,--,25.5337,2.0,26.038294,0.50459343,3.0,28.05115,29.061918,3.528218,29.062098,29.821472
7,7,1,5,3,3,0.750000,1.0,6.0,--,--,29.83385,3.0,30.305086,0.4712344,7.0,32.350945,33.359642,3.525791,33.359825,34.121204
8,8,1,5,3,1,12,1.0,7.0,--,--,34.13359,3.0,34.72149,0.5878979,4.0,36.651566,37.662006,3.5284145,37.662186,49.67136
9,9,2,2,1,1,0.750000,1.0,8.0,--,--,49.679558,2.0,50.321426,0.6418685,6.0,52.197277,53.20673,3.527172,53.20691,53.971153
10,10,2,2,1,3,0.750000,1.0,9.0,--,--,53.974373,2.0,54.404907,0.43053597,4.0,56.491093,57.501507,3.5271337,57.501694,58.254677
11,11,2,2,1,2,0.750000,1.0,10.0,--,--,58.25692,3.0,58.68834,0.43141896,5.0,60.773983,61.78513,3.5282116,61.785313,62.537827
12,12,2,2,1,3,0.750000,1.0,11.0,--,--,62.539997,3.0,63.005154,0.4651556,8.0,65.05666,66.065926,3.5259297,66.06611,66.821236
13,13,2,2,1,3,0.750000,1.0,12.0,--,--,66.82339,2.0,67.22151,0.39812452,4.0,69.34038,70.34868,3.5252898,70.348854,71.10452
14,14,2,2,1,3,0.750000,1.0,13.0,--,--,71.10668,2.0,71.50479,0.39811397,4.0,73.62364,74.63241,3.5257297,74.63259,75.387856
15,15,2,2,1,3,0.750000,1.0,14.0,--,--,75.39007,3.0,75.75495,0.36487842,7.0,77.907684,78.91611,3.5260344,78.91629,79.67095
16,16,2,2,1,3,10,1.0,15.0,--,--,79.67313,3.0,80.13801,0.46488422,8.0,82.19099,83.19928,3.5261571,83.19946,93.204445
