TrialNumber,Trialn,Blockn,BlockType,Partner,Feedback,ITI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,5,3,1,0.750000,1.0,0.0,3.9243423e-06,0.00522179,4.032147,2.0,5.4370437,1.4048964,8.0,6.55012,7.5643206,3.5321734,7.5645585,8.319734
2,2,1,5,3,1,0.750000,1.0,1.0,--,--,8.336151,3.0,9.086666,0.75051445,4.0,10.853785,11.864724,3.5285723,11.864922,12.619858
3,3,1,5,3,1,0.750000,1.0,2.0,--,--,12.633632,2.0,13.670043,1.0364115,9.0,15.151011,16.160704,3.527073,16.160889,16.919619
4,4,1,5,3,1,0.750000,1.0,3.0,--,--,16.932354,2.0,17.503723,0.5713679,7.0,19.449194,20.45938,3.5270236,20.45957,21.2197
5,5,1,5,3,1,0.750000,1.0,4.0,--,--,21.233253,3.0,21.970076,0.7368224,2.0,23.75092,24.760914,3.5276604,24.7611,25.519466
6,6,1,5,3,3,0.750000,1.0,5.0,--,--,25.533266,3.0,26.136602,0.6033362,6.0,28.050503,29.063553,3.530286,29.063744,29.8196
7,7,1,5,3,3,0.750000,1.0,6.0,--,--,29.833,2.0,30.453289,0.6202879,2.0,32.349964,33.35765,3.5246487,33.35783,34.11965
8,8,1,5,3,1,12,1.0,7.0,--,--,34.133118,2.0,34.770054,0.6369374,9.0,36.650806,37.661064,3.5279453,37.661255,49.66978
9,9,2,2,1,1,0.750000,1.0,8.0,--,--,49.68539,2.0,50.453186,0.7677985,6.0,52.203915,53.212734,3.5273452,53.212917,53.9696
10,10,2,2,1,3,0.750000,1.0,9.0,--,--,53.972538,3.0,54.803158,0.8306218,7.0,56.490017,57.49938,3.5268402,57.499573,58.252907
11,11,2,2,1,2,0.750000,1.0,10.0,--,--,58.255234,2.0,58.83662,0.5813895,5.0,60.772434,61.784485,3.5292542,61.78467,62.536106
12,12,2,2,1,3,0.750000,1.0,11.0,--,--,62.538418,3.0,63.153133,0.61471474,9.0,65.05621,66.066536,3.5281157,66.06673,66.819496
13,13,2,2,1,3,0.750000,1.0,12.0,--,--,66.82168,2.0,67.21985,0.3981701,2.0,69.33883,70.34785,3.526169,70.34803,71.1028
14,14,2,2,1,3,0.750000,1.0,13.0,--,--,71.10502,3.0,71.803314,0.6982981,6.0,73.62198,74.63036,3.5253432,74.630554,75.38624
15,15,2,2,1,3,0.750000,1.0,14.0,--,--,75.38857,2.0,75.919846,0.5312708,3.0,77.90565,78.916466,3.5278902,78.91665,79.66948
16,16,2,2,1,3,10,1.0,15.0,--,--,79.67166,3.0,80.236496,0.5648366,6.0,82.18929,83.19745,3.5257897,83.19764,93.202805
17,17,3,4,2,3,0.750000,1.0,16.0,--,--,93.29758,2.0,93.96983,0.67225796,2.0,95.81465,96.82301,3.5254407,96.823204,97.58605
18,18,3,4,2,3,0.750000,1.0,17.0,--,--,97.65853,3.0,98.41971,0.7611772,9.0,100.17608,101.1844,3.5258725,101.1846,101.936066
19,19,3,4,2,3,0.750000,1.0,18.0,--,--,101.9933,2.0,102.53659,0.5432844,3.0,104.510185,105.518585,3.5252793,105.51876,106.26943
20,20,3,4,2,3,0.750000,1.0,19.0,--,--,106.326004,3.0,106.81977,0.49376073,9.0,108.84369,109.85336,3.5273564,109.853546,110.61934
21,21,3,4,2,1,0.750000,1.0,20.0,--,--,110.6754,2.0,111.21988,0.54447776,9.0,113.192474,114.202225,3.5268228,114.20241,114.95281
22,22,3,4,2,3,0.750000,1.0,21.0,--,--,115.0092,2.0,115.5528,0.5435999,3.0,117.52679,118.53662,3.5274243,118.53681,119.30269
23,23,3,4,2,2,0.750000,1.0,22.0,--,--,119.358406,3.0,119.95315,0.5947446,5.0,121.875984,122.88591,3.527506,122.886116,123.652794
24,24,3,4,2,3,10,1.0,23.0,--,--,123.70878,2.0,124.203255,0.49447587,4.0,126.226715,127.236275,3.5274968,127.236465,137.25223
25,25,4,1,1,2,0.750000,1.0,24.0,--,--,137.25763,3.0,137.88623,0.62860477,5.0,139.77536,140.78503,3.5274098,140.78522,141.53589
26,26,4,1,1,1,0.750000,1.0,25.0,--,--,141.5383,2.0,142.13638,0.59808457,8.0,144.05501,145.06483,3.5265248,145.06502,145.81941
27,27,4,1,1,1,0.750000,1.0,26.0,--,--,145.82169,2.0,146.18622,0.3645249,9.0,148.3391,149.34752,3.5258365,149.34772,150.10248
28,28,4,1,1,1,0.750000,1.0,27.0,--,--,150.10495,3.0,150.5528,0.447852,4.0,152.62352,153.63187,3.526921,153.63205,154.38574
29,29,4,1,1,1,0.750000,1.0,28.0,--,--,154.38795,2.0,154.91939,0.53142536,7.0,156.9053,157.9134,3.5254526,157.91359,158.66916
30,30,4,1,1,2,0.750000,1.0,29.0,--,--,158.67137,2.0,159.30284,0.63146895,5.0,161.1886,162.19798,3.5266125,162.19817,162.95247
31,31,4,1,1,1,0.750000,1.0,30.0,--,--,162.95467,3.0,163.70251,0.7478501,4.0,165.47244,166.48203,3.5273588,166.48221,167.23575
32,32,4,1,1,1,12,1.0,31.0,--,--,167.23796,2.0,167.78604,0.548077,7.0,169.75546,170.76389,3.5259206,170.76407,182.76881
33,33,5,2,1,3,0.750000,1.0,32.0,--,--,182.77225,3.0,183.41945,0.64720404,7.0,185.28912,186.29863,3.5263848,186.29883,187.05255
34,34,5,2,1,2,0.750000,1.0,33.0,--,--,187.05481,2.0,187.68605,0.63123226,5.0,189.57199,190.5818,3.5269842,190.58199,191.33566
35,35,5,2,1,3,0.750000,1.0,34.0,--,--,191.33786,2.0,191.80267,0.46482113,3.0,193.85551,194.86398,3.5261223,194.86417,195.61917
36,36,5,2,1,3,0.750000,1.0,35.0,--,--,195.62137,3.0,196.08617,0.4648024,6.0,198.13895,199.14803,3.5266647,199.14822,199.9023
37,37,5,2,1,3,0.750000,1.0,36.0,--,--,199.90446,3.0,200.53603,0.6315513,8.0,202.42134,203.42972,3.5252512,203.4299,204.18555
38,38,5,2,1,3,0.750000,1.0,37.0,--,--,204.18774,2.0,204.66919,0.48144677,1.0,206.70506,207.71512,3.5273712,207.7153,208.46892
39,39,5,2,1,3,0.750000,1.0,38.0,--,--,208.4711,3.0,208.93591,0.46480122,8.0,210.98929,211.99786,3.5267549,211.99805,212.75226
40,40,5,2,1,1,8,1.0,39.0,--,--,212.75443,2.0,213.38582,0.63140225,9.0,215.27182,216.28162,3.5272021,216.28181,224.28563
41,41,6,3,2,1,0.750000,1.0,40.0,--,--,224.35947,3.0,224.93605,0.576587,2.0,226.8767,227.88504,3.5255804,227.88522,228.63571
42,42,6,3,2,1,0.750000,1.0,41.0,--,--,228.70947,2.0,229.2529,0.5434209,8.0,231.22644,232.23529,3.52582,232.23549,232.9856
43,43,6,3,2,3,0.750000,1.0,42.0,--,--,233.04121,2.0,233.40253,0.36131057,2.0,235.5585,236.56796,3.5267355,236.56815,237.31891
44,44,6,3,2,3,0.750000,1.0,43.0,--,--,237.37466,3.0,237.96902,0.5943628,8.0,239.8921,240.90065,3.525982,240.90083,241.6524
45,45,6,3,2,1,0.750000,1.0,44.0,--,--,241.7084,2.0,242.26923,0.5608193,6.0,244.22612,245.23615,3.527744,245.23634,246.0022
46,46,6,3,2,1,0.750000,1.0,45.0,--,--,246.05815,2.0,246.56888,0.5107175,7.0,248.57544,249.584,3.5258508,249.5842,250.33539
47,47,6,3,2,1,0.750000,1.0,46.0,--,--,250.38998,3.0,250.85268,0.462689,4.0,252.90724,253.91618,3.526193,253.91637,254.6688
48,48,6,3,2,1,12,1.0,47.0,--,--,254.72421,2.0,255.10251,0.37828457,9.0,257.2413,258.2499,3.5256822,258.2501,270.25198
49,49,7,6,3,3,0.750000,1.0,48.0,--,--,270.26956,2.0,270.93588,0.6663029,2.0,272.78653,273.79642,3.5268416,273.7966,274.5522
50,50,7,6,3,3,0.750000,1.0,49.0,--,--,274.56448,3.0,275.10242,0.5379241,7.0,277.08215,278.09006,3.5255747,278.09024,278.85208
51,51,7,6,3,1,0.750000,1.0,50.0,--,--,278.8643,2.0,279.38574,0.5214808,6.0,281.38153,282.39053,3.526263,282.39072,283.15198
52,52,7,6,3,3,0.750000,1.0,51.0,--,--,283.1644,2.0,283.55222,0.38781497,3.0,285.682,286.6915,3.5270941,286.69168,287.452
53,53,7,6,3,3,0.750000,1.0,52.0,--,--,287.46515,3.0,287.88565,0.4204984,9.0,289.9824,290.99057,3.5254307,290.99075,291.7519
54,54,7,6,3,3,0.750000,1.0,53.0,--,--,291.76416,3.0,292.2358,0.47165552,8.0,294.281,295.2896,3.5254552,295.2898,296.05197
55,55,7,6,3,3,0.750000,1.0,54.0,--,--,296.06415,2.0,296.60245,0.5382788,2.0,298.5812,299.5895,3.5253632,299.5897,300.3518
56,56,7,6,3,2,10,1.0,55.0,--,--,300.36404,2.0,300.7859,0.42186376,5.0,302.882,303.89178,3.5277596,303.89197,313.90207
57,57,8,1,1,1,0.750000,1.0,56.0,--,--,313.907,3.0,314.51907,0.61206365,4.0,316.42438,317.43423,3.527229,317.43442,318.18518
58,58,8,1,1,1,0.750000,1.0,57.0,--,--,318.18738,2.0,318.5688,0.38142163,9.0,320.70477,321.71252,3.5251703,321.71274,322.46857
59,59,8,1,1,1,0.750000,1.0,58.0,--,--,322.47073,2.0,322.86877,0.39804664,6.0,324.98755,325.99573,3.5249875,325.9959,326.75177
60,60,8,1,1,1,0.750000,1.0,59.0,--,--,326.75397,3.0,327.18558,0.4316396,4.0,329.2712,330.27988,3.5259283,330.28006,331.03537
61,61,8,1,1,1,0.750000,1.0,60.0,--,--,331.03757,2.0,331.35187,0.31432533,8.0,333.5552,334.5635,3.525944,334.5637,335.3184
62,62,8,1,1,2,0.750000,1.0,61.0,--,--,335.3206,2.0,335.76843,0.44786736,5.0,337.8386,338.84836,3.5277748,338.84854,339.60178
63,63,8,1,1,3,0.750000,1.0,62.0,--,--,339.60394,3.0,339.91885,0.3149001,9.0,342.1218,343.13248,3.5285265,343.13266,343.8851
64,64,8,1,1,1,8,1.0,63.0,--,--,343.88733,3.0,344.50214,0.61481553,1.0,346.40503,347.41544,3.528109,347.41562,355.41852
65,65,9,3,2,2,0.750000,1.0,64.0,--,--,355.5092,2.0,356.06857,0.5594141,5.0,358.02655,359.03632,3.5271354,359.0365,359.8017
66,66,9,3,2,1,0.750000,1.0,65.0,--,--,359.88425,2.0,360.2353,0.35104963,6.0,362.40112,363.41028,3.5260475,363.41046,364.16837
67,67,9,3,2,1,0.750000,1.0,66.0,--,--,364.22366,3.0,364.60226,0.37860033,1.0,366.7399,367.7482,3.5245476,367.74838,368.50165
68,68,9,3,2,1,0.750000,1.0,67.0,--,--,368.5575,3.0,369.20172,0.6442306,1.0,371.07495,372.08435,3.526864,372.08453,372.83493
69,69,9,3,2,1,0.750000,1.0,68.0,--,--,372.89005,3.0,373.16873,0.2786896,1.0,375.4075,376.41583,3.5258024,376.41602,377.16824
70,70,9,3,2,1,0.750000,1.0,69.0,--,--,377.22403,2.0,377.65204,0.4280093,8.0,379.7408,380.7496,3.525572,380.7498,381.5016
71,71,9,3,2,2,0.750000,1.0,70.0,--,--,381.55762,3.0,381.9351,0.37746197,5.0,384.07523,385.08508,3.5274637,385.08527,385.8518
72,72,9,3,2,1,8,1.0,71.0,--,--,385.90747,2.0,386.40207,0.4945728,7.0,388.4248,389.43463,3.5271482,389.4348,397.43484
