TrialNumber,Trialn,Blockn,BlockType,Partner,Feedback,ITI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,5,3,3,0.750000,1.0,0.0,2.8000213e-06,0.0100747,4.1660595,2.0,5.3954782,1.2294188,1.0,6.6825066,7.6900682,3.5240088,7.690257,8.445246
2,2,1,5,3,1,0.750000,1.0,1.0,--,--,8.595005,2.0,8.895744,0.3007392,8.0,11.111437,12.118167,3.523162,12.11831,12.878779
3,3,1,5,3,1,0.750000,1.0,2.0,--,--,13.023055,3.0,13.328183,0.3051284,2.0,15.54112,16.547186,3.5241308,16.547333,17.31182
4,4,1,5,3,1,0.750000,1.0,3.0,--,--,17.459517,3.0,17.678787,0.219272,2.0,19.976204,20.981241,3.5217254,20.981388,21.74556
5,5,1,5,3,1,0.750000,1.0,4.0,--,--,21.89284,2.0,22.245296,0.3524566,8.0,24.409904,25.413189,3.5203495,25.413334,26.178541
6,6,1,5,3,3,0.750000,1.0,5.0,--,--,26.324867,2.0,26.595362,0.2704933,3.0,28.842686,29.849464,3.5245976,29.849606,30.611801
7,7,1,5,3,1,0.750000,1.0,6.0,--,--,30.757748,2.0,30.99547,0.2377232,6.0,33.274548,34.28037,3.5226226,34.280518,35.045506
8,8,1,5,3,1,10,1.0,7.0,--,--,35.193703,2.0,35.478874,0.2851738,9.0,37.711456,38.716705,3.523005,38.71686,48.728878
9,9,2,3,2,1,0.750000,1.0,8.0,--,--,48.755955,2.0,49.845234,1.0892763,9.0,51.273415,52.276737,3.52078,52.27689,53.02855
10,10,2,3,2,1,0.750000,1.0,9.0,--,--,53.052155,3.0,53.395542,0.3433877,3.0,55.56828,56.57166,3.5195029,56.571804,57.32858
11,11,2,3,2,1,0.750000,1.0,10.0,--,--,57.352966,3.0,57.695507,0.3425413,3.0,59.870575,60.875706,3.5227392,60.87586,61.628376
12,12,2,3,2,1,0.750000,1.0,11.0,--,--,61.650784,3.0,62.61163,0.9608458,2.0,64.169205,65.17318,3.5224006,65.17333,65.928825
13,13,2,3,2,3,0.750000,1.0,12.0,--,--,65.9537,3.0,66.49574,0.5420456,7.0,68.47043,69.47617,3.5224764,69.476326,70.22847
14,14,2,3,2,1,0.750000,1.0,13.0,--,--,70.25257,3.0,70.54542,0.2928426,3.0,72.77043,73.774864,3.5222921,73.77502,74.528625
15,15,2,3,2,1,0.750000,1.0,14.0,--,--,74.552376,2.0,74.76142,0.2090436,9.0,77.07016,78.07583,3.5234516,78.07599,78.828415
16,16,2,3,2,2,10,1.0,15.0,--,--,78.85181,2.0,79.12864,0.2768293,5.0,81.36876,82.37573,3.5239248,82.375885,92.378845
17,17,3,5,3,1,0.750000,1.0,16.0,--,--,92.52559,2.0,92.96225,0.4366559,8.0,95.042305,96.04837,3.5227811,96.048515,96.81214
18,18,3,5,3,1,0.750000,1.0,17.0,--,--,96.95677,3.0,97.21165,0.2548718,3.0,99.47588,100.48076,3.5239818,100.4809,101.24539
19,19,3,5,3,2,0.750000,1.0,18.0,--,--,101.392136,2.0,101.62868,0.2365458,5.0,103.90925,104.9154,3.5232606,104.91554,105.67848
20,20,3,5,3,3,0.750000,1.0,19.0,--,--,105.825096,2.0,106.36233,0.5372362,1.0,108.34166,109.34758,3.5224879,109.347725,110.111694
21,21,3,5,3,1,0.750000,1.0,20.0,--,--,110.25872,2.0,110.62858,0.3698615,6.0,112.77653,113.78209,3.523373,113.782234,114.54543
22,22,3,5,3,1,0.750000,1.0,21.0,--,--,114.69122,3.0,115.52882,0.8375951,4.0,117.208305,118.213165,3.52194,118.21331,118.97846
23,23,3,5,3,1,0.750000,1.0,22.0,--,--,119.1247,3.0,119.29562,0.1709197,2.0,121.6416,122.64673,3.5220275,122.64689,123.4117
24,24,3,5,3,1,10,1.0,23.0,--,--,123.558754,3.0,123.82829,0.2695395,2.0,126.07743,127.082344,3.5235918,127.0825,137.09538
25,25,4,1,1,1,0.750000,1.0,24.0,--,--,137.10173,2.0,137.59566,0.4939341,8.0,139.61835,140.62427,3.5225492,140.62442,141.37881
26,26,4,1,1,2,0.750000,1.0,25.0,--,--,141.3804,2.0,141.67892,0.298515,5.0,143.89742,144.90326,3.522849,144.9034,145.66171
27,27,4,1,1,2,0.750000,1.0,26.0,--,--,145.66327,2.0,145.89478,0.2315107,5.0,148.18054,149.18597,3.5227156,149.18613,149.94519
28,28,4,1,1,1,0.750000,1.0,27.0,--,--,149.94685,2.0,150.29517,0.3483214,9.0,152.46458,153.47018,3.523337,153.47034,154.22826
