LotisLeft,Lot_per,Lot_mon,Lot_color,Sure_mon,dist,response,RT
0,90,13,blue,5,wide,No_resp,10
1,100,13,blue,5,wide,['f'],2.396555199999966
1,80,13,blue,5,wide,['f'],2.376122099999975
0,0,13,blue,5,wide,['f'],1.6013315000000148
0,0,13,blue,5,wide,['f'],1.2738848999999846
0,0,13,blue,5,wide,['f'],1.214496699999927
1,10,13,blue,5,wide,No_resp,10
1,90,13,blue,5,wide,['f'],2.1229941999999937
0,100,13,blue,5,wide,['j'],1.5359983999999258
0,100,13,blue,5,wide,['j'],1.3405861999999615
1,80,13,blue,5,wide,['f'],1.2465579999998226
1,20,13,blue,5,wide,['j'],1.2882898999998815
1,10,13,blue,5,wide,['j'],1.5180743000000803
1,10,13,blue,5,wide,['j'],1.5896066000000246
1,90,13,blue,5,wide,['f'],1.3700011999999333
0,0,13,blue,5,wide,['f'],1.9154172000000926
1,20,13,blue,5,wide,['j'],1.996449499999926
0,100,13,blue,5,wide,['j'],1.464891200000011
0,10,13,blue,5,wide,['f'],1.0469602000000577
0,90,13,blue,5,wide,['j'],1.8085439999999835
1,60,13,green,5,Skew,['j'],3.452758200000062
0,90,13,green,5,Skew,['j'],1.9027799999998933
1,90,13,green,5,Skew,['f'],1.9097130999998626
0,70,13,green,5,Skew,['f'],2.810514400000102
0,70,13,green,5,Skew,['f'],3.004107799999929
0,80,13,green,5,Skew,['j'],1.4035698000000139
1,70,13,green,5,Skew,['j'],1.428462800000034
0,80,13,green,5,Skew,['j'],1.8930351999999857
0,90,13,green,5,Skew,['j'],2.087695100000019
0,80,13,green,5,Skew,['f'],1.8408494000000246
0,100,13,green,5,Skew,['j'],1.3819510000000719
1,90,13,green,5,Skew,['f'],0.8840920000000096
1,80,13,green,5,Skew,['f'],1.5970386999999846
1,80,13,green,5,Skew,['f'],1.0245910000001004
1,80,13,green,5,Skew,['f'],0.8261311999999634
1,80,13,green,5,Skew,['f'],1.0415459999999257
1,70,13,green,5,Skew,['j'],1.6235582000001614
0,60,13,green,5,Skew,['f'],2.1812442999998893
0,80,13,green,5,Skew,['j'],1.8064014999999927
1,100,13,green,5,Skew,['f'],1.8171204000000216
1,70,13,red,5,Narrow,['j'],1.9870738999998139
0,40,13,red,5,Narrow,['f'],2.2628052000000025
1,60,13,red,5,Narrow,['j'],1.7170403000000078
0,50,13,red,5,Narrow,['f'],1.6281249000001026
1,40,13,red,5,Narrow,['j'],2.1235002000000804
0,50,13,red,5,Narrow,['f'],1.6646169000000555
0,50,13,red,5,Narrow,['f'],0.9181391999998141
0,50,13,red,5,Narrow,['f'],0.7323494999998275
1,50,13,red,5,Narrow,['j'],2.244956000000002
0,30,13,red,5,Narrow,['f'],1.1476116000001184
1,70,13,red,5,Narrow,['j'],1.437958799999933
1,40,13,red,5,Narrow,['j'],2.530511899999965
0,60,13,red,5,Narrow,['f'],1.6353789000002052
1,50,13,red,5,Narrow,['j'],1.7679845000000114
1,60,13,red,5,Narrow,['j'],0.7870039000001725
0,50,13,red,5,Narrow,['f'],1.4345600999999988
1,60,13,red,5,Narrow,['j'],2.25962770000001
0,40,13,red,5,Narrow,['f'],1.6196571000000404
0,30,13,red,5,Narrow,['f'],0.8145715999999084
1,50,13,red,5,Narrow,['j'],1.6009781000000203
