Risk_per,Money,Color,Amb,RiskisLeft,response,RT,dist
20,13,blue,100,1,No_resp,4,wide
30,13,blue,100,0,['f'],2.4326255999999375,wide
40,13,blue,100,0,['f'],0.9762643000003663,wide
50,13,blue,100,0,['f'],0.6810408999999709,wide
60,13,blue,100,1,['j'],0.6268823000000339,wide
70,13,blue,100,1,['j'],0.7174995999998828,wide
80,13,blue,100,0,['f'],0.7370132000000922,wide
90,13,blue,100,1,['j'],0.8362628999998378,wide
20,13,blue,50,0,['f'],0.6179597000000285,wide
30,13,blue,50,1,['j'],0.9884630999999899,wide
40,13,blue,50,0,['f'],0.8883264000000963,wide
50,13,blue,50,0,['f'],0.5742945000001782,wide
60,13,blue,50,1,['j'],0.8532955999999103,wide
70,13,blue,50,1,['j'],0.7886947000001783,wide
80,13,blue,50,0,['f'],0.4952381000002788,wide
90,13,blue,50,0,['f'],0.5317991000001712,wide
20,13,red,100,0,['f'],2.590816800000084,narrow
30,13,red,100,0,['f'],0.6052125999999589,narrow
40,13,red,100,1,['j'],1.1214719999998124,narrow
50,13,red,100,1,['j'],1.4033040000003894,narrow
60,13,red,100,1,['f'],1.3011601000002884,narrow
70,13,red,100,1,['j'],0.7989342000000761,narrow
80,13,red,100,0,['f'],0.7315340999998625,narrow
90,13,red,100,1,['f'],1.034136999999646,narrow
20,13,red,50,0,['f'],1.9422124999996413,narrow
30,13,red,50,0,['f'],1.052592800000184,narrow
40,13,red,50,0,['f'],0.9922649999998612,narrow
50,13,red,50,1,['f'],1.2835141000000476,narrow
60,13,red,50,0,['j'],1.4753224000000955,narrow
70,13,red,50,1,['f'],0.9318830000001981,narrow
80,13,red,50,1,['f'],0.7927641999999651,narrow
90,13,red,50,0,['j'],1.016579399999955,narrow
20,13,green,100,1,['j'],0.9481456999997135,skew
30,13,green,100,0,['f'],0.6249824999999873,skew
40,13,green,100,0,['f'],0.6694985999997698,skew
50,13,green,100,1,['j'],0.5133349999996426,skew
60,13,green,100,1,['j'],0.5762074999997822,skew
70,13,green,100,1,['j'],0.5564773999999488,skew
80,13,green,100,1,['j'],0.5704626000001554,skew
90,13,green,100,0,['f'],0.5729120000000876,skew
20,13,green,50,0,['f'],0.7334559000000809,skew
30,13,green,50,1,['j'],0.8499971000001096,skew
40,13,green,50,0,['f'],2.2426086000000396,skew
50,13,green,50,1,['j'],1.896892900000239,skew
60,13,green,50,1,['f'],1.389647800000148,skew
70,13,green,50,1,['f'],0.904755699999896,skew
80,13,green,50,1,['f'],1.1875064999999267,skew
90,13,green,50,1,['f'],0.679980500000056,skew
20,13,yellow,100,1,['j'],2.0839983999999276,True_unkown
30,13,yellow,100,1,['j'],1.4125369000003047,True_unkown
40,13,yellow,100,0,['j'],1.4544734000000972,True_unkown
50,13,yellow,100,1,['f'],1.1486413000002358,True_unkown
60,13,yellow,100,0,['j'],1.5171190000000934,True_unkown
70,13,yellow,100,1,['f'],1.545033699999749,True_unkown
80,13,yellow,100,1,['f'],0.8524102999999741,True_unkown
90,13,yellow,100,1,['f'],0.7629939000003105,True_unkown
20,13,yellow,50,0,['f'],1.385211199999958,True_unkown
30,13,yellow,50,0,['f'],1.393604100000175,True_unkown
40,13,yellow,50,0,['f'],2.9579963999999563,True_unkown
50,13,yellow,50,1,['f'],3.26504900000009,True_unkown
60,13,yellow,50,1,['f'],1.5360915999999634,True_unkown
70,13,yellow,50,0,['j'],1.2872042999997575,True_unkown
80,13,yellow,50,0,['j'],1.5879555999999866,True_unkown
90,13,yellow,50,1,['f'],1.4131451000002926,True_unkown
