TrialNumber,Trialn,Blockn,BlockType,Partner,Feedback,ITI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,5,3,2,0.750000,1.0,0.0,3.6223792e-06,0.0053214068,4.6423197,2.0,5.264834,0.6225143,5.0,7.1588173,8.171935,3.529615,8.172177,8.933496
2,2,1,5,3,2,0.750000,1.0,1.0,--,--,9.625945,2.0,10.068166,0.44222102,5.0,12.14288,13.150791,3.5248463,13.150971,13.904651
3,3,1,5,3,1,0.750000,1.0,2.0,--,--,14.431947,3.0,14.788815,0.35686782,3.0,16.94899,17.960852,3.528905,17.961027,18.724985
4,4,1,5,3,1,0.750000,1.0,3.0,--,--,19.246223,2.0,19.60945,0.36322674,9.0,21.764507,22.773235,3.5270128,22.773417,23.529495
5,5,1,5,3,1,0.750000,1.0,4.0,--,--,24.052341,2.0,24.698053,0.6457123,8.0,26.567957,27.577114,3.5247734,27.577301,28.332754
6,6,1,5,3,1,0.750000,1.0,5.0,--,--,28.857065,3.0,29.150536,0.29346856,3.0,31.373856,32.380795,3.5237274,32.38099,33.13684
7,7,1,5,3,1,0.750000,1.0,6.0,--,--,33.660122,3.0,34.021084,0.3609624,1.0,36.177917,37.186783,3.5266595,37.186962,37.941338
8,8,1,5,3,1,10,1.0,7.0,--,--,38.465424,2.0,38.842106,0.37668332,8.0,40.982586,41.98996,3.524537,41.990154,52.002266
9,9,2,4,2,3,0.750000,1.0,8.0,--,--,52.61108,3.0,53.003323,0.39224392,7.0,55.129196,56.14224,3.531161,56.142426,56.906128
10,10,2,4,2,1,0.750000,1.0,9.0,--,--,57.402813,3.0,57.807335,0.404522,4.0,59.920715,60.933506,3.5306928,60.9337,61.693565
11,11,2,4,2,1,0.750000,1.0,10.0,--,--,62.174477,2.0,62.561108,0.38663092,9.0,64.69282,65.70071,3.5262268,65.70092,66.46402
12,12,2,4,2,3,0.750000,1.0,11.0,--,--,66.944,2.0,67.93327,0.9892778,1.0,69.45991,70.468925,3.524927,70.46911,71.23463
13,13,2,4,2,3,0.750000,1.0,12.0,--,--,71.715645,3.0,72.23624,0.52059376,7.0,74.23274,75.2406,3.5249586,75.24087,76.005455
14,14,2,4,2,3,0.750000,1.0,13.0,--,--,76.485985,3.0,76.989746,0.50375587,6.0,79.00355,80.01358,3.5275965,80.01376,80.77566
15,15,2,4,2,3,0.750000,1.0,14.0,--,--,81.26252,2.0,81.66013,0.39761305,3.0,83.78071,84.78754,3.5250165,84.787735,85.54683
16,16,2,4,2,3,12,1.0,15.0,--,--,86.04351,3.0,86.564445,0.52093905,7.0,88.56071,89.56764,3.5241354,89.567825,101.57607
17,17,3,3,2,1,0.750000,1.0,16.0,--,--,102.22881,2.0,103.01226,0.78345215,9.0,104.74511,105.75405,3.5252433,105.75425,106.514404
18,18,3,3,2,1,0.750000,1.0,17.0,--,--,106.997185,3.0,107.43201,0.43482876,2.0,109.515175,110.52351,3.5263305,110.5237,111.28404
19,19,3,3,2,1,0.750000,1.0,18.0,--,--,111.76894,2.0,112.25192,0.48298526,6.0,114.28758,115.29445,3.5255055,115.294624,116.054924
20,20,3,3,2,1,0.750000,1.0,19.0,--,--,116.5434,2.0,117.05616,0.5127538,8.0,119.06069,120.06843,3.5250247,120.0686,120.82567
21,21,3,3,2,1,0.750000,1.0,20.0,--,--,121.30468,2.0,121.843445,0.53875893,7.0,123.82154,124.82873,3.5240433,124.8289,125.57923
22,22,3,3,2,3,0.750000,1.0,21.0,--,--,126.05852,2.0,126.59725,0.53873414,4.0,128.57626,129.5857,3.5271733,129.58588,130.34978
23,23,3,3,2,2,0.750000,1.0,22.0,--,--,130.82799,2.0,131.21762,0.38963667,5.0,133.34552,134.35486,3.5268705,134.35504,135.12091
24,24,3,3,2,1,8,1.0,23.0,--,--,135.61633,3.0,136.00487,0.38852757,2.0,138.1335,139.14227,3.5259292,139.14246,147.14703
25,25,4,2,1,3,0.750000,1.0,24.0,--,--,147.15584,2.0,148.99881,1.8429614,4.0,149.67346,150.68431,3.5284722,150.6845,151.45045
26,26,4,2,1,3,0.750000,1.0,25.0,--,--,151.45285,3.0,151.95131,0.4984671,9.0,153.9705,154.97728,3.524439,154.97746,155.73773
27,27,4,2,1,3,0.750000,1.0,26.0,--,--,155.7401,2.0,156.47176,0.7316478,4.0,158.25739,159.26428,3.5241797,159.26447,160.02444
28,28,4,2,1,2,0.750000,1.0,27.0,--,--,160.02682,3.0,160.4584,0.4315924,5.0,162.54457,163.55426,3.5274398,163.55443,164.31122
29,29,4,2,1,1,0.750000,1.0,28.0,--,--,164.31358,2.0,164.97884,0.6652534,7.0,166.83128,167.84024,3.5266578,167.84042,168.59799
30,30,4,2,1,3,0.750000,1.0,29.0,--,--,168.60036,3.0,169.16563,0.56528294,7.0,171.11737,172.16924,3.5688825,172.16946,172.93518
31,31,4,2,1,3,0.750000,1.0,30.0,--,--,172.93752,2.0,173.5354,0.5978743,1.0,175.45535,176.46315,3.5256329,176.46335,177.22183
32,32,4,2,1,3,10,1.0,31.0,--,--,177.22423,2.0,177.87265,0.64841497,2.0,179.7418,180.74953,3.5253003,180.74977,190.76619
33,33,5,1,1,1,0.750000,1.0,32.0,--,--,190.76854,3.0,191.21713,0.44859263,4.0,193.28525,194.29454,3.52601,194.29472,195.05313
34,34,5,1,1,1,0.750000,1.0,33.0,--,--,195.05553,2.0,195.5704,0.51487446,9.0,197.57329,198.5813,3.525773,198.58148,199.33983
35,35,5,1,1,1,0.750000,1.0,34.0,--,--,199.34232,2.0,199.9576,0.6152869,8.0,201.8597,202.86758,3.5252664,202.86781,203.62659
36,36,5,1,1,3,0.750000,1.0,35.0,--,--,203.62898,3.0,204.69453,1.0655639,8.0,206.14635,207.15504,3.5260727,207.15523,207.9137
37,37,5,1,1,1,0.750000,1.0,36.0,--,--,207.91605,3.0,208.44896,0.53291136,4.0,210.43214,211.44102,3.5249884,211.44122,212.20068
38,38,5,1,1,1,0.750000,1.0,37.0,--,--,212.20317,2.0,213.4519,1.2487446,9.0,214.7201,215.72795,3.5247831,215.72815,216.48712
39,39,5,1,1,3,0.750000,1.0,38.0,--,--,216.48949,3.0,217.07132,0.58183247,6.0,219.00816,220.01805,3.5285661,220.01825,220.77438
40,40,5,1,1,1,8,1.0,39.0,--,--,220.77673,2.0,221.80894,1.0322115,9.0,223.29388,224.30301,3.5262828,224.30319,232.31696
41,41,6,3,2,1,0.750000,1.0,40.0,--,--,232.96744,3.0,233.50226,0.53482157,2.0,235.4841,236.49107,3.5236344,236.49133,237.25427
42,42,6,3,2,1,0.750000,1.0,41.0,--,--,237.90132,2.0,238.33908,0.43774697,6.0,240.4185,241.42592,3.524595,241.4261,242.19174
43,43,6,3,2,2,0.750000,1.0,42.0,--,--,242.67311,2.0,244.61063,1.9375209,5.0,245.19107,246.20079,3.5276778,246.20099,246.9624
44,44,6,3,2,2,0.750000,1.0,43.0,--,--,247.4413,3.0,248.28052,0.8392252,5.0,249.95802,250.9659,3.524605,250.96608,251.71625
45,45,6,3,2,1,0.750000,1.0,44.0,--,--,252.19464,2.0,252.93434,0.739696,6.0,254.71121,255.72147,3.5268211,255.72165,256.4869
46,46,6,3,2,1,0.750000,1.0,45.0,--,--,256.9699,3.0,257.82162,0.85170335,4.0,259.487,260.49384,3.52393,260.49402,261.25745
47,47,6,3,2,1,0.750000,1.0,46.0,--,--,261.73352,2.0,262.2085,0.47496873,9.0,264.252,265.26013,3.5266094,265.26035,266.01163
48,48,6,3,2,1,10,1.0,47.0,--,--,266.4896,2.0,266.99673,0.5071366,8.0,269.0056,270.01324,3.523631,270.0134,280.02267
49,49,7,2,1,3,0.750000,1.0,48.0,--,--,280.02914,3.0,280.5401,0.5109474,7.0,282.5472,283.55673,3.527581,283.55692,284.31018
50,50,7,2,1,3,0.750000,1.0,49.0,--,--,284.31256,3.0,285.04388,0.73131275,7.0,286.82986,287.8367,3.5241525,287.8369,288.59634
51,51,7,2,1,3,0.750000,1.0,50.0,--,--,288.59872,3.0,289.0473,0.44856307,6.0,291.1159,292.1227,3.5239758,292.1229,292.8835
52,52,7,2,1,3,0.750000,1.0,51.0,--,--,292.88617,2.0,293.41733,0.5311448,1.0,295.40295,296.4107,3.5245233,296.4109,297.17044
53,53,7,2,1,2,0.750000,1.0,52.0,--,--,297.17285,3.0,298.0046,0.83175623,5.0,299.69037,300.69974,3.526893,300.69992,301.4571
54,54,7,2,1,1,0.750000,1.0,53.0,--,--,301.45963,2.0,301.8581,0.39846945,6.0,303.9768,304.98636,3.5267541,304.98654,305.7439
55,55,7,2,1,3,0.750000,1.0,54.0,--,--,305.7463,2.0,306.2615,0.5151896,1.0,308.2638,309.27267,3.5263476,309.2729,310.03076
56,56,7,2,1,3,12,1.0,55.0,--,--,310.03317,3.0,310.64807,0.61489505,6.0,312.55078,313.55762,3.524452,313.5578,325.56036
57,57,8,6,3,3,0.750000,1.0,56.0,--,--,326.24124,3.0,327.37888,1.1376255,6.0,328.75833,329.76624,3.5250008,329.76645,330.53098
58,58,8,6,3,3,0.750000,1.0,57.0,--,--,331.21973,2.0,331.81543,0.5956821,2.0,333.7376,334.74454,3.5247896,334.74472,335.5017
