LotisLeft,Lot_per,Lot_mon,Lot_color,Sure_mon,dist,response,RT
1,10,13,blue,5,wide,['j'],4.3490921000002345
0,100,13,blue,5,wide,['j'],2.1833808999999746
0,90,13,blue,5,wide,['j'],1.096400000000358
1,10,13,blue,5,wide,['j'],1.5838134999994509
1,10,13,blue,5,wide,['j'],0.8832273000007262
0,90,13,blue,5,wide,['j'],2.6516137999997227
1,0,13,blue,5,wide,['j'],1.7101730999993379
1,100,13,blue,5,wide,['f'],2.3713905999993585
0,0,13,blue,5,wide,['f'],1.3537066999997478
0,80,13,blue,5,wide,['j'],2.283687099999952
0,90,13,blue,5,wide,['j'],1.036725299999489
0,100,13,blue,5,wide,['j'],0.9050999000000957
1,20,13,blue,5,wide,['j'],1.1733723000006648
1,10,13,blue,5,wide,['j'],0.8032828000004884
0,80,13,blue,5,wide,['j'],2.359086099999331
0,20,13,blue,5,wide,['f'],0.9062084000006507
0,0,13,blue,5,wide,['f'],0.9348202000001038
1,0,13,blue,5,wide,['j'],0.9638713000003918
1,100,13,blue,5,wide,['f'],2.3285063999992417
1,90,13,blue,5,wide,['f'],1.031108199999835
0,80,13,green,5,Skew,['j'],2.1699771999992663
1,100,13,green,5,Skew,['f'],0.997517699999662
1,70,13,green,5,Skew,['f'],1.031647800000428
0,80,13,green,5,Skew,['j'],0.7498538999998345
0,80,13,green,5,Skew,['j'],0.7941766999992979
1,90,13,green,5,Skew,['f'],1.1450386000005892
0,70,13,green,5,Skew,['j'],0.7345961999999417
1,90,13,green,5,Skew,['f'],0.7174144000000524
0,80,13,green,5,Skew,['j'],0.6929827999992995
0,60,13,green,5,Skew,['f'],1.1789105000007112
1,60,13,green,5,Skew,['j'],1.7144479999997202
1,70,13,green,5,Skew,['j'],1.6548648999996658
0,80,13,green,5,Skew,['j'],0.9231701000007888
1,80,13,green,5,Skew,['f'],0.8228742999999668
0,90,13,green,5,Skew,['j'],0.7437008000006244
1,90,13,green,5,Skew,['f'],0.699709200000143
0,80,13,green,5,Skew,['j'],0.5647266999994827
1,70,13,green,5,Skew,['j'],1.1414660999998887
0,80,13,green,5,Skew,['j'],0.7532845999994606
1,100,13,green,5,Skew,['f'],0.7275218000004315
0,40,13,red,5,Narrow,['f'],1.1318348000004335
1,30,13,red,5,Narrow,['f'],2.591858699999648
1,50,13,red,5,Narrow,['f'],1.1382041999995636
1,50,13,red,5,Narrow,['j'],0.6602896000003966
1,60,13,red,5,Narrow,['f'],0.7038110000003144
0,60,13,red,5,Narrow,['j'],0.8245833999999377
1,30,13,red,5,Narrow,['j'],0.7604956000004677
0,40,13,red,5,Narrow,['f'],1.1062816000003295
0,40,13,red,5,Narrow,['j'],1.397730299999239
0,60,13,red,5,Narrow,['j'],0.9494985999999699
0,70,13,red,5,Narrow,['j'],1.2785898000001907
0,50,13,red,5,Narrow,['f'],1.183034200000293
1,50,13,red,5,Narrow,['j'],0.757706400000643
1,50,13,red,5,Narrow,['j'],0.6836098000003403
1,70,13,red,5,Narrow,['f'],1.7518630000004123
0,60,13,red,5,Narrow,['j'],0.7790719999993598
0,50,13,red,5,Narrow,['j'],2.0700299000000086
1,50,13,red,5,Narrow,['j'],1.2877465000001393
1,50,13,red,5,Narrow,['f'],2.5228694000006726
0,40,13,red,5,Narrow,['f'],2.4689852000001338
