TrialNumber,Trialn,Blockn,BlockType,Partner,Feedback,ITI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,3,2,3,0.750000,1.0,0.0,2.6000198e-06,0.009829,4.20741,2.0,5.4160647,1.208655,2.0,6.725443,7.73481,3.5273998,7.7349963,8.50018
2,2,1,3,2,1,0.750000,1.0,1.0,--,--,8.690663,3.0,9.299063,0.6084002,4.0,11.209383,12.21853,3.5278666,12.218677,12.983101
3,3,1,3,2,2,0.750000,1.0,2.0,--,--,13.173827,3.0,13.632719,0.4588916,5.0,15.691393,16.69813,3.5243022,16.698273,17.449558
4,4,1,3,2,1,0.750000,1.0,3.0,--,--,17.637478,2.0,19.01635,1.3788718,6.0,20.154392,21.161757,3.52428,21.1619,21.916042
5,5,1,3,2,1,0.750000,1.0,4.0,--,--,22.10954,2.0,23.433004,1.3234636,6.0,24.626385,25.631527,3.521986,25.631685,26.383022
6,6,1,3,2,1,0.750000,1.0,5.0,--,--,26.577652,3.0,27.499956,0.9223035,4.0,29.094395,30.099087,3.5214348,30.09923,30.84986
7,7,1,3,2,1,0.750000,1.0,6.0,--,--,31.043077,3.0,31.933016,0.8899391,4.0,33.560402,34.56444,3.521366,34.564587,35.316082
8,8,1,3,2,1,10,1.0,7.0,--,--,35.50586,2.0,36.599854,1.0939907,6.0,38.023487,39.02699,3.521128,39.02713,49.033264
9,9,2,6,3,3,0.750000,1.0,8.0,--,--,49.19611,3.0,49.93291,0.7368013,9.0,51.714382,52.721764,3.5256555,52.72191,53.48296
10,10,2,6,3,3,0.750000,1.0,9.0,--,--,53.63583,3.0,54.34927,0.7134419,8.0,56.154404,57.16112,3.5252912,57.161266,57.915997
11,11,2,6,3,3,0.750000,1.0,10.0,--,--,58.06872,2.0,59.1001,1.0313779,4.0,60.58592,61.591747,3.5230246,61.591896,62.349888
12,12,2,6,3,2,0.750000,1.0,11.0,--,--,62.502758,3.0,63.316036,0.8132781,5.0,65.020386,66.026115,3.5233605,66.02627,66.78305
13,13,2,6,3,3,0.750000,1.0,12.0,--,--,66.9364,2.0,67.7493,0.8128914,3.0,69.4554,70.46212,3.5257125,70.462265,71.216225
