LotisLeft,Lot_per,Lot_mon,Lot_color,Sure_mon,dist,response,RT
0,70,13,blue,5,Skew,['j'],2.686065499903634
1,80,13,blue,5,Skew,['f'],2.2868977000471205
1,90,13,blue,5,Skew,['f'],1.2563183999154717
1,90,13,blue,5,Skew,['f'],1.498353200033307
0,80,13,blue,5,Skew,['j'],1.331949699902907
0,80,13,blue,5,Skew,['j'],1.421687699854374
0,90,13,blue,5,Skew,['j'],0.9522492999676615
1,60,13,blue,5,Skew,['j'],2.344408900011331
1,70,13,blue,5,Skew,['j'],1.1790233000647277
0,70,13,blue,5,Skew,['f'],2.014141699997708
1,70,13,blue,5,Skew,['j'],1.4166643999051303
1,60,13,blue,5,Skew,['j'],1.2897155000828207
0,90,13,blue,5,Skew,['j'],1.2501773999538273
0,100,13,blue,5,Skew,['j'],1.9625552000943571
0,80,13,blue,5,Skew,['j'],1.531124599976465
0,80,13,blue,5,Skew,['j'],0.8514034000691026
1,80,13,blue,5,Skew,['f'],1.2516995999030769
1,100,13,blue,5,Skew,['f'],1.7885228998493403
1,80,13,blue,5,Skew,['f'],1.1889511002227664
0,80,13,blue,5,Skew,['j'],1.4766760000493377
1,100,13,green,5,wide,['f'],0.884841299848631
0,90,13,green,5,wide,['j'],1.109678499866277
1,90,13,green,5,wide,['f'],1.2948237999808043
0,10,13,green,5,wide,['f'],2.072475800057873
0,80,13,green,5,wide,['j'],1.3132044000085443
1,10,13,green,5,wide,['j'],1.2747377001214772
0,0,13,green,5,wide,['f'],1.2672019999008626
1,10,13,green,5,wide,['j'],0.916145599912852
1,90,13,green,5,wide,['f'],0.9013964999467134
1,0,13,green,5,wide,['j'],0.8621103998739272
0,100,13,green,5,wide,['j'],0.7905077999457717
1,10,13,green,5,wide,['j'],0.8724664999172091
1,20,13,green,5,wide,['j'],1.015772100072354
0,100,13,green,5,wide,['j'],0.8802591001149267
1,80,13,green,5,wide,['f'],1.2327187000773847
0,0,13,green,5,wide,['f'],0.8958735000342131
1,0,13,green,5,wide,['j'],1.1447316999547184
0,100,13,green,5,wide,['j'],0.8409138999413699
0,90,13,green,5,wide,['j'],0.8331146000418812
0,20,13,green,5,wide,['f'],0.9456972000189126
1,50,13,red,5,Narrow,['j'],1.641849699895829
1,40,13,red,5,Narrow,['j'],3.039632100146264
0,70,13,red,5,Narrow,['f'],1.8960931000765413
1,50,13,red,5,Narrow,['j'],1.1127800000831485
0,50,13,red,5,Narrow,['f'],1.3851413999218494
1,30,13,red,5,Narrow,['j'],1.3295442999806255
1,50,13,red,5,Narrow,['j'],0.7148875000420958
0,60,13,red,5,Narrow,['f'],1.5231952001340687
1,40,13,red,5,Narrow,['j'],0.8124281000345945
0,50,13,red,5,Narrow,['f'],0.7959573001135141
0,60,13,red,5,Narrow,['f'],0.7966517000459135
0,60,13,red,5,Narrow,['f'],1.765291400020942
0,50,13,red,5,Narrow,['f'],0.958278700010851
0,50,13,red,5,Narrow,['f'],0.6537089999765158
1,50,13,red,5,Narrow,['j'],0.8854456001427025
0,60,13,red,5,Narrow,['f'],0.8060256999451667
1,40,13,red,5,Narrow,['j'],0.8050196999683976
0,70,13,red,5,Narrow,['j'],3.622823900077492
1,40,13,red,5,Narrow,['j'],1.1751953000202775
1,30,13,red,5,Narrow,['j'],0.9199577001854777
