outcome	trial_starts	target_starts	RT	thresh	trial_type
0.0	4.010761750862002	8.022570697008632	0.3542825730983168	0.27695048628489505	Small_loss
0.0	11.044225513236597	15.054781990824267	0.2970430392306298	0.4559863742995668	Large_gain
1.0	20.671577627421357	23.68188083404675	0.33500107761938125	0.47362826747041836	Neutral
1.0	27.898481219657697	29.909041017876007	0.37682247918564826	0.3642625984592024	Small_gain
1.0	36.32835384760983	39.340352973435074	0.289025912177749	0.46734631719722364	Large_gain
0.0	44.75675575330388	46.76672659849282	0.4827099568210542	0.40441078946938935	Small_loss
1.0	50.781840745476075	53.79151152947452	0.2720440806588158	0.34458041776008613	Small_gain
1.0	56.80722247820813	60.81783480220474	0.4317369918571785	0.3878700793227773	Large_loss
1.0	64.03312868403737	68.04305666324217	0.20640223054215312	0.3475242750243429	Small_loss
1.0	72.45931877067778	76.46954137738794	0.28612340905237943	0.46593427974956525	Large_gain
0.0	86.8856782077346	89.89649399369955	0.5922814852092415	0.40099425843509306	Small_loss
0.0	95.31344225700013	98.32390092790592	0.4147222563624382	0.42558592158728437	Large_loss
0.0	104.94155358022545	108.95236876257695	0.4299218332162127	0.49737166423444606	Small_loss
0.0	118.16879466583487	120.17899674526416	0.41441555391065776	0.36124540399098476	Small_gain
1.0	125.3956605240237	128.40650891221594	0.4158754087984562	0.46477565473681026	Neutral
1.0	142.22341062675696	145.23315144516528	0.016176435980014503	0.4241612309416662	Large_loss
1.0	148.24964243220165	150.2596639918629	0.2404676245059818	0.42963928219899244	Neutral
1.0	154.27564632392023	158.28630453255028	0.31278115638997406	0.40939301860703226	Small_loss
1.0	161.50218404678162	165.51255125040188	0.3686118519399315	0.43440612623746505	Neutral
1.0	168.72844676394016	170.73863586282823	0.4136056302813813	0.4359742095118798	Large_loss
1.0	183.15497102332301	186.16506080620456	0.3271711115958169	0.38844680886670085	Neutral
1.0	190.38085821119603	192.39102406590246	0.10904898715671152	0.4240606102228991	Large_loss
0.0	197.60700802807696	199.6171551666921	0.8469845061190426	0.38844680886670085	Neutral
1.0	212.03434070164803	214.04446097370237	0.3116530592087656	0.3552283123612685	Small_gain
0.0	221.6601140232524	224.67038130713627	0.5025988194392994	0.37643985993426	Small_gain
1.0	238.4871782719856	242.49741778359748	0.32054078625515103	0.3737972632571511	Neutral
1.0	245.71258246398065	249.72265866270754	0.31314279953949153	0.3761432595213911	Small_gain
0.0	252.93835826101713	254.94876561360434	0.5499456931138411	0.4672952633594333	Large_loss
1.0	258.96442313096486	260.97518488182686	0.3135678358376026	0.4727581832373722	Large_loss
1.0	267.3920280934544	270.40321005065925	0.32349732448346913	0.36856661580408306	Large_gain
0.0	274.6185259692138	276.6292548159836	0.5034839092986658	0.4235179974515408	Neutral
1.0	280.6452123944182	282.65502988838125	0.2937094622757286	0.4134900470308926	Small_loss
1.0	298.6719582885271	302.68235024565365	0.06729429960250854	0.4220989164758407	Small_gain
1.0	305.69750423985533	309.70787687716074	0.04163574997801334	0.40374620818857326	Neutral
0.0	318.9241913895821	320.9347620551707	0.4249835025984794	0.43251902505686607	Small_gain
1.0	324.9507057474693	326.9603164589498	0.28927646623924375	0.3047367714512442	Large_gain
1.0	334.57667075807694	336.5863596544368	0.29633816715795547	0.30615187945695205	Large_gain
0.0	341.80271341023035	344.8127437242074	0.5666962903924286	0.30615187945695205	Large_gain
1.0	351.42923477164004	355.4392922541592	0.27418677089735866	0.4473526414047549	Large_loss
1.0	358.4542092784541	362.4651180411456	0.2766198622994125	0.43258207176725055	Small_gain
0.0	372.8826615968719	375.8926451206207	0.35670630645472556	0.3257362719887921	Large_gain
0.0	384.9092155001126	387.9194519929588	0.4958447264507413	0.5118232315033534	Small_loss
0.0	392.13464716251474	395.1445718212053	0.35462429269682616	0.339470321101241	Large_gain
1.0	400.56004483415745	404.57085035648197	0.34942303132265806	0.43400048685303144	Large_loss
1.0	408.98642872285563	411.9971506264992	0.32406786328647286	0.4134096654013336	Small_loss
1.0	416.2127928690752	418.22255300730467	0.026585298008285463	0.43400048685303144	Large_loss
1.0	422.2382678803988	425.24822514131665	0.0010828162776306272	0.4886626280768121	Small_loss
0.0	433.0651754572755	437.0757651409367	0.42417599400505424	0.3742594946666837	Large_gain
0.0	440.0910610150313	442.1005965602817	0.6485263495706022	0.4161503150916484	Small_gain
1.0	450.9168426080141	454.9277438238496	0.07121230138000101	0.3934057327979137	Neutral
