TrialNumber,nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option,ran,order,cue_Onset,endowment_onset,endowment_offset,ISI_onset,ISI_offset,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,3,23,3,1.5,1,0,1.0,0.0,5.0010886,6.0016704,6.01706,6.0172987,7.5345016,7.534759,3.0,1.7366252,9.271384,11.051488,3.5172038,11.052105,14.0568
2,2,1,19,8,3,1,6,1.0,1.0,15.042667,16.042286,16.05911,16.059322,19.076498,19.07666,3.0,1.3531572,20.429817,22.593325,3.5170116,22.593792,30.598452
3,3,2,25,1,1.5,8,2,1.0,2.0,31.589624,32.589413,32.606125,32.606327,34.122417,34.122574,3.0,1.4361765,35.55875,37.639225,3.5170124,37.639706,38.64426
4,4,2,21,5,4.5,4,1,1.0,3.0,39.629646,40.62941,40.645973,40.64617,45.162292,45.162453,2.0,1.5219805,46.684433,48.679893,3.5177975,48.68037,53.68435
5,5,1,15,1,3,1,5,1.0,4.0,54.67572,55.674946,55.691925,55.692158,58.70832,58.708477,3.0,1.7211471,60.429626,62.22474,3.516627,62.22523,63.228695
6,6,1,19,3,4.5,6,4,1.0,5.0,64.21662,65.216194,65.23291,65.23315,69.74941,69.749565,3.0,1.9056199,71.65518,73.26717,3.517971,73.267654,76.27107
7,7,1,15,1,4.5,1,7,1.0,6.0,77.26055,78.260124,78.27695,78.277145,82.79374,82.7939,999.0,999.0,999.0,85.799805,3.5219162,86.31601,87.32029
8,8,3,25,1,1.5,5,0,1.0,7.0,88.319756,89.31947,89.335815,89.33611,90.85272,90.85292,3.0,2.13629,92.98921,94.37022,3.5176582,94.370705,95.3752
9,9,2,15,1,3,5,3,1.0,8.0,96.37608,97.35911,97.37586,97.37605,100.39319,100.39335,3.0,1.0531538,101.4465,103.90918,3.5161853,103.90966,104.914154
10,10,1,25,1,1.5,11,2,1.0,9.0,105.90088,106.90056,106.91752,106.917755,108.43332,108.43348,3.0,1.5865735,110.02005,111.950714,3.517599,111.951195,112.95612
11,11,1,17,3,1.5,3,5,1.0,10.0,113.9574,114.9402,114.95714,114.957375,116.473076,116.47323,3.0,1.2194729,117.6927,119.9912,3.5183454,119.9917,122.9961
12,12,3,19,5,1.5,0,4,1.0,11.0,123.982315,124.98211,124.998695,124.99884,126.51504,126.515236,2.0,1.6368029,128.15204,130.03217,3.5172937,130.03265,135.03708
13,13,2,19,1,1.5,6,4,1.0,12.0,136.02545,137.02548,137.04204,137.04228,138.55838,138.55855,3.0,1.1526189,139.71117,142.07585,3.517677,142.07634,143.0816
14,14,3,23,1,1.5,10,0,1.0,13.0,144.08197,145.06534,145.082,145.08217,146.59901,146.59921,2.0,2.169181,148.76839,150.115,3.5161855,150.11552,151.12
15,15,2,25,1,1.5,11,5,1.0,14.0,152.10527,153.1055,153.12183,153.12202,154.63818,154.63834,3.0,1.2359442,155.87428,158.15556,3.5175724,158.15604,159.1605
16,16,3,17,8,1.5,3,0,1.0,15.0,160.1452,161.14514,161.16196,161.16212,162.67796,162.67816,3.0,1.3029345,163.9811,166.19534,3.5175328,166.19582,174.19995
17,17,2,19,5,3,6,9,1.0,16.0,175.19092,176.19092,176.20747,176.20773,179.22421,179.22438,2.0,2.054049,181.27843,182.7411,3.5171008,182.74161,187.74583
18,18,1,25,1,4.5,11,5,1.0,17.0,188.73529,189.73514,189.75188,189.7521,194.26862,194.26878,2.0,1.5883626,195.85715,197.78603,3.5176241,197.78653,198.79092
19,19,3,15,3,3,1,0,1.0,18.0,199.77774,200.77765,200.79422,200.79437,203.81184,203.81203,3.0,1.586331,205.39836,207.3289,3.5172257,207.32938,210.33382
20,20,3,15,1,1.5,0,3,1.0,19.0,211.32053,212.32036,212.337,212.33719,213.85378,213.85397,2.0,1.7195172,215.57349,217.37062,3.5170257,217.37111,218.37576
21,21,1,17,1,3,5,8,1.0,20.0,219.36047,220.36028,220.37692,220.37717,223.39378,223.39394,3.0,2.7385757,226.1325,226.90976,3.5162022,226.91026,227.91473
22,22,2,15,3,3,7,3,1.0,21.0,228.90202,229.90163,229.91824,229.9185,232.93471,232.93488,3.0,1.3038746,234.23875,236.45273,3.5182033,236.4532,239.45749
23,23,3,21,1,1.5,0,9,1.0,22.0,240.44467,241.44502,241.4609,241.46106,242.97867,242.97887,3.0,2.3020194,245.28088,246.49551,3.5170236,246.49602,247.49947
24,24,1,19,5,3,1,6,1.0,23.0,248.48447,249.48422,249.50087,249.50107,252.51851,252.51868,3.0,1.6698347,254.1885,256.0356,3.51733,256.03613,261.0396
25,25,2,17,8,1.5,5,1,1.0,24.0,262.02872,263.02905,263.0455,263.04575,264.56207,264.56226,2.0,1.8694135,266.43167,268.07834,3.5164542,268.07883,276.08255
26,26,3,23,3,4.5,10,0,1.0,25.0,277.07446,278.0746,278.09137,278.09152,282.60754,282.60776,2.0,2.2058363,284.8136,286.12552,3.5181417,286.12604,289.1305
27,27,3,15,1,3,0,1,1.0,26.0,290.11896,291.1187,291.13513,291.13528,294.1525,294.1527,2.0,1.8706506,296.02335,297.6695,3.5171711,297.66998,298.67432
28,28,1,25,3,1.5,2,5,1.0,27.0,299.66,300.65982,300.67627,300.6765,302.19345,302.19363,3.0,1.1862937,303.3799,305.70914,3.5158703,305.70963,308.71494
29,29,2,19,3,4.5,1,4,1.0,28.0,309.70163,310.70126,310.7177,310.71793,315.2357,315.23584,3.0,1.3205875,316.55643,318.75232,3.516831,318.7528,321.75742
30,30,1,15,1,1.5,3,5,1.0,29.0,322.7457,323.74542,323.762,323.7625,325.27942,325.2796,3.0,1.2860973,326.56567,328.79495,3.5157094,328.7954,329.7999
31,31,1,15,3,1.5,3,5,1.0,30.0,330.78528,331.78555,331.802,331.80222,333.31897,333.31912,3.0,1.3688132,334.68796,336.83734,3.518565,336.83783,339.84213
32,32,2,21,3,1.5,4,9,1.0,31.0,340.8268,341.82703,341.84332,341.8435,343.36032,343.36047,2.0,1.1520121,344.51248,346.87735,3.517379,346.87796,349.8823
33,33,3,21,1,1.5,1,0,1.0,32.0,350.86853,351.86838,351.88483,351.88495,353.40097,353.40118,3.0,1.4363889,354.8376,356.91827,3.5174682,356.91876,357.92328
34,34,2,23,1,1.5,7,10,1.0,33.0,358.90854,359.90817,359.925,359.92523,361.44196,361.44214,2.0,1.5857189,363.02783,364.95993,3.5181546,364.96042,365.96503
35,35,3,17,1,1.5,3,0,1.0,34.0,366.96548,367.965,367.98184,367.98203,369.49823,369.4984,3.0,2.2866504,371.78506,373.01593,3.5178783,373.01642,374.0208
36,36,2,17,5,3,3,1,1.0,35.0,375.022,376.00497,376.02158,376.02176,379.03812,379.03827,3.0,2.6547213,381.693,382.55573,3.5178068,382.5562,387.5604
