TrialNumber,nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option,ran,order,cue_Onset,endowment_onset,endowment_offset,ISI_onset,ISI_offset,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,1,17,5,3,5,3,1.0,0.0,4.992996,5.991691,6.008907,6.009259,9.025633,9.025838,2.0,0.9831697,10.009007,12.542465,3.5174031,12.543409,17.54764
2,2,2,19,1,4.5,1,4,1.0,1.0,18.542967,19.541883,19.558605,19.558884,24.075262,24.075418,3.0,1.1843312,25.25975,27.591345,3.5165968,27.592146,28.59635
3,3,1,15,8,1.5,3,7,1.0,2.0,29.592703,30.591885,30.608622,30.608902,32.12511,32.125267,3.0,1.700362,33.82563,35.64241,3.5178335,35.643253,43.64788
4,4,1,17,3,1.5,5,8,1.0,3.0,44.642838,45.64181,45.65864,45.658928,47.175182,47.175343,3.0,1.3667153,48.542057,50.692616,3.5179453,50.693417,53.69781
5,5,2,23,1,1.5,1,7,1.0,4.0,54.692616,55.691586,55.708313,55.708633,57.22508,57.22524,3.0,1.0169318,58.24217,60.74249,3.517919,60.743286,61.74766
6,6,2,15,1,3,3,1,1.0,5.0,62.742744,63.74156,63.758434,63.758717,66.775055,66.77521,2.0,1.5335774,68.308784,70.29204,3.5174947,70.29284,71.29762
7,7,3,25,5,1.5,0,2,1.0,6.0,72.292786,73.29169,73.30848,73.30871,74.824715,74.824905,3.0,2.5004418,77.32535,78.342224,3.5179908,78.34303,83.348236
8,8,1,25,1,1.5,11,8,1.0,7.0,84.342636,85.34147,85.358406,85.35871,86.87514,86.8753,2.0,2.499845,89.375145,90.39317,3.518595,90.394035,91.398094
9,9,3,21,1,1.5,0,4,1.0,8.0,92.39265,93.39167,93.40815,93.40838,94.92495,94.92513,3.0,1.3668762,96.292015,98.44216,3.5176895,98.442955,99.44746
10,10,2,21,5,1.5,4,1,1.0,9.0,100.44262,101.44137,101.45839,101.45869,102.97508,102.97524,2.0,2.8167758,105.792015,106.492355,3.5177913,106.493164,111.49734
11,11,2,21,3,3,1,4,1.0,10.0,112.492546,113.491615,113.50824,113.508514,116.524864,116.52502,3.0,1.0336591,117.55868,120.042015,3.5176642,120.042816,123.04703
12,12,2,15,1,4.5,3,5,1.0,11.0,124.04245,125.04163,125.05826,125.058556,129.57495,129.57512,2.0,1.6335355,131.20865,133.09201,3.517569,133.0928,134.09789
13,13,3,25,1,1.5,0,11,1.0,12.0,135.09248,136.09137,136.10805,136.10829,137.62483,137.62503,3.0,1.8165944,139.44162,141.14198,3.5176253,141.14278,142.14694
14,14,3,25,1,1.5,8,0,1.0,13.0,143.14247,144.14156,144.1585,144.15874,145.67467,145.67485,2.0,1.7506014,147.42546,149.19136,3.5171783,149.19217,150.19662
15,15,3,23,8,1.5,0,7,1.0,14.0,151.19249,152.19138,152.20793,152.20815,153.72476,153.72496,3.0,1.1003792,154.82533,157.2413,3.5170133,157.2421,165.24644
16,16,2,19,3,3,9,1,1.0,15.0,166.24246,167.24112,167.25812,167.25842,170.27481,170.27496,2.0,2.1501553,172.42511,173.79129,3.5169895,173.79208,176.79633
17,17,3,15,1,1.5,0,7,1.0,16.0,177.79256,178.79129,178.80797,178.80823,180.32484,180.32503,3.0,1.2167505,181.54178,183.8421,3.5177355,183.8429,184.8474
18,18,1,19,8,1.5,9,4,1.0,17.0,185.84235,186.8411,186.85808,186.85838,188.37471,188.37488,2.0,1.8664148,190.24129,191.89279,3.5185895,191.8936,199.8977
19,19,1,15,1,1.5,7,3,1.0,18.0,200.89212,201.8912,201.90779,201.90807,203.42468,203.42487,2.0,2.4334097,205.85828,206.94162,3.5174248,206.94244,207.94672
20,20,3,19,1,3,0,6,1.0,19.0,208.9423,209.9412,209.95776,209.95801,212.97456,212.97475,3.0,2.2001936,215.17494,216.49121,3.5171342,216.49202,217.49614
21,21,3,25,5,4.5,5,0,1.0,20.0,218.49203,219.49094,219.50775,219.508,224.02437,224.02457,999.0,999.0,999.0,227.0412,3.5297706,227.55452,232.5589
22,22,2,21,1,1.5,4,9,1.0,21.0,233.55885,234.55766,234.57446,234.57477,236.09117,236.09132,3.0,1.3332455,237.42458,239.60794,3.5172784,239.60873,240.61313
23,23,2,17,3,4.5,5,1,1.0,22.0,241.60873,242.6078,242.6243,242.62459,247.14096,247.14111,2.0,1.0833972,248.22452,250.65805,3.5176713,250.65894,253.66347
24,24,1,21,1,3,9,4,1.0,23.0,254.659,255.65778,255.67447,255.67479,258.69092,258.69107,2.0,1.0167401,259.7078,262.20822,3.5178237,262.209,263.21323
25,25,3,15,1,1.5,7,0,1.0,24.0,264.2085,265.20746,265.22437,265.22458,266.74094,266.74112,2.0,1.6336294,268.37476,270.25815,3.5177443,270.259,271.26352
26,26,1,23,3,1.5,7,10,1.0,25.0,272.2587,273.25763,273.27432,273.2746,274.79077,274.79092,3.0,1.0003103,275.79123,278.30737,3.5171347,278.3082,281.31345
27,27,1,23,1,1.5,7,4,1.0,26.0,282.30872,283.3075,283.3245,283.3248,284.84082,284.84097,2.0,1.5003053,286.34128,288.3584,3.5180974,288.35922,289.3636
28,28,1,15,3,1.5,3,1,1.0,27.0,290.3585,291.3574,291.37408,291.3744,292.891,292.89114,2.0,1.3167131,294.20786,296.40894,3.5184753,296.40973,299.414
29,29,2,15,3,3,7,5,1.0,28.0,300.40836,301.40732,301.42416,301.42447,304.44058,304.44073,3.0,1.0166081,305.45734,307.95834,3.5183015,307.9592,310.96347
30,30,1,17,1,4.5,3,5,1.0,29.0,311.95837,312.95728,312.97424,312.97452,317.4913,317.49146,3.0,1.4331563,318.92462,321.00772,3.5169234,321.0085,322.0127
31,31,3,15,3,3,3,0,1.0,30.0,323.00836,324.00766,324.02408,324.02432,327.04068,327.04086,2.0,2.3665292,329.4074,330.55826,3.5180593,330.55908,333.56326
32,32,3,17,1,3,5,0,1.0,31.0,334.5583,335.55728,335.57404,335.57428,338.59122,338.59143,999.0,999.0,999.0,341.60724,3.5329714,342.12457,343.12888
33,33,2,23,1,1.5,10,1,1.0,32.0,344.125,345.12396,345.1406,345.14087,346.65738,346.65753,2.0,1.1999884,347.85754,350.17517,3.5183177,350.17603,351.18042
34,34,2,25,3,3,11,8,1.0,33.0,352.175,353.174,353.19025,353.19052,356.20718,356.20734,3.0,1.2502505,357.45758,359.72372,3.5170414,359.72452,362.72873
35,35,3,21,3,1.5,0,1,1.0,34.0,363.72498,364.724,364.7405,364.74072,366.25732,366.2575,2.0,1.3000401,367.55756,369.774,3.5171466,369.77478,372.77908
36,36,1,15,5,4.5,7,1,1.0,35.0,373.77493,374.7739,374.79044,374.79074,379.30698,379.30713,2.0,0.90032566,380.20746,382.82394,3.5174623,382.82474,387.829
