TrialNumber,Trialn,Blockn,BlockType,Partner,Feedback,ITI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,1,1,1,0.750000,1.0,0.0,3.0999072e-06,0.0100834,4.0162406,2.0,4.8980527,0.881812,9.0,6.533636,7.5411134,3.5248728,7.5413027,8.297839
2,2,1,1,1,2,0.750000,1.0,1.0,--,--,8.299521,3.0,8.964511,0.6649899,5.0,10.816517,11.8240185,3.524497,11.8241625,12.580644
3,3,1,1,1,1,0.750000,1.0,2.0,--,--,12.58229,3.0,13.231492,0.6492027,3.0,15.098996,16.105196,3.5229053,16.105354,16.864317
4,4,1,1,1,1,0.750000,1.0,3.0,--,--,16.866016,2.0,17.48123,0.6152131,9.0,19.382477,20.387089,3.521072,20.387249,21.147661
5,5,1,1,1,3,0.750000,1.0,4.0,--,--,21.149294,3.0,21.63039,0.4810968,9.0,23.66638,24.672758,3.5234632,24.672905,25.431135
6,6,1,1,1,1,0.750000,1.0,5.0,--,--,25.43277,2.0,25.947458,0.5146891,9.0,27.949753,28.954958,3.522189,28.955105,29.714216
7,7,1,1,1,1,0.750000,1.0,6.0,--,--,29.715853,3.0,30.181767,0.4659143,2.0,32.232334,33.236877,3.5210242,33.237038,33.997757
8,8,1,1,1,1,8,1.0,7.0,--,--,33.999454,2.0,34.647854,0.6484019,6.0,36.51661,37.52228,3.522827,37.52244,45.53104
9,9,2,2,1,2,0.750000,1.0,8.0,--,--,45.53267,2.0,46.281826,0.7491552,5.0,48.049343,49.055088,3.5224164,49.05523,49.814217
10,10,2,2,1,3,0.750000,1.0,9.0,--,--,49.815853,2.0,50.247406,0.4315521,2.0,52.333466,53.339104,3.5232499,53.339252,54.097794
11,11,2,2,1,3,0.750000,1.0,10.0,--,--,54.09937,3.0,54.764683,0.665314,9.0,56.61538,57.619087,3.5197184,57.619236,58.38127
12,12,2,2,1,3,0.750000,1.0,11.0,--,--,58.383404,3.0,58.931236,0.5478322,7.0,60.901016,61.906914,3.5235102,61.907063,62.664204
13,13,2,2,1,3,0.750000,1.0,12.0,--,--,62.665802,2.0,63.381245,0.7154424,4.0,65.18234,66.18717,3.5213666,66.18732,66.947754
14,14,2,2,1,3,0.750000,1.0,13.0,--,--,66.949425,3.0,67.6145,0.6650755,6.0,69.46535,70.46959,3.5201595,70.46974,71.2311
