TrialNumber,nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option,ran,order,cue_Onset,endowment_onset,endowment_offset,ISI_onset,ISI_offset,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,1,23,5,4.5,1,10,1.0,0.0,5.000562,5.9992595,6.0159774,6.016111,10.533131,10.533278,2.0,0.0074760998,10.540754,14.042788,3.510145,14.04355,19.044256
2,2,1,17,1,1.5,8,1,1.0,1.0,20.033949,21.03283,21.049498,21.04967,22.567055,22.567183,2.0,1.3497258,23.916908,26.083443,3.5168285,26.084118,27.08571
3,3,2,23,3,1.5,7,10,1.0,2.0,28.083433,29.082596,29.09971,29.09982,30.616026,30.616142,2.0,0.9667827,31.582926,34.13393,3.518327,34.134575,37.135628
4,4,1,23,1,3,7,4,1.0,3.0,38.13351,39.132717,39.14954,39.149704,42.16637,42.16649,2.0,2.1835687,44.350056,45.683468,3.5175235,45.684116,46.685955
5,5,1,25,3,1.5,8,11,1.0,4.0,47.68397,48.682877,48.699566,48.69973,50.21647,50.216583,2.0,2.3000095,52.51659,53.732662,3.5166264,53.733315,56.73472
6,6,3,17,1,1.5,0,8,1.0,5.0,57.733658,58.73262,58.74936,58.74949,60.267033,60.26718,3.0,1.715601,61.982784,63.7852,3.5185547,63.78585,64.78676
7,7,2,19,8,3,9,1,1.0,6.0,65.7834,66.782486,66.79925,66.799355,69.81577,69.81589,3.0,1.0509706,70.86686,73.33213,3.516785,73.33278,81.33403
8,8,3,15,1,3,1,0,1.0,7.0,82.33405,83.33245,83.349106,83.34918,86.36647,86.366615,2.0,1.3336494,87.700264,89.88307,3.517025,89.88375,90.885605
9,9,3,19,1,1.5,0,6,1.0,8.0,91.88369,92.882515,92.89921,92.899284,94.415634,94.41579,3.0,1.7344602,96.150246,97.93203,3.516798,97.93269,98.93369
10,10,3,25,1,1.5,0,11,1.0,9.0,99.93371,100.93242,100.94925,100.94934,102.466,102.46614,3.0,1.2340987,103.70024,105.98191,3.516323,105.982574,106.98465
11,11,2,21,3,3,4,7,1.0,10.0,107.98364,108.98256,108.999504,108.99972,112.016045,112.01616,2.0,0.7503566,112.76651,115.53321,3.5175955,115.53386,118.535034
12,12,1,15,8,1.5,3,1,1.0,11.0,119.53337,120.532425,120.549065,120.54919,122.06606,122.066185,2.0,0.9508017,123.01699,125.58178,3.5161684,125.582466,133.58502
13,13,3,19,3,3,9,0,1.0,12.0,134.58371,135.58237,135.59914,135.59921,138.616,138.61613,2.0,1.3166906,139.93283,142.1337,3.518103,142.13434,145.13617
14,14,3,25,1,4.5,0,5,1.0,13.0,146.13353,147.13257,147.14941,147.14955,151.66609,151.66624,2.0,1.5002488,153.16649,155.18222,3.5165272,155.18288,156.18387
15,15,2,17,1,1.5,5,8,1.0,14.0,157.18349,158.18234,158.199,158.19917,159.71599,159.71611,2.0,1.2165537,160.93266,163.2341,3.5185156,163.23473,164.23605
16,16,3,15,1,1.5,0,3,1.0,15.0,165.23352,166.2324,166.24905,166.24915,167.766,167.76614,2.0,1.084233,168.85039,171.28311,3.5175073,171.28377,172.28539
17,17,1,25,1,3,5,11,1.0,16.0,173.28375,174.2825,174.29941,174.29958,177.31662,177.31674,3.0,0.7497221,178.06647,180.83397,3.5177665,180.83461,181.83546
18,18,1,15,1,3,7,3,1.0,17.0,182.83372,183.83214,183.84888,183.84898,186.86603,186.86615,3.0,1.350388,188.21654,190.38245,3.5169113,190.38316,191.38411
19,19,1,17,5,4.5,1,8,1.0,18.0,192.38351,193.38257,193.39937,193.39954,197.91612,197.91623,2.0,1.4338381,199.35007,201.43321,3.5175197,201.43387,206.43503
20,20,3,23,5,1.5,1,0,1.0,19.0,207.43352,208.43259,208.44934,208.44948,209.96608,209.96623,3.0,1.2504125,211.21664,213.48305,3.5173469,213.48367,218.48506
21,21,1,25,5,1.5,2,5,1.0,20.0,219.48372,220.48257,220.49908,220.49939,222.01604,222.01616,3.0,1.450162,223.46632,225.53212,3.5164773,225.53275,230.5336
22,22,3,19,5,1.5,9,0,1.0,21.0,231.53343,232.53227,232.54889,232.54897,234.06596,234.06612,2.0,1.4500765,235.51619,237.58205,3.5164795,237.5827,242.5841
23,23,3,21,3,1.5,0,9,1.0,22.0,243.58315,244.58238,244.59882,244.59894,246.11642,246.11656,3.0,1.4831848,247.59975,249.6332,3.517159,249.63383,252.63474
24,24,2,25,3,1.5,5,8,1.0,23.0,253.63326,254.63257,254.64925,254.64941,256.16605,256.16617,2.0,1.1504246,257.3166,259.68213,3.5165071,259.68277,262.68362
25,25,3,19,3,4.5,0,4,1.0,24.0,263.68344,264.6824,264.69904,264.69916,269.21725,269.2174,2.0,1.564882,270.7823,272.73517,3.5182986,272.7358,275.73666
26,26,2,19,1,3,6,4,1.0,25.0,276.73358,277.73257,277.7492,277.7494,280.7659,280.76602,3.0,2.0163672,282.78238,284.28293,3.5174792,284.2836,285.28467
27,27,2,15,1,3,7,5,1.0,26.0,286.28354,287.28256,287.2992,287.29935,290.31604,290.31616,3.0,0.7836709,291.09982,293.83307,3.517451,293.8337,294.835
28,28,1,15,1,1.5,1,3,1.0,27.0,295.83365,296.83255,296.84918,296.84933,298.36542,298.3655,3.0,1.1005126,299.46603,301.88205,3.5170703,301.8827,302.88416
