TrialNumber,Trialn,Blockn,BlockType,Partner,Feedback,ITI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,5,3,1,0.750000,1.0,0.0,3.9243605e-06,0.005385098,4.0899806,2.0,4.877431,0.78745055,9.0,6.607081,7.621015,3.5310342,7.62124,8.415836
2,2,1,5,3,1,0.750000,1.0,1.0,--,--,8.503858,2.0,8.927161,0.42330363,7.0,11.021231,12.031886,3.5280282,12.032071,12.793659
3,3,1,5,3,1,0.750000,1.0,2.0,--,--,12.852427,3.0,13.343708,0.49128163,1.0,15.369753,16.379263,3.526836,16.379442,17.143866
4,4,1,5,3,1,0.750000,1.0,3.0,--,--,17.202698,2.0,17.510937,0.308239,8.0,19.719337,20.729156,3.5264578,20.729343,21.493778
5,5,1,5,3,3,0.750000,1.0,4.0,--,--,21.55222,3.0,21.977423,0.4252027,6.0,24.069197,25.082397,3.5301778,25.082579,25.843655
6,6,1,5,3,1,0.750000,1.0,5.0,--,--,25.903019,3.0,26.36078,0.45776233,1.0,28.42115,29.430773,3.527755,29.430958,30.193792
7,7,1,5,3,3,0.750000,1.0,6.0,--,--,30.2536,2.0,30.660706,0.40710667,4.0,32.77054,33.78252,3.5289197,33.782726,34.54374
8,8,1,5,3,1,10,1.0,7.0,--,--,34.602947,2.0,35.010914,0.4079667,9.0,37.12076,38.13139,3.5284424,38.131573,48.14374
9,9,2,4,2,3,0.750000,1.0,8.0,--,--,48.232655,3.0,48.927322,0.69466805,7.0,50.75041,51.760395,3.5277438,51.760582,52.526955
10,10,2,4,2,3,0.750000,1.0,9.0,--,--,52.612137,2.0,53.094074,0.48193568,1.0,55.129776,56.138092,3.525955,56.138275,56.893753
11,11,2,4,2,2,0.750000,1.0,10.0,--,--,56.949486,3.0,57.343937,0.39444977,5.0,59.466602,60.47825,3.5287645,60.478436,61.243607
12,12,2,4,2,3,0.750000,1.0,11.0,--,--,61.299,2.0,61.6773,0.37830022,3.0,63.816093,64.826904,3.5279055,64.82709,65.59368
13,13,2,4,2,1,0.750000,1.0,12.0,--,--,65.649124,2.0,66.11102,0.4619007,7.0,68.1665,69.17636,3.527237,69.176544,69.92704
14,14,2,4,2,3,0.750000,1.0,13.0,--,--,69.982735,3.0,70.41064,0.42789692,9.0,72.50071,73.51151,3.5287788,73.51176,74.27681
