TrialNumber,Trialn,Blockn,BlockType,Partner,Feedback,ITI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,5,3,1,0.750000,1.0,0.0,3.622612e-06,0.005452416,4.0925207,3.0,5.6934505,1.6009295,4.0,6.6098843,7.624358,3.5318372,7.6246133,8.3763895
2,2,1,5,3,1,0.750000,1.0,1.0,--,--,8.447913,3.0,9.41054,0.9626264,4.0,10.96488,11.975039,3.5271258,11.97523,12.7264185
3,3,1,5,3,1,0.750000,1.0,2.0,--,--,12.785582,3.0,13.310265,0.5246826,1.0,15.302805,16.312347,3.526766,16.31253,17.076494
4,4,1,5,3,1,0.750000,1.0,3.0,--,--,17.136997,3.0,17.51035,0.37335312,2.0,19.654205,20.664337,3.52734,20.664543,21.42647
5,5,1,5,3,3,0.750000,1.0,4.0,--,--,21.485712,2.0,21.793392,0.30768022,2.0,24.003244,25.014229,3.5285172,25.014425,25.77633
6,6,1,5,3,1,0.750000,1.0,5.0,--,--,25.836174,2.0,26.310352,0.47417724,7.0,28.35276,29.365131,3.5289562,29.365341,30.126293
7,7,1,5,3,3,0.750000,1.0,6.0,--,--,30.186096,3.0,30.726591,0.5404943,8.0,32.703636,33.715103,3.5290074,33.715294,34.47623
8,8,1,5,3,1,10,1.0,7.0,--,--,34.535477,2.0,35.260098,0.7246216,7.0,37.052834,38.063602,3.5281236,38.063797,48.07632
9,9,2,4,2,3,0.750000,1.0,8.0,--,--,48.15388,2.0,49.210194,1.0563107,4.0,50.670498,51.68039,3.526507,51.680584,52.443016
10,10,2,4,2,3,0.750000,1.0,9.0,--,--,52.515083,2.0,53.243553,0.7284729,1.0,55.032196,56.040443,3.5253632,56.040634,56.7928
11,11,2,4,2,2,0.750000,1.0,10.0,--,--,56.847763,3.0,57.64361,0.79584503,5.0,59.365173,60.37773,3.5299668,60.377934,61.142727
12,12,2,4,2,3,0.750000,1.0,11.0,--,--,61.19778,3.0,61.643597,0.44581544,6.0,63.715508,64.727394,3.5296109,64.7276,65.49286
13,13,2,4,2,1,0.750000,1.0,12.0,--,--,65.54862,2.0,66.01031,0.46168065,9.0,68.06572,69.07657,3.5279477,69.07676,69.84299
14,14,2,4,2,3,0.750000,1.0,13.0,--,--,69.89848,2.0,70.40962,0.51114243,3.0,72.41567,73.42729,3.5288148,73.42748,74.19315
15,15,2,4,2,3,0.750000,1.0,14.0,--,--,74.2485,3.0,74.72649,0.4779884,6.0,76.766365,77.775055,3.5265553,77.77524,78.52618
16,16,2,4,2,3,8,1.0,15.0,--,--,78.58169,3.0,79.12655,0.5448603,7.0,81.09944,82.10704,3.5253525,82.10722,90.10944
17,17,3,1,1,1,0.750000,1.0,16.0,--,--,90.11912,2.0,91.15973,1.0406123,9.0,92.63648,93.64566,3.5265434,93.64584,94.40962
18,18,3,1,1,3,0.750000,1.0,17.0,--,--,94.41204,2.0,94.80936,0.39731786,3.0,96.92948,97.93842,3.5263844,97.93861,98.69274
19,19,3,1,1,1,0.750000,1.0,18.0,--,--,98.69514,2.0,99.0265,0.33136693,7.0,101.21223,102.22225,3.527116,102.22246,102.97605
20,20,3,1,1,2,0.750000,1.0,19.0,--,--,102.97845,3.0,103.32638,0.3479322,5.0,105.49618,106.50539,3.5269394,106.50557,107.25953
21,21,3,1,1,1,0.750000,1.0,20.0,--,--,107.261894,3.0,109.060005,1.7981118,2.0,109.77842,110.7883,3.5264075,110.7885,111.54258
22,22,3,1,1,1,0.750000,1.0,21.0,--,--,111.545,3.0,112.02633,0.48133284,1.0,114.06209,115.070595,3.5255933,115.07078,115.8259
23,23,3,1,1,1,0.750000,1.0,22.0,--,--,115.82837,2.0,116.14315,0.31478328,9.0,118.345856,119.35434,3.5259738,119.35452,120.10942
24,24,3,1,1,1,8,1.0,23.0,--,--,120.11182,3.0,120.62607,0.51424897,4.0,122.62918,123.63826,3.5264404,123.63845,131.64247
25,25,4,2,1,3,0.750000,1.0,24.0,--,--,131.6449,2.0,132.593,0.9481012,1.0,134.16187,135.17178,3.5268793,135.17197,135.92589
26,26,4,2,1,1,0.750000,1.0,25.0,--,--,135.92824,3.0,136.6432,0.7149569,4.0,138.44583,139.45619,3.5279455,139.45639,140.20941
27,27,4,2,1,3,0.750000,1.0,26.0,--,--,140.21179,3.0,140.60986,0.3980846,8.0,142.72743,143.7372,3.525408,143.73738,144.49251
28,28,4,2,1,2,0.750000,1.0,27.0,--,--,144.49495,2.0,144.92612,0.43117192,5.0,147.0123,148.02187,3.5269237,148.02206,148.77574
29,29,4,2,1,3,0.750000,1.0,28.0,--,--,148.77818,2.0,149.30962,0.53143483,3.0,151.29529,152.30489,3.5267122,152.30507,153.05904
30,30,4,2,1,3,0.750000,1.0,29.0,--,--,153.06151,3.0,153.6427,0.5811946,7.0,155.57947,156.58778,3.5262752,156.58797,157.34244
31,31,4,2,1,3,0.750000,1.0,30.0,--,--,157.34482,3.0,158.25923,0.91440594,8.0,159.86229,160.87094,3.526128,160.87114,161.62592
32,32,4,2,1,3,8,1.0,31.0,--,--,161.62834,2.0,162.15947,0.5311266,3.0,164.14442,165.15315,3.5248072,165.15335,173.15913
33,33,5,6,3,3,0.750000,1.0,32.0,--,--,173.24425,2.0,174.32599,1.0817406,4.0,175.76184,176.7705,3.526249,176.77068,177.52557
34,34,5,6,3,3,0.750000,1.0,33.0,--,--,177.59763,2.0,178.25952,0.6618935,4.0,180.11522,181.12401,3.5263882,181.1242,181.87553
35,35,5,6,3,1,0.750000,1.0,34.0,--,--,181.93518,3.0,182.50954,0.5743484,2.0,184.45184,185.46167,3.5264866,185.46185,186.22554
36,36,5,6,3,3,0.750000,1.0,35.0,--,--,186.28468,3.0,186.7759,0.49120706,8.0,188.80173,189.81271,3.5280333,189.81293,190.57547
37,37,5,6,3,3,0.750000,1.0,36.0,--,--,190.6349,2.0,191.3428,0.7079142,1.0,193.15271,194.1612,3.526291,194.16138,194.92542
38,38,5,6,3,3,0.750000,1.0,37.0,--,--,194.98521,3.0,196.14276,1.1575426,7.0,197.50325,198.51183,3.5266051,198.51201,199.27556
39,39,5,6,3,1,0.750000,1.0,38.0,--,--,199.34056,2.0,199.7927,0.45211914,7.0,201.85745,202.8674,3.5268316,202.8676,203.62555
40,40,5,6,3,3,12,1.0,39.0,--,--,203.68439,2.0,204.02576,0.34136677,4.0,206.20224,207.21227,3.527872,207.21245,219.22539
41,41,6,3,2,1,0.750000,1.0,40.0,--,--,219.2996,2.0,220.19269,0.89308834,8.0,221.81726,222.82726,3.5276504,222.82744,223.59209
42,42,6,3,2,1,0.750000,1.0,41.0,--,--,223.66417,3.0,223.99252,0.3283458,4.0,226.18144,227.18958,3.5253956,227.18976,227.94211
43,43,6,3,2,3,0.750000,1.0,42.0,--,--,227.99725,3.0,228.60934,0.6120951,7.0,230.51413,231.52478,3.5275247,231.52496,232.27554
44,44,6,3,2,1,0.750000,1.0,43.0,--,--,232.33185,2.0,232.44246,0.11061745,7.0,234.84944,235.85974,3.5278964,235.85994,236.62521
45,45,6,3,2,2,0.750000,1.0,44.0,--,--,236.68002,2.0,237.12575,0.44571826,5.0,239.19762,240.20749,3.527461,240.20769,240.95892
46,46,6,3,2,1,0.750000,1.0,45.0,--,--,241.04373,3.0,241.55977,0.5160388,3.0,243.55984,244.5694,3.525673,244.56958,245.32527
47,47,6,3,2,1,0.750000,1.0,46.0,--,--,245.3804,2.0,245.74228,0.36187235,6.0,247.89803,248.90671,3.5263023,248.90689,249.65887
48,48,6,3,2,1,10,1.0,47.0,--,--,249.71393,3.0,249.74203,0.02810853,2.0,252.23094,253.2397,3.5257685,253.23988,263.2419
49,49,7,4,2,3,0.750000,1.0,48.0,--,--,263.32672,2.0,263.89206,0.56534445,2.0,265.84442,266.8546,3.5278866,266.85477,267.6084
50,50,7,4,2,3,0.750000,1.0,49.0,--,--,267.66324,2.0,268.37573,0.71247786,2.0,270.18036,271.1891,3.5258389,271.18927,271.94186
51,51,7,4,2,3,0.750000,1.0,50.0,--,--,271.9968,3.0,272.52567,0.5288883,8.0,274.51434,275.52292,3.5261497,275.5231,276.275
