onset	duration	trial_type
0.6149799888953567	3.0145131717436016	win
11.106905778869987	3.0185730680823326	loss
17.37874587252736	3.008747690357268	win
23.65063758706674	3.020848590414971	win
32.04091593250632	3.0205681500956416	loss
42.532905417494476	3.018581822514534	loss
50.90657196706161	3.020898701623082	win
59.29667341476306	3.0198164847679436	loss
65.60199731588364	3.0204806067049503	win
71.89043984794989	3.020782782230526	win
78.17907678661868	3.018377454020083	loss
86.56905869208276	3.019395975396037	loss
92.85792173398659	3.0202188822440803	win
103.34967273892835	3.019775732420385	win
109.63842982333153	3.019996401388198	win
120.13006762601435	3.019537251908332	win
128.5371989645064	3.020224316045642	win
136.9107260480523	3.020713351201266	win
145.30104182567447	3.0193748441524804	win
162.09814933454618	3.0240898062475026	loss
172.59020492993295	3.020220693666488	win
183.08232784317806	3.0240976549685	loss
191.47250355174765	3.021238007117063	loss
197.7610417776741	3.020349895581603	loss
204.06620478024706	3.020197751466185	win
214.5580176692456	3.0203613666817546	loss
225.04939495492727	3.0100185773335397	win
233.4237386067398	3.0676589044742286	loss
239.76263446221128	3.0143543859012425	win
248.15262361289933	3.0218378296121955	loss
254.42422824539244	3.0704056518152356	loss
260.7633541286923	3.014816554263234	loss
267.05142626166344	3.067878970410675	win
277.6102547631599	3.0211121262982488	loss
283.9151973980479	3.0101541187614202	loss
292.2889475664124	3.019421936478466	win
302.7643255572766	3.0220144260674715	loss
313.27275778958574	3.020883004181087	win
319.56123745208606	3.0661742906086147	loss
325.9002706599422	3.067613623570651	loss
336.4418540345505	3.023829591460526	loss
342.73056161170825	3.017727520316839	loss
351.1209667441435	3.019353410694748	win
363.7145605054684	3.0192006630823016	loss
370.0030456017703	3.0213080421090126	win
376.291404212825	3.0194623875431716	loss
382.5801172237843	3.011936379596591	loss
390.9536014413461	3.020256314892322	loss
401.4620137498714	3.020285294391215	loss
411.9543111459352	3.020880589261651	loss
422.44625172764063	3.0195556664839387	win
430.8366408604197	3.019641096703708	win
437.1249514739029	3.015080391895026	loss
445.5487060798332	3.013558647595346	win
453.9391432106495	3.0194288794882596	win
460.2441504467279	3.020127716474235	win
466.53272731229663	3.019630530849099	win
472.8211644105613	3.023201090749353	win
483.3132471749559	3.0200208532623947	win
493.8053833702579	3.0198602569289505	loss
