onset	duration	trial_type	rt	resp
0.00041980000969488174	0.6147434999875259	fixation_1	999	999
0.6153823000058765	3.0597408000030555	face	999	999
3.6751714999991236	0.6147434999875259	fixation_2	999	999
4.2156371000019135	1.0001500000071246	feedback loss	999	999
5.215796799995587	5.317099400010193	ITI	999	999
10.547423099997104	0.6016432000033092	fixation_1	999	999
11.14921430000686	3.0582602999929804	face	999	999
14.207519300005515	0.6016432000033092	fixation_2	999	999
14.750608300004387	1.0000251000019489	feedback win	999	999
15.750644200001261	5.3165646999987075	ITI	999	999
21.08057990000816	0.6042876999999862	fixation_1	999	999
21.685082700001658	3.0579718999942997	face	999	999
24.74310130000231	0.6042876999999862	fixation_2	999	999
25.285464800006594	1.0003457999991952	feedback loss	999	999
26.285820500008413	5.3158757999917725	ITI	999	999
31.613189700001385	0.6066860999999335	fixation_1	999	999
32.220107600005576	3.0563409000023967	face	999	999
35.27649440000823	0.6066860999999335	fixation_2	999	999
35.82051770000544	1.0166766999900574	feedback loss	999	999
36.83720490000269	1.1173157000011997	ITI	999	999
37.96644780000497	0.5875273999990895	fixation_1	999	999
38.55418859999918	3.05843430000823	face	999	999
41.61266749999777	0.5875273999990895	fixation_2	999	999
42.15378340000461	1.0166805000044405	feedback loss	999	999
43.17046940000728	1.1177849999949103	ITI	999	999
44.30030960000295	0.5880813999974634	fixation_1	999	999
44.888613600007375	3.057197599991923	face	999	999
47.945882100000745	0.5880813999974634	fixation_2	999	999
48.48919590000878	1.0000710999884177	feedback win	999	999
49.48927730000287	1.1167370000039227	ITI	999	999
50.618030700003146	0.6046116999932565	fixation_1	999	999
51.2228568999999	3.059716000003391	face	999	999
54.28261779999593	0.6046116999932565	fixation_2	999	999
54.82324690000678	1.016917699991609	feedback win	999	999
55.84017450000101	3.2159444999997504	ITI	999	999
59.06816510000499	0.6057016999984626	fixation_1	999	999
59.67407860000094	3.054871500004083	face	999	999
62.728995600002236	0.6057016999984626	fixation_2	999	999
63.27432920000865	1.0001312999957008	feedback loss	999	999
64.2744706000085	3.216651999988244	ITI	999	999
67.5033628000092	0.5885654999874532	fixation_1	999	999
68.09215490000497	3.056562700003269	face	999	999
71.14876399999775	0.5885654999874532	fixation_2	999	999
71.69243049999932	1.0000240000081249	feedback win	999	999
72.69246489999932	1.1180931999988388	ITI	999	999
73.82426150000538	0.601752899994608	fixation_1	999	999
74.42632189999858	3.0530824000015855	face	999	999
77.47945149999578	0.601752899994608	fixation_2	999	999
78.02663140000368	1.000150299994857	feedback win	999	999
79.02679210000497	3.216237899992848	ITI	999	999
82.25770220000413	0.586306400000467	fixation_1	999	999
82.84422359999735	3.0613301000121282	face	999	999
85.90560080000432	0.586306400000467	fixation_2	999	999
86.46109379999689	1.000165300007211	feedback loss	999	999
87.46126959999674	5.316708000013023	ITI	999	999
92.79051099999924	0.6051016999990679	fixation_1	999	999
93.39584209999884	3.061530799997854	face	999	999
96.45741950000229	0.6051016999990679	fixation_2	999	999
97.01276589999907	1.000010800009477	feedback loss	999	999
98.0127868999989	5.316115900001023	ITI	999	999
103.34135050000623	0.6056277000025148	fixation_1	999	999
103.9472007000004	3.0574934000032954	face	999	999
107.00473970000166	0.6056277000025148	fixation_2	999	999
107.5477949000051	1.016852500004461	feedback win	999	999
108.56465749999916	5.315642600005958	ITI	999	999
113.89285760000348	0.6056877999944845	fixation_1	999	999
114.49875939999765	3.060342800003127	face	999	999
117.55914779999875	0.6056877999944845	fixation_2	999	999
118.11590350000188	1.0000474999978906	feedback win	999	999
119.11596110000391	3.216840900000534	ITI	999	999
122.34572359999584	0.5875105000013718	fixation_1	999	999
122.93344960000832	3.0579448999924352	face	999	999
125.99143870000262	0.5875105000013718	fixation_2	999	999
126.53369219999877	1.0002181000018027	feedback win	999	999
127.53392040000472	1.1178619999991497	ITI	999	999
128.66529289999744	0.6023559000022942	fixation_1	999	999
129.2678697000083	3.0575122000009287	face	999	999
132.32542720000492	0.6023559000022942	fixation_2	999	999
132.8682020999986	1.0001465000095777	feedback win	999	999
133.86835900000005	1.1171696000092197	ITI	999	999
134.99848110000312	0.5866036999941571	fixation_1	999	999
135.58529899999849	3.059268900004099	face	999	999
138.64461430000665	0.5866036999941571	fixation_2	999	999
139.2011169000034	1.000864300003741	feedback loss	999	999
140.2019913999975	1.1191879000107292	ITI	999	999
141.33406210000976	0.6019038999947952	fixation_1	999	999
141.93620140000712	3.0610259999957634	face	999	999
144.99727180000627	0.6019038999947952	fixation_2	999	999
145.55340109999815	1.0170488000003388	feedback loss	999	999
146.57046000000264	7.415724599995883	ITI	999	999
154.0015337000077	0.6030564999964554	fixation_1	999	999
154.60480519999692	3.0595193000044674	face	999	999
157.66438370000105	0.6030564999964554	fixation_2	999	999
158.20478630000434	1.000404599995818	feedback loss	999	999
159.20520110000507	3.2162056999950437	ITI	999	999
162.43427820000215	0.6049160999973537	fixation_1	999	999
163.0394049000024	3.0615610999957426	face	999	999
166.10101420000137	0.6049160999973537	fixation_2	999	999
166.65639200000442	1.0166962999937823	feedback win	999	999
167.67309830000158	1.1177785000036238	ITI	999	999
168.80405069999688	0.6016846999991685	fixation_1	999	999
169.4058834000025	3.058242099999916	face	999	999
172.46417190000648	0.6016846999991685	fixation_2	999	999
173.00715820000914	1.0003952999977628	feedback loss	999	999
174.00756399999955	5.316821900007199	ITI	999	999
179.33744289999595	0.6041803000116488	fixation_1	999	999
179.94183989999874	3.059558699998888	face	999	999
183.00144560000626	0.6041803000116488	fixation_2	999	999
183.54223620000994	1.0000247999996645	feedback loss	999	999
184.54227069999615	1.1170052000088617	ITI	999	999
185.67240750000929	0.603509499997017	fixation_1	999	999
186.27613480000582	3.0590546000021277	face	999	999
189.33523520000745	0.603509499997017	fixation_2	999	999
189.87640380000812	1.000255399994785	feedback win	999	999
190.8766692000063	1.1177926999953343	ITI	999	999
192.00793340000382	0.5857044000003953	fixation_1	999	999
192.59385240000847	3.0590060999966227	face	999	999
195.6529026000062	0.5857044000003953	fixation_2	999	999
196.19401570000628	1.0000612000003457	feedback win	999	999
197.19408739999926	5.316284100001212	ITI	999	999
202.52368240000214	0.6047924000013154	fixation_1	999	999
203.12868900000467	3.063209600004484	face	999	999
206.19194420000713	0.6047924000013154	fixation_2	999	999
206.74568350000482	1.0165928999922471	feedback loss	999	999
207.76228690000426	5.316040999998222	ITI	999	999
213.09249629999977	0.5865757999999914	fixation_1	999	999
213.67921529999876	3.059308500000043	face	999	999
216.73856929999602	0.5865757999999914	fixation_2	999	999
217.28068330000679	1.0000365000014426	feedback loss	999	999
218.28073030000087	3.216461200005142	ITI	999	999
221.5106889000017	0.587140100004035	fixation_1	999	999
222.0980830000044	3.0592804000043543	face	999	999
225.15740820000065	0.587140100004035	fixation_2	999	999
225.71498260000953	1.0170037999923807	feedback loss	999	999
226.73199660000682	1.1173160999896936	ITI	999	999
227.86453049999545	0.6011024000035832	fixation_1	999	999
228.4658463000087	3.058940899994923	face	999	999
231.5248319000093	0.6011024000035832	fixation_2	999	999
232.06597940000938	1.0001492999872426	feedback loss	999	999
233.06613920000382	5.316684499994153	ITI	999	999
238.39635130000534	0.6043484999972861	fixation_1	999	999
239.00091640000755	3.060095900000306	face	999	999
242.0610602000088	0.6043484999972861	fixation_2	999	999
242.60126360000868	1.0164357999892673	feedback loss	999	999
243.61770930000057	1.1174987999984296	ITI	999	999
244.7485078000027	0.6029431000060868	fixation_1	999	999
245.3516757000034	3.059325900001568	face	999	999
248.41104770000675	0.6029431000060868	fixation_2	999	999
248.95210840000072	1.016578099995968	feedback win	999	999
249.96869609999703	1.1169815000030212	ITI	999	999
251.09933500000625	0.6030663999990793	fixation_1	999	999
251.70261580000806	3.0595644999993965	face	999	999
254.7622255000024	0.6030663999990793	fixation_2	999	999
255.30267180000374	1.000187300000107	feedback loss	999	999
256.30286910000723	1.1175225999904796	ITI	999	999
257.43408220000856	0.5856333999981871	fixation_1	999	999
258.0199292000034	3.0593302000052063	face	999	999
261.07930379999743	0.5856333999981871	fixation_2	999	999
261.62044250000326	1.0001917000045069	feedback win	999	999
262.62064429999737	3.2170004000072367	ITI	999	999
265.85327040000993	0.60107259999495	fixation_1	999	999
266.454561999999	3.0657939000084298	face	999	999
269.52040160000615	0.60107259999495	fixation_2	999	999
270.0719458000094	1.0165572999976575	feedback win	999	999
271.08851319999667	1.117656700007501	ITI	999	999
272.21982440000284	0.6021108999993885	fixation_1	999	999
272.82215700000233	3.058820799997193	face	999	999
275.88102570000046	0.6021108999993885	fixation_2	999	999
276.42212519999885	1.0007079000060912	feedback win	999	999
277.42284330000984	3.217351299987058	ITI	999	999
280.6542125999986	0.5859474000026239	fixation_1	999	999
281.24037460000545	3.0565629999910016	face	999	999
284.29698330000974	0.5859474000026239	fixation_2	999	999
284.8405667000043	1.0002763999946183	feedback win	999	999
285.84085370000685	5.317047699994873	ITI	999	999
291.1717919000075	0.6196181999985129	fixation_1	999	999
291.7916246000095	3.05762509998749	face	999	999
