onset	duration	trial_type	rt	resp	gender
0.6199715999537148	3.004779700015206	decision	1.0348704000352882	left	o
4.166650799976196	1.0160070999991149	loss	n/a	n/a	n/a
11.111448699957691	3.004838499997277	decision	0.5338800000026822	right	o
14.658177899953444	1.0156747000291944	win	n/a	n/a	n/a
21.60258399997838	3.0047907999833114	decision	0.5332474000169896	right	o
25.14968549995683	1.015528500021901	loss	n/a	n/a	n/a
32.094064399949275	3.004067200003192	decision	0.7833770000142977	right	o
35.640996299975086	1.0157144999830052	loss	n/a	n/a	n/a
38.388744900003076	3.0056362999603152	decision	0.7826592999626882	right	o
41.93573430000106	1.0157880999613553	loss	n/a	n/a	n/a
44.68361929996172	3.0042588000069372	decision	1.0332587000448257	right	o
48.23041469999589	1.0159156000008807	win	n/a	n/a	n/a
50.97839649999514	3.004350600007456	decision	0.7821866999729536	right	o
54.52541369997198	1.0156502000172623	win	n/a	n/a	n/a
59.37167359999148	3.005909800005611	decision	0.7828588999691419	right	o
62.91862889996264	1.0156822000280954	loss	n/a	n/a	n/a
67.76469270000234	3.0046671999734826	decision	0.7833265999797732	right	o
71.31170540000312	1.0155196999548934	win	n/a	n/a	n/a
74.05942389997654	3.0036793000181206	decision	1.0332379000028595	right	o
77.60629039997002	1.015870500006713	win	n/a	n/a	n/a
82.45253710000543	3.0052416999824345	decision	0.5336979999556206	right	o
85.9995259999996	1.0157532999874093	loss	n/a	n/a	n/a
92.94386199995643	3.0059555000043474	decision	0.7835568000446074	right	o
96.4908997999737	1.0158426000270993	loss	n/a	n/a	n/a
103.43544999998994	3.0052736999932677	decision	1.0323635999811813	right	o
106.98220019997098	1.01583920000121	win	n/a	n/a	n/a
113.92664819996571	3.005288299988024	decision	0.7826389000401832	left	o
117.47379089996684	1.015572800009977	win	n/a	n/a	n/a
122.31990209996002	3.005010000022594	decision	1.0332072000019252	left	o
125.86668499995722	1.0158449000446126	win	n/a	n/a	n/a
128.61444609996397	3.006082400039304	decision	0.7828749000327662	left	o
132.161569399992	1.0158222999889404	win	n/a	n/a	n/a
134.90946719999192	3.003828999993857	decision	1.033055300009437	left	o
138.45640289998846	1.015745099983178	loss	n/a	n/a	n/a
141.20448529999703	3.0060891999746673	decision	1.0327619999879971	left	o
