TrialNumber,nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option,ran,order,cue_Onset,endowment_onset,endowment_offset,ISI_onset,ISI_offset,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,2,17,1,3,1,3,1.0,0.0,5.0020847,6.0019784,6.018819,6.019076,9.036111,9.036313,3.0,1.1694714,10.205785,12.55318,3.5176566,12.554132,13.55818
2,2,2,23,3,4.5,7,1,1.0,1.0,14.543378,15.543316,15.559876,15.560093,20.077467,20.07763,2.0,0.8871598,20.964788,23.594057,3.517104,23.594868,26.59892
3,3,3,19,1,1.5,6,0,1.0,2.0,27.587572,28.587345,28.60413,28.6043,30.120653,30.120852,2.0,1.4360363,31.556889,33.63717,3.5170114,33.637997,34.6415
4,4,3,15,5,3,0,3,1.0,3.0,35.62751,36.62739,36.644047,36.644215,39.660553,39.660748,3.0,1.5207461,41.18149,43.177822,3.517767,43.178646,48.183487
5,5,2,17,1,1.5,5,1,1.0,4.0,49.171997,50.17196,50.188564,50.18878,51.705296,51.705463,2.0,1.4860207,53.191486,55.2216,3.516805,55.2224,56.22673
6,6,1,15,3,1.5,1,5,1.0,5.0,57.212166,58.21177,58.22866,58.228878,59.745243,59.745403,3.0,1.1188085,60.864212,63.262856,3.5181653,63.26371,66.26802
7,7,1,15,8,1.5,7,5,1.0,6.0,67.25365,68.25358,68.27031,68.270546,69.78667,69.78683,3.0,1.7195092,71.50633,73.30388,3.517739,73.3047,81.309044
8,8,3,19,1,3,0,1,1.0,7.0,82.29931,83.299255,83.315926,83.3161,86.33352,86.33371,3.0,1.4359587,87.76967,89.8513,3.5182738,89.85211,90.85613
9,9,2,19,1,3,1,6,1.0,8.0,91.857185,92.84048,92.85721,92.85743,95.87384,95.874,2.0,0.86997837,96.74398,99.391235,3.5179255,99.39206,100.39654
10,10,3,23,1,4.5,0,1,1.0,9.0,101.38194,102.38175,102.39838,102.39856,106.91502,106.915215,3.0,1.4716666,108.38688,110.43263,3.5180979,110.43345,111.43775
11,11,1,25,1,1.5,2,5,1.0,10.0,112.42431,113.424225,113.440704,113.44092,114.9575,114.957664,2.0,0.9518348,115.9095,118.47573,3.5187478,118.476555,119.481705
