TrialNumber,nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option,ran,order,cue_Onset,endowment_onset,endowment_offset,ISI_onset,ISI_offset,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,3,19,3,1.5,0,9,1.0,0.0,5.001743,6.0017376,6.018768,6.0190134,7.535099,7.5353255,3.0,1.2689685,8.804295,11.052798,3.5182672,11.05376,14.058062
2,2,1,23,8,1.5,4,7,1.0,1.0,15.043604,16.043545,16.060013,16.06023,17.576323,17.576483,3.0,1.6867019,19.263186,21.093407,3.5176158,21.09423,29.098415
3,3,1,15,3,3,7,5,1.0,2.0,30.089363,31.089174,31.105825,31.10604,34.122765,34.122925,3.0,1.1865617,35.309486,37.639282,3.5170367,37.640095,40.64422
4,4,2,25,5,1.5,8,2,1.0,3.0,41.63221,42.632084,42.648724,42.648937,44.165417,44.165585,3.0,0.81861633,44.9842,47.682537,3.517648,47.68337,52.68761
5,5,2,19,1,1.5,9,6,1.0,4.0,53.67534,54.67536,54.69207,54.692284,56.208805,56.208965,3.0,1.1854415,57.39441,59.725758,3.5174594,59.72656,60.73153
6,6,1,23,1,1.5,7,1,1.0,5.0,61.732197,62.71518,62.732006,62.73222,64.24858,64.24875,2.0,0.9685719,65.21732,67.7661,3.5180402,67.76692,68.77142
7,7,1,15,1,1.5,1,3,1.0,6.0,69.77225,70.75537,70.77198,70.772194,72.28849,72.28866,3.0,1.1524535,73.44112,75.805466,3.5174901,75.80628,76.81051
8,8,2,21,1,1.5,4,1,1.0,7.0,77.79556,78.79534,78.81186,78.81207,80.32871,80.32888,3.0,1.0022116,81.33109,83.84609,3.5178928,83.84691,84.851204
9,9,1,19,3,1.5,9,4,1.0,8.0,85.85225,86.8355,86.85198,86.852196,88.36844,88.36861,2.0,1.2861047,89.65471,91.88571,3.5177736,91.886505,94.89071
10,10,3,23,8,4.5,0,7,1.0,9.0,95.877075,96.87701,96.89347,96.89365,101.41036,101.41055,3.0,1.8218243,103.23238,104.92821,3.5183291,104.92903,112.93332
11,11,3,17,1,1.5,3,0,1.0,10.0,113.92537,114.92509,114.94196,114.94214,116.45857,116.45876,2.0,1.6858829,118.14465,119.97625,3.5182064,119.97714,120.98145
12,12,1,17,1,3,3,8,1.0,11.0,121.98192,122.981804,122.998726,122.99894,126.015114,126.015274,2.0,1.8544083,127.86968,129.53189,3.517299,129.53271,130.53676
13,13,2,21,3,1.5,9,4,1.0,12.0,131.52307,132.52293,132.53975,132.53998,134.05675,134.05692,3.0,1.3187103,135.37563,137.57477,3.5185177,137.57556,140.58076
14,14,2,19,3,1.5,1,6,1.0,13.0,141.5814,142.56453,142.58134,142.58156,144.09776,144.09792,3.0,1.7864348,145.88435,147.61484,3.5175743,147.61563,150.61978
15,15,2,19,1,4.5,1,6,1.0,14.0,151.6063,152.60622,152.62306,152.62328,157.13872,157.13887,3.0,1.4725535,158.61142,160.65678,3.518572,160.65758,161.6616
16,16,2,19,5,3,6,4,1.0,15.0,162.64882,163.64859,163.66548,163.6657,166.68239,166.68256,3.0,2.5540423,169.2366,170.19928,3.517397,170.20009,175.20477
17,17,2,21,3,1.5,9,7,1.0,16.0,176.19331,177.19336,177.20985,177.21007,178.72734,178.7275,3.0,1.4518071,180.1793,182.24457,3.517754,182.24538,185.24963
18,18,3,25,3,1.5,0,11,1.0,17.0,186.23492,187.23483,187.25201,187.2522,188.76819,188.76839,3.0,1.3193195,190.0877,192.28506,3.5173554,192.28587,195.2908
19,19,1,25,1,4.5,11,5,1.0,18.0,196.27696,197.27652,197.29315,197.29337,201.8108,201.81097,3.0,1.6710272,203.48201,205.3278,3.5175107,205.32861,206.33282
20,20,3,23,1,1.5,0,1,1.0,19.0,207.319,208.31902,208.33586,208.33603,209.85236,209.85257,3.0,1.6528429,211.5054,213.36983,3.5179322,213.37062,214.37465
21,21,2,15,1,3,1,3,1.0,20.0,215.37567,216.35886,216.37556,216.37578,219.39284,219.39299,3.0,1.0529103,220.4459,222.91083,3.5185156,222.91164,223.91573
22,22,3,15,3,4.5,0,3,1.0,21.0,224.91676,225.90001,225.91663,225.91681,230.43384,230.43404,3.0,1.1212305,231.55525,233.9512,3.517865,233.95206,236.9568
23,23,3,21,3,3,0,9,1.0,22.0,237.94426,238.94424,238.96092,238.96109,241.9779,241.9781,3.0,0.95320594,242.9313,245.49432,3.5169096,245.49515,248.49925
24,24,2,25,1,3,8,11,1.0,23.0,249.48712,250.48694,250.5038,250.50403,253.52028,253.52045,2.0,1.1703699,254.69081,257.0373,3.5175323,257.03812,258.0423
25,25,3,15,1,4.5,7,0,1.0,24.0,259.02847,260.02832,260.04495,260.0451,264.56155,264.56174,2.0,1.6384634,266.20023,268.0789,3.517807,268.0797,269.08386
26,26,1,15,8,1.5,3,5,1.0,25.0,270.0708,271.07077,271.08743,271.08765,272.6041,272.60425,2.0,2.1030772,274.70734,276.1208,3.5172124,276.1216,284.12567
27,27,3,15,1,1.5,7,0,1.0,26.0,285.11664,286.11658,286.1333,286.13348,287.6499,287.6501,2.0,1.5358971,289.186,291.16733,3.5179415,291.16818,292.17313
28,28,1,15,5,1.5,3,7,1.0,27.0,293.17355,294.17316,294.18973,294.18997,295.7065,295.70667,3.0,1.3191173,297.0258,299.22375,3.517803,299.2246,304.22928
29,29,1,17,1,4.5,1,8,1.0,28.0,305.21667,306.21652,306.2331,306.2333,310.7499,310.75006,3.0,1.25495,312.00504,314.26715,3.5177374,314.26794,315.27203
30,30,3,25,5,3,0,5,1.0,29.0,316.25922,317.2592,317.27563,317.27582,320.2924,320.29257,3.0,1.5534023,321.84598,323.80975,3.517895,323.8106,328.8147
31,31,1,25,1,3,5,11,1.0,30.0,329.8036,330.8036,330.82016,330.82037,333.83676,333.8369,2.0,1.7875634,335.62448,337.35376,3.5175252,337.35458,338.35867
32,32,3,21,1,1.5,1,0,1.0,31.0,339.3448,340.3446,340.3615,340.36166,341.87735,341.87753,2.0,1.6366576,343.5142,345.39517,3.5183432,345.39603,346.40027
33,33,1,17,1,3,8,1,1.0,32.0,347.4014,348.3846,348.40134,348.40155,351.41794,351.4181,3.0,1.3538738,352.77197,354.9354,3.5179896,354.93622,355.94022
34,34,3,23,3,1.5,7,0,1.0,33.0,356.92587,357.92578,357.94263,357.94278,359.45935,359.45953,2.0,1.5188881,360.97842,362.97733,3.5184898,362.97815,365.98276
35,35,2,19,1,1.5,6,4,1.0,34.0,366.9676,367.96756,367.9843,367.98453,369.5008,369.50098,3.0,1.8195041,371.32047,373.01788,3.5175886,373.0187,374.0227
36,36,2,21,5,3,4,1,1.0,35.0,375.00754,376.00745,376.02417,376.02438,379.0409,379.04108,2.0,0.970052,380.0111,382.5576,3.5172138,382.5585,387.56262
