onset	duration	trial_type	response_time	Endowment
9.026131	1.100112	dec_dg-prop_less	1.100112	23
9.026131	1.100112	dec_dg-prop_choice	1.100112	23
4.993737	2	cue_ug-resp	n/a	23
4.993737	2	cue_ug-resp_parametric	n/a	23
17.075840	1.218145	dec_ug-prop_more	1.218145	15
17.075840	1.218145	dec_ug-prop_choice	1.218145	15
14.543481	2	cue_dict	n/a	15
14.543481	2	cue_dict_parametric	n/a	15
26.626667	2.816154	dec_ug-prop_less	2.816154	17
26.626667	2.816154	dec_ug-prop_choice	2.816154	17
22.594450	2	cue_dict	n/a	17
22.594450	2	cue_dict_parametric	n/a	17
38.676250	1.466703	dec_ug-resp_accept	1.466703	19
38.676250	1.466703	dec_ug-resp_choice	1.466703	19
36.143368	2	cue_ug-prop	n/a	19
36.143368	2	cue_ug-prop_parametric	n/a	19
46.725597	0.817180	dec_dg-prop_less	0.817180	25
46.725597	0.817180	dec_dg-prop_choice	0.817180	25
44.193367	2	cue_ug-resp	n/a	25
44.193367	2	cue_ug-resp_parametric	n/a	25
61.775917	1.250131	dec_ug-prop_more	1.250131	25
61.775917	1.250131	dec_ug-prop_choice	1.250131	25
59.243374	2	cue_dict	n/a	25
59.243374	2	cue_dict_parametric	n/a	25
74.825740	2.083757	dec_ug-prop_more	2.083757	23
74.825740	2.083757	dec_ug-prop_choice	2.083757	23
69.293655	2	cue_dict	n/a	23
69.293655	2	cue_dict_parametric	n/a	23
82.876520	1.516106	dec_dg-prop_less	1.516106	19
82.876520	1.516106	dec_dg-prop_choice	1.516106	19
80.343260	2	cue_ug-resp	n/a	19
80.343260	2	cue_ug-resp_parametric	n/a	19
90.925750	1.250424	dec_dg-prop_less	1.250424	21
90.925750	1.250424	dec_dg-prop_choice	1.250424	21
88.393326	2	cue_ug-resp	n/a	21
88.393326	2	cue_ug-resp_parametric	n/a	21
100.976520	2.533022	dec_ug-resp_accept	2.533022	25
100.976520	2.533022	dec_ug-resp_choice	2.533022	25
98.443300	2	cue_ug-prop	n/a	25
98.443300	2	cue_ug-prop_parametric	n/a	25
111.026430	1.066255	dec_ug-prop_more	1.066255	21
111.026430	1.066255	dec_ug-prop_choice	1.066255	21
108.493355	2	cue_dict	n/a	21
108.493355	2	cue_dict_parametric	n/a	21
122.575880	1.499719	dec_ug-resp_reject	1.499719	19
122.575880	1.499719	dec_ug-resp_choice	1.499719	19
118.543290	2	cue_ug-prop	n/a	19
118.543290	2	cue_ug-prop_parametric	n/a	19
132.125900	2.633829	dec_ug-prop_less	2.633829	23
132.125900	2.633829	dec_ug-prop_choice	2.633829	23
128.093490	2	cue_dict	n/a	23
128.093490	2	cue_dict_parametric	n/a	23
141.676390	1.532879	dec_ug-resp_accept	1.532879	15
141.676390	1.532879	dec_ug-resp_choice	1.532879	15
137.643260	2	cue_ug-prop	n/a	15
137.643260	2	cue_ug-prop_parametric	n/a	15
153.724990	1.550902	dec_ug-prop_more	1.550902	21
153.724990	1.550902	dec_ug-prop_choice	1.550902	21
151.193190	2	cue_dict	n/a	21
151.193190	2	cue_dict_parametric	n/a	21
166.775680	2.883997	dec_ug-resp_reject	2.883997	19
166.775680	2.883997	dec_ug-resp_choice	2.883997	19
161.243120	2	cue_ug-prop	n/a	19
161.243120	2	cue_ug-prop_parametric	n/a	19
178.325900	1.916642	dec_dg-prop_less	1.916642	15
178.325900	1.916642	dec_dg-prop_choice	1.916642	15
174.293240	2	cue_ug-resp	n/a	15
174.293240	2	cue_ug-resp_parametric	n/a	15
194.875690	1.433507	dec_dg-prop_less	1.433507	25
194.875690	1.433507	dec_dg-prop_choice	1.433507	25
190.843230	2	cue_ug-resp	n/a	25
190.843230	2	cue_ug-resp_parametric	n/a	25
205.925600	1.516552	dec_ug-resp_reject	1.516552	19
205.925600	1.516552	dec_ug-resp_choice	1.516552	19
200.392930	2	cue_ug-prop	n/a	19
200.392930	2	cue_ug-prop_parametric	n/a	19
213.976380	1.665958	dec_ug-prop_more	1.665958	15
213.976380	1.665958	dec_ug-prop_choice	1.665958	15
211.443120	2	cue_dict	n/a	15
211.443120	2	cue_dict_parametric	n/a	15
225.525380	1.600372	dec_dg-prop_less	1.600372	19
225.525380	1.600372	dec_dg-prop_choice	1.600372	19
221.493000	2	cue_ug-resp	n/a	19
221.493000	2	cue_ug-resp_parametric	n/a	19
235.075730	2.616439	dec_ug-resp_accept	2.616439	17
235.075730	2.616439	dec_ug-resp_choice	2.616439	17
231.043080	2	cue_ug-prop	n/a	17
231.043080	2	cue_ug-prop_parametric	n/a	17
247.125230	1.116777	dec_dg-prop_less	1.116777	25
247.125230	1.116777	dec_dg-prop_choice	1.116777	25
244.593280	2	cue_ug-resp	n/a	25
244.593280	2	cue_ug-resp_parametric	n/a	25
255.175540	4	missed_trial	n/a	25
252.643510	2	cue_ug-resp	n/a	25
252.643510	2	cue_ug-resp_parametric	n/a	25
265.241460	1.834188	dec_ug-resp_accept	1.834188	15
265.241460	1.834188	dec_ug-resp_choice	1.834188	15
262.709300	2	cue_ug-prop	n/a	15
262.709300	2	cue_ug-prop_parametric	n/a	15
278.791500	1.217616	dec_ug-prop_more	1.217616	25
278.791500	1.217616	dec_ug-prop_choice	1.217616	25
