Risk_per,Money,Color,Amb,RiskisLeft,response,RT,dist
20,13,red,100,1,No_resp,4,wide
30,13,red,100,0,['f'],2.5297875001560897,wide
40,13,red,100,0,['f'],1.8085544998757541,wide
50,13,red,100,0,['f'],1.8370350999757648,wide
60,13,red,100,1,['f'],1.3752913000062108,wide
70,13,red,100,1,['f'],1.2681032998953015,wide
80,13,red,100,1,['f'],0.6798193999566138,wide
90,13,red,100,0,['j'],1.4903313000686467,wide
20,13,red,50,0,['f'],2.0122955001425,wide
30,13,red,50,1,['j'],1.0548801999539137,wide
40,13,red,50,0,['f'],1.753868700005114,wide
50,13,red,50,0,['j'],1.0588534001726657,wide
60,13,red,50,0,['f'],1.3254867000505328,wide
70,13,red,50,0,['j'],1.0956299998797476,wide
80,13,red,50,1,['f'],1.1476120001170784,wide
90,13,red,50,1,['f'],1.3733054001349956,wide
20,13,green,100,1,['j'],0.8810807000845671,narrow
30,13,green,100,1,['j'],0.6353352000005543,narrow
40,13,green,100,1,['j'],0.5494033000431955,narrow
50,13,green,100,1,['j'],0.5117667000740767,narrow
60,13,green,100,0,['f'],0.786538900109008,narrow
70,13,green,100,0,['f'],0.460345100145787,narrow
80,13,green,100,0,['f'],0.4059757001232356,narrow
90,13,green,100,1,['j'],0.5126813999377191,narrow
20,13,green,50,1,['j'],1.6348115000873804,narrow
30,13,green,50,1,['j'],0.557249299949035,narrow
40,13,green,50,0,['f'],1.1609455000143498,narrow
50,13,green,50,0,['f'],0.9973103001248091,narrow
60,13,green,50,0,['f'],0.767625599866733,narrow
70,13,green,50,1,['j'],1.5289085998665541,narrow
80,13,green,50,1,['f'],1.0269043000880629,narrow
90,13,green,50,0,['j'],1.0363321001641452,narrow
20,13,blue,100,1,['j'],1.0459037001710385,skew
30,13,blue,100,1,['j'],0.9037775001488626,skew
40,13,blue,100,0,['f'],1.008961500134319,skew
50,13,blue,100,0,['f'],0.7385112000629306,skew
60,13,blue,100,1,['j'],0.7273118998855352,skew
70,13,blue,100,1,['j'],0.7053662999533117,skew
80,13,blue,100,1,['j'],1.317148600006476,skew
90,13,blue,100,0,['j'],0.7840418999549001,skew
20,13,blue,50,1,['j'],1.2990791001357138,skew
30,13,blue,50,0,['f'],1.2141895999666303,skew
40,13,blue,50,1,['j'],1.3030377000104636,skew
50,13,blue,50,0,['j'],1.121971599990502,skew
60,13,blue,50,0,['f'],1.2673414000310004,skew
70,13,blue,50,0,['j'],0.8920729001984,skew
80,13,blue,50,1,['f'],1.1585486000403762,skew
90,13,blue,50,1,['f'],1.7300570998340845,skew
20,13,yellow,100,1,['j'],0.8136903999838978,True_unkown
30,13,yellow,100,0,['f'],0.9992653001099825,True_unkown
40,13,yellow,100,0,['f'],0.7152166999876499,True_unkown
50,13,yellow,100,1,['j'],0.6951023999135941,True_unkown
60,13,yellow,100,1,['j'],0.7277007999364287,True_unkown
70,13,yellow,100,1,['j'],0.8988285001832992,True_unkown
80,13,yellow,100,0,['j'],1.629831099882722,True_unkown
90,13,yellow,100,0,['j'],1.6314681998919696,True_unkown
20,13,yellow,50,0,['f'],2.250701399985701,True_unkown
30,13,yellow,50,1,['j'],1.4545305999927223,True_unkown
40,13,yellow,50,0,['f'],2.3238812999334186,True_unkown
50,13,yellow,50,0,['j'],1.7505584999453276,True_unkown
60,13,yellow,50,0,['j'],1.5286152998451144,True_unkown
70,13,yellow,50,1,['f'],1.4669729000888765,True_unkown
80,13,yellow,50,0,['f'],1.1749080000445247,True_unkown
90,13,yellow,50,0,['j'],1.1687465000431985,True_unkown
