TrialNumber,Trialn,Blockn,BlockType,Partner,Feedback,ITI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,4,2,3,0.750000,1.0,0.0,3.3206306e-06,0.004586652,4.577878,3.0,5.7631574,1.1852794,9.0,7.094828,8.101733,3.5238552,8.101964,8.865175
2,2,1,4,2,1,0.750000,1.0,1.0,--,--,9.433877,2.0,10.199931,0.7660545,9.0,11.950694,12.959683,3.5258062,12.959862,13.7191925
3,3,1,4,2,3,0.750000,1.0,2.0,--,--,14.191099,2.0,14.853639,0.66253936,1.0,16.707811,17.716578,3.5254781,17.716757,18.473213
4,4,1,4,2,1,0.750000,1.0,3.0,--,--,18.952522,3.0,19.373983,0.42146212,4.0,21.470514,22.479532,3.5270104,22.479715,23.24364
5,5,1,4,2,3,0.750000,1.0,4.0,--,--,23.719881,3.0,24.428257,0.7083763,8.0,26.236788,27.245544,3.525664,27.245724,27.997738
6,6,1,4,2,3,0.750000,1.0,5.0,--,--,28.470915,2.0,28.815321,0.34440672,1.0,30.987692,31.994612,3.5236967,31.9948,32.751663
7,7,1,4,2,3,0.750000,1.0,6.0,--,--,33.226254,2.0,33.85294,0.626685,3.0,35.743748,36.751377,3.5251248,36.751556,37.50576
8,8,1,4,2,3,8,1.0,7.0,--,--,37.979347,3.0,38.323105,0.3437586,9.0,40.49655,41.503605,3.5242581,41.503788,49.5156
9,9,2,5,3,1,0.750000,1.0,8.0,--,--,50.128803,3.0,50.73334,0.60453755,1.0,52.64672,53.6562,3.5273955,53.656418,54.41928
10,10,2,5,3,1,0.750000,1.0,9.0,--,--,54.932537,3.0,55.804066,0.87152725,1.0,57.449852,58.45742,3.5248811,58.457603,59.223328
11,11,2,5,3,1,0.750000,1.0,10.0,--,--,59.737713,2.0,60.29127,0.55355644,6.0,62.255283,63.262516,3.5248015,63.262695,64.02713
12,12,2,5,3,1,0.750000,1.0,11.0,--,--,64.53792,3.0,65.078476,0.54055387,4.0,67.05535,68.06348,3.5255547,68.06366,68.814415
13,13,2,5,3,1,0.750000,1.0,12.0,--,--,69.33175,3.0,69.715805,0.3840619,3.0,71.849144,72.85646,3.5247138,72.85664,73.61857
14,14,2,5,3,1,0.750000,1.0,13.0,--,--,74.1307,3.0,74.752914,0.62221223,3.0,76.647606,77.65458,3.5238788,77.654755,78.406006
15,15,2,5,3,2,0.750000,1.0,14.0,--,--,78.923515,2.0,79.20674,0.28323042,5.0,81.43979,82.44944,3.5259295,82.44962,83.209915
16,16,2,5,3,3,12,1.0,15.0,--,--,83.721756,3.0,84.16066,0.43890855,8.0,86.24037,87.24948,3.5277243,87.249664,99.25621
17,17,3,6,3,1,0.750000,1.0,16.0,--,--,99.943886,2.0,101.12496,1.1810791,9.0,102.46051,103.46936,3.5254765,103.46954,104.22696
18,18,3,6,3,3,0.750000,1.0,17.0,--,--,104.74041,3.0,105.361595,0.6211804,8.0,107.25737,108.266335,3.5259242,108.26652,109.03106
19,19,3,6,3,3,0.750000,1.0,18.0,--,--,109.54474,3.0,110.2323,0.687564,8.0,112.06148,113.069336,3.5245962,113.06952,113.83485
20,20,3,6,3,3,0.750000,1.0,19.0,--,--,114.35157,2.0,114.68586,0.33428434,3.0,116.86848,117.87625,3.5246797,117.87643,118.63894
21,21,3,6,3,3,0.750000,1.0,20.0,--,--,119.15146,3.0,119.58979,0.43832955,7.0,121.66842,122.67543,3.5239725,122.67561,123.42636
