<<<<<<< HEAD
RT	target_starts	outcome	trial_starts	thresh	trial_type
0.34507029998349026	6.0111580999800935	1.0	4.008334899961483	0.275415107432424	Small_loss
0.22891940001863986	12.021823599992786	1.0	10.019313199969474	0.447107848070233	Neutral
0.22407990001374856	24.83371359994635	1.0	20.830592399986926	0.35326056401553896	Large_loss
0.266445399960503	33.44234079995658	1.0	30.43978929996956	0.3966966889808116	Large_loss
0.2409635999938473	42.89970449998509	1.0	38.8957412999589	0.4466398010934364	Large_gain
0.25386840000282973	58.713984499976505	1.0	55.711122199951205	0.46050380043760425	Large_gain
0.3489735000184737	64.92194939998444	1.0	62.9193686999497	0.4667030727072268	Large_gain
0.27787350001744926	74.13103369995952	1.0	70.12845540000126	0.33468015066963547	Large_loss
0.2721460000029765	81.13981769996462	1.0	77.13728349999292	0.41481343745756605	Neutral
0.26633459998993203	91.94757799996296	1.0	87.94494049996138	0.3472190472680089	Small_loss
0.29026710003381595	101.55947689997265	1.0	97.55691139999544	0.3354108054085916	Small_gain
0.3342172999982722	111.36670709995087	1.0	108.36442899995018	0.3244067624509165	Small_loss
0.43722650001291186	118.37378359999275	0.0	114.37135909998324	0.3905650525885044	Small_loss
0.12087480002082884	129.38128629996208	1.0	126.37894450000022	0.3605912107014222	Large_gain
0.3623076000367291	134.38867839996237	0.0	132.385901200003	0.32744799714612277	Large_gain
0.25944429996889085	147.3966276999563	1.0	144.3940147999674	0.3197916277996468	Small_gain
0.2699407000327483	153.40313529997366	1.0	150.400688899972	0.32227375844958484	Large_loss
0.32177320000482723	160.61026799998945	1.0	157.6078761999961	0.39179070623296214	Small_loss
0.26707549998536706	167.61717279994627	1.0	163.61467019998236	0.27295405350979873	Large_loss
0.34975950000807643	175.224354499951	1.0	173.22194779996062	0.40621941371663806	Neutral
0.27788850001525134	183.43127669999376	0.0	180.42861109995283	0.2747996085633017	Large_loss
0.3449250000412576	195.23823729995638	1.0	191.23558679997222	0.41280919610327826	Neutral
0.3660319999908097	204.8461369999568	0.0	200.84333879995393	0.39261928326891493	Large_gain
0.2711602000053972	214.4539937999798	1.0	210.45085149997612	0.3127633012415812	Small_gain
0.47184690000722185	219.66135779995238	0.0	217.65873450000072	0.4015521541008385	Neutral
0.1833189000026323	229.0687833999982	1.0	226.06636209995486	0.3444193983220607	Large_gain
0.3310549999587238	236.47611659998074	1.0	234.47357199998805	0.33578019789336144	Small_loss
0.11883910000324249	244.88341439998476	1.0	242.88104129995918	0.3766487056854105	Small_loss
0.45676680002361536	260.29439009999624	0.0	257.29197819996625	0.3960811251046882	Neutral
0.3330534000415355	268.50109629996587	0.0	264.4988589999848	0.3183932835422272	Small_gain
0.44645979994675145	273.50889749999624	0.0	271.5065195999923	0.3897504205925244	Large_gain
0.40346210001735017	280.71575819997815	0.0	278.71342729998287	0.4123402318004131	Large_gain
