onset	duration	trial_type	response_time	Endowment
7.530269	2.133357	dec_ug-resp_reject	2.133357	25
7.530269	2.133357	dec_ug-resp_choice	2.133357	25
4.997770	2	cue_ug-prop	n/a	25
4.997770	2	cue_ug-prop_parametric	n/a	25
15.580200	1.950203	dec_ug-resp_reject	1.950203	15
15.580200	1.950203	dec_ug-resp_choice	1.950203	15
13.047846	2	cue_ug-prop	n/a	15
13.047846	2	cue_ug-prop_parametric	n/a	15
25.130054	2.483556	dec_ug-prop_more	2.483556	19
25.130054	2.483556	dec_ug-prop_choice	2.483556	19
21.097845	2	cue_dict	n/a	19
21.097845	2	cue_dict_parametric	n/a	19
33.180183	1.983404	dec_ug-resp_reject	1.983404	15
33.180183	1.983404	dec_ug-resp_choice	1.983404	15
30.647726	2	cue_ug-prop	n/a	15
30.647726	2	cue_ug-prop_parametric	n/a	15
41.230290	1.016675	dec_dg-prop_more	1.016675	23
41.230290	1.016675	dec_dg-prop_choice	1.016675	23
38.697617	2	cue_ug-resp	n/a	23
38.697617	2	cue_ug-resp_parametric	n/a	23
49.280075	1.300139	dec_ug-resp_accept	1.300139	19
49.280075	1.300139	dec_ug-resp_choice	1.300139	19
46.747757	2	cue_ug-prop	n/a	19
46.747757	2	cue_ug-prop_parametric	n/a	19
60.330524	1.316321	dec_ug-prop_more	1.316321	19
60.330524	1.316321	dec_ug-prop_choice	1.316321	19
54.797690	2	cue_dict	n/a	19
54.797690	2	cue_dict_parametric	n/a	19
68.380066	2.266842	dec_ug-resp_accept	2.266842	21
68.380066	2.266842	dec_ug-resp_choice	2.266842	21
65.847560	2	cue_ug-prop	n/a	21
65.847560	2	cue_ug-prop_parametric	n/a	21
76.429890	1.317174	dec_ug-prop_more	1.317174	21
76.429890	1.317174	dec_ug-prop_choice	1.317174	21
73.897644	2	cue_dict	n/a	21
73.897644	2	cue_dict_parametric	n/a	21
84.479910	1.916842	dec_ug-resp_accept	1.916842	19
84.479910	1.916842	dec_ug-resp_choice	1.916842	19
81.947430	2	cue_ug-prop	n/a	19
81.947430	2	cue_ug-prop_parametric	n/a	19
94.030380	1.349647	dec_dg-prop_more	1.349647	17
94.030380	1.349647	dec_dg-prop_choice	1.349647	17
89.997590	2	cue_ug-resp	n/a	17
89.997590	2	cue_ug-resp_parametric	n/a	17
106.079770	1.150304	dec_dg-prop_more	1.150304	19
106.079770	1.150304	dec_dg-prop_choice	1.150304	19
103.547390	2	cue_ug-resp	n/a	19
103.547390	2	cue_ug-resp_parametric	n/a	19
119.629810	1.133460	dec_ug-prop_more	1.133460	17
119.629810	1.133460	dec_ug-prop_choice	1.133460	17
115.597305	2	cue_dict	n/a	17
115.597305	2	cue_dict_parametric	n/a	17
129.179870	1.899941	dec_ug-resp_accept	1.899941	15
129.179870	1.899941	dec_ug-resp_choice	1.899941	15
125.147224	2	cue_ug-prop	n/a	15
125.147224	2	cue_ug-prop_parametric	n/a	15
142.229800	0.933361	dec_ug-prop_more	0.933361	25
142.229800	0.933361	dec_ug-prop_choice	0.933361	25
136.697310	2	cue_dict	n/a	25
136.697310	2	cue_dict_parametric	n/a	25
160.279560	1.133667	dec_dg-prop_more	1.133667	15
160.279560	1.133667	dec_dg-prop_choice	1.133667	15
154.747220	2	cue_ug-resp	n/a	15
154.747220	2	cue_ug-resp_parametric	n/a	15
173.329640	1.600063	dec_ug-resp_accept	1.600063	17
173.329640	1.600063	dec_ug-resp_choice	1.600063	17
167.797160	2	cue_ug-prop	n/a	17
