trial_starts	target_starts	RT	thresh	outcome
4.020080327987671	6.026947259902954	0.0	0.014131785747964778	0.0
10.04314923286438	12.049572467803955	0.0	0.5048432577160624	0.0
20.864128351211548	24.876514434814453	0.0	0.45212748326514557	0.0
30.49648642539978	33.50926327705383	0.45905089378356934	0.45893188510592736	0.0
38.930453300476074	42.94614124298096	0.6053218841552734	0.33432189310084115	0.0
55.77358031272888	58.784995317459106	0.4081580638885498	0.35615338454874873	0.0
63.002267360687256	65.01393437385559	0.47004008293151855	0.381628683226087	0.0
70.23092532157898	74.24220633506775	0.576714038848877	0.49174987229264516	0.0
77.26005625724792	81.27124238014221	0.7450969219207764	0.5894244107856076	0.0
88.08852028846741	92.10030341148376	0.2336750030517578	0.13064829190182212	0.0
97.71772837638855	101.72929739952087	0.3542799949645996	0.3677697899685212	1.0
108.54612135887146	111.5572464466095	0.27113890647888184	0.18197509509548257	0.0
114.57381343841553	118.58516645431519	0.3858470916748047	0.2363155429912935	0.0
126.60195732116699	129.6129982471466	0.4171011447906494	0.38978905932083435	0.0
132.63013434410095	134.6416733264923	0.37505507469177246	0.4986678623539462	1.0
144.7000412940979	147.7113654613495	0.31229186058044434	0.3467757227764436	1.0
150.72713136672974	153.73820543289185	0.387470006942749	0.47359185822345023	1.0
157.9547634124756	160.96616744995117	0.35455894470214844	0.2626621823342488	0.0
163.98373126983643	167.99431729316711	0.6386470794677734	0.5033493609314911	0.0
173.61151146888733	175.6229383945465	0.2559380531311035	0.509425270122962	1.0
180.84012627601624	183.85126328468323	0.5575439929962158	0.5265535303852787	0.0
191.67140245437622	195.68293046951294	0.5278868675231934	0.5158155486037926	0.0
201.29903531074524	205.3104133605957	0.0	0.4986678623539462	0.0
210.93494629859924	214.9458773136139	0.0	0.3467757227764436	0.0
218.164701461792	220.17648339271545	0.521665096282959	0.5190387723843073	0.0
226.59327125549316	229.60468530654907	0.3142261505126953	0.4986870864869719	1.0
235.02490234375	237.0366554260254	0.3811490535736084	0.28465829337479565	0.0
243.45319437980652	245.46470427513123	0.3864400386810303	0.38029761652398303	0.0
257.8934414386749	260.90435433387756	0.4288330078125	0.6154301530894295	1.0
265.12158036231995	269.13292026519775	0.49451398849487305	0.40051840968389396	0.0
272.1494324207306	274.16115045547485	0.30207300186157227	0.42449961491044824	1.0
279.38361740112305	281.39501333236694	0.2607998847961426	0.42449961491044824	1.0
285.41105341911316	289.4212644100189	0.23582196235656738	0.5743649066767369	1.0
292.4375972747803	296.44891238212585	0.30922603607177734	0.6155656553808743	1.0
302.06680846214294	305.0786442756653	0.3443610668182373	0.3898515227184602	1.0
310.49564146995544	313.50723934173584	0.26447415351867676	0.3674740078792878	1.0
323.72326946258545	325.7348003387451	0.360306978225708	0.36852780210434477	1.0
330.9510202407837	332.96274423599243	0.3853611946105957	0.5721137536876835	1.0
338.1789252758026	342.1903004646301	0.3085949420928955	0.49972108699822565	1.0
345.2066032886505	348.21802830696106	0.2650260925292969	0.3642933451870274	1.0
351.2343692779541	353.2457253932953	0.4795849323272705	0.49730125802202707	1.0
362.06201434135437	366.0738203525543	0.4304661750793457	0.5041761382819431	1.0
369.0907573699951	372.10117745399475	0.43220090866088867	0.38218024324260924	0.0
379.9181613922119	382.92959547042847	0.2486579418182373	0.4340895356205461	1.0
395.5462543964386	397.557683467865	0.45911502838134766	0.41411747357835343	0.0
402.7752504348755	405.7853753566742	0.5935590267181396	0.4241061415456255	0.0
418.40190029144287	420.41330432891846	0.5653138160705566	0.5351710859761596	0.0
428.02975940704346	430.04128527641296	0.44428515434265137	0.42927809324214	0.0
435.2573564052582	439.268803358078	0.6874508857727051	0.5041761382819431	0.0
443.68501138687134	445.69598937034607	0.352571964263916	0.40652487839214213	1.0
461.113388299942	465.124534368515	0.6451189517974854	0.4268616509164932	0.0
468.34046745300293	471.35155844688416	0.3582580089569092	0.42850865058512694	1.0
476.76809644699097	479.7794814109802	0.2549149990081787	0.3407559328634922	1.0
485.1956923007965	489.20731139183044	0.3995020389556885	0.35787674101230793	0.0
493.6242163181305	495.6356563568115	0.5702049732208252	0.4853665433490265	0.0
505.65321135520935	507.66446828842163	0.3340110778808594	0.324192957462071	1.0
512.882410287857	514.8939504623413	0.3098759651184082	0.4722308194672138	1.0
520.110030412674	524.1215233802795	0.39391398429870605	0.43881740969864835	1.0
527.1375803947449	531.1486103534698	0.6422219276428223	0.35787674101230793	0.0
543.9651553630829	547.9765062332153	0.39758801460266113	0.36495604560663797	0.0
560.7928113937378	563.804285287857	0.3862640857696533	0.43011434174884944	1.0
568.0217633247375	572.0329723358154	0.4003419876098633	0.3763097059854759	0.0
575.2495493888855	579.2613244056702	0.3882269859313965	0.4859581061408784	1.0
584.8777222633362	586.8890602588654	0.45275282859802246	0.3574030108995839	0.0
592.1053333282471	594.1168112754822	0.3592538833618164	0.37341001898943	1.0
602.9328153133392	604.9443254470825	0.47106385231018066	0.5306607579243483	1.0
610.1602783203125	613.1701273918152	0.32683587074279785	0.4305601788640917	1.0
618.5883543491364	620.6000392436981	0.40952491760253906	0.39486598671027645	0.0
625.8165023326874	628.8280243873596	0.2927069664001465	0.5308443166245554	1.0
634.2437672615051	636.2547342777252	0.08881807327270508	0.4056374695462703	1.0
641.481983423233	645.4944233894348	0.015450000762939453	0.5308443166245554	1.0
658.312712430954	660.3251192569733	0.006517887115478516	0.5397500687438607	1.0
