trial_starts	target_starts	RT	thresh	trial_type
4.032785700750537	6.066226802417077	0.0	0.2587861099214264	Small_loss
10.116205369471572	12.149527231696993	0.0	0.5153407324194569	Neutral
20.999484667670913	25.032753702253103	0.0	0.3763987378151127	Large_loss
30.6827488723211	33.716092771152034	0.0	0.3763987378151127	Large_loss
39.16607164009474	43.19938323867973	0.0	0.48507708231256985	Large_gain
56.04932588292286	59.08252156258095	0.0	0.48507708231256985	Large_gain
63.332597634289414	65.3659578342922	0.0	0.48507708231256985	Large_gain
70.61593096761499	74.64915351383388	0.0	0.3763987378151127	Large_loss
77.69921207707375	81.73250526143238	0.0	0.5153407324194569	Neutral
88.5824726591818	92.61580689821858	0.0	0.2587861099214264	Small_loss
98.26578123902436	102.29908529075328	0.0	0.3512377605940186	Small_gain
109.149071404594	112.18236760771833	0.0	0.2587861099214264	Small_loss
115.23233621299732	119.26569128106348	0.0	0.2587861099214264	Small_loss
127.31564871710725	130.34896635310724	0.0	0.48507708231256985	Large_gain
133.39894009020645	135.43225772620644	0.0	0.48507708231256985	Large_gain
145.48218316375278	148.5155436656205	0.0	0.3512377605940186	Small_gain
151.56550713907927	154.5988667352358	0.0	0.3763987378151127	Large_loss
158.84883624617942	161.88210890325718	0.0	0.2587861099214264	Small_loss
164.9321076957276	168.96543287846725	0.0	0.3763987378151127	Large_loss
174.61542382230982	176.64873511902988	0.0	0.5153407324194569	Neutral
181.89872183662374	184.93201622844208	0.0	0.3763987378151127	Large_loss
192.78201834158972	196.81531967641786	0.0	0.5153407324194569	Neutral
202.465294319205	206.49860772897955	0.0	0.48507708231256985	Large_gain
212.1485817679204	216.18187132978346	0.0	0.3512377605940186	Small_gain
219.43183631263673	221.46520466310903	0.0	0.5153407324194569	Neutral
227.91517658904195	230.94849754555617	0.0	0.48507708231256985	Large_gain
236.3984676601831	238.43175993894693	0.0	0.2587861099214264	Small_loss
244.8817324686097	246.915079084225	0.0	0.2587861099214264	Small_loss
259.3650120686507	262.39834540197626	0.0	0.5153407324194569	Neutral
266.6483149129199	270.6816090028733	0.0	0.3512377605940186	Small_gain
273.7315975317033	275.7649498829851	0.0	0.48507708231256985	Large_gain
281.0149251294788	283.0482566514984	0.0	0.48507708231256985	Large_gain
287.09822797367815	291.13151693181135	0.0	0.3763987378151127	Large_loss
294.181500932551	298.2148553970037	0.0	0.5153407324194569	Neutral
303.8648327565752	306.8981555243954	0.0	0.3512377605940186	Small_gain
312.3480963574257	315.38140282407403	0.0	0.3512377605940186	Small_gain
325.6313521096017	327.664700536523	0.0	0.3512377605940186	Small_gain
332.9146646137815	334.9480021732161	0.0	0.3763987378151127	Large_loss
340.19797892915085	344.2312618497526	0.0	0.3763987378151127	Large_loss
347.2812479636632	350.3145834101597	0.0	0.48507708231256985	Large_gain
353.36459125881083	355.3979037628742	0.0	0.5153407324194569	Neutral
364.24787840561476	368.2811477420619	0.0	0.5153407324194569	Neutral
371.3311187623767	374.3644868109841	0.0	0.3512377605940186	Small_gain
382.2144409264438	385.2477489025332	0.0	0.3763987378151127	Large_loss
397.89771599846426	399.93100193783175	0.0	0.2587861099214264	Small_loss
405.18097627873067	408.21431957383174	0.0	0.3512377605940186	Small_gain
420.86426221812144	422.89758317463566	0.0	0.3512377605940186	Small_gain
430.5475481575122	432.5808461717097	0.0	0.2587861099214264	Small_loss
437.8308205126086	441.86416833580006	0.0	0.5153407324194569	Neutral
446.3141345260665	448.34746453887783	0.0	0.2587861099214264	Small_loss
463.79737609031145	467.8306783308508	0.0	0.2587861099214264	Small_loss
471.0806608222192	474.1140089472756	0.0	0.3763987378151127	Large_loss
479.5639739300823	482.59728733985685	0.0	0.3763987378151127	Large_loss
488.04726530320477	492.08057116612326	0.0	0.48507708231256985	Large_gain
496.53055003506597	498.56388427410275	0.0	0.2587861099214264	Small_loss
508.61385318124667	510.6471696096705	0.0	0.3763987378151127	Large_loss
515.8971436487045	517.9304576622089	0.0	0.5153407324194569	Neutral
523.1804172113771	527.2136928871041	0.0	0.5153407324194569	Neutral
530.2637381679378	534.2970675769029	0.0	0.48507708231256985	Large_gain
547.1469996556407	551.180295858765	0.0	0.48507708231256985	Large_gain
564.0302279375028	567.0635497996118	0.0	0.5153407324194569	Neutral
571.3135501014767	575.3468653225573	0.0	0.3763987378151127	Large_loss
578.5968469083309	582.6301044716965	0.0	0.2587861099214264	Small_loss
588.2801074904855	590.3134631622816	0.0	0.3763987378151127	Large_loss
595.563419692684	597.5967466867296	0.0	0.48507708231256985	Large_gain
606.4467065377394	608.4800271923887	0.0	0.3512377605940186	Small_gain
613.7299903640524	616.7633442246588	0.0	0.5153407324194569	Neutral
622.2133104150416	624.2466186928796	0.0	0.48507708231256985	Large_gain
629.4965942412382	632.5299013117328	0.0	0.3512377605940186	Small_gain
637.9798798788106	640.0132274001371	0.0	0.5153407324194569	Neutral
645.2631963072345	649.2965154526755	0.0	0.3512377605940186	Small_gain
662.1464556818828	664.1797533943318	0.0	0.3512377605940186	Small_gain
669.4297229052754	672.4630613704212	0.0	0.2587861099214264	Small_loss
675.5130637853872	679.5463711577468	0.0	0.3512377605940186	Small_gain
685.1963602902833	688.229639588506	0.0	0.2587861099214264	Small_loss
