TrialNumber,nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option,ran,order,cue_Onset,endowment_onset,endowment_offset,ISI_onset,ISI_offset,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,3,25,1,1.5,5,0,1.0,0.0,4.99088,5.989318,6.006784,6.00694,7.523547,7.523725,2.0,1.1831422,8.706867,11.040043,3.5169764,11.04085,12.042665
2,2,2,25,1,1.5,11,2,1.0,1.0,13.040424,14.039315,14.056025,14.056333,15.574026,15.574145,2.0,1.8829601,17.457106,19.091093,3.5174851,19.091753,20.093927
3,3,1,25,1,1.5,2,8,1.0,2.0,21.09096,22.088984,22.105652,22.105865,23.62291,23.623024,3.0,1.0001527,24.623177,27.13903,3.5165443,27.13969,28.140778
4,4,3,25,3,3,0,11,1.0,3.0,29.140621,30.139294,30.155922,30.156141,33.17408,33.174232,3.0,2.0491076,35.22334,36.69004,3.5163684,36.690723,39.691692
5,5,1,23,3,1.5,7,4,1.0,4.0,40.69088,41.68889,41.70563,41.70573,43.222164,43.22228,2.0,1.2511582,44.47344,46.737965,3.5162978,46.7387,49.740036
6,6,2,25,8,1.5,2,8,1.0,5.0,50.74083,51.739285,51.7559,51.756138,53.273182,53.2733,3.0,1.2162884,54.489586,56.79086,3.5181215,56.791527,64.793045
7,7,3,17,3,3,0,8,1.0,6.0,65.790794,66.78923,66.80574,66.80594,69.8238,69.823944,3.0,1.715368,71.53931,73.3412,3.5178304,73.341896,76.344055
8,8,1,17,1,4.5,1,5,1.0,7.0,77.3408,78.33926,78.35588,78.35616,82.87404,82.87416,3.0,1.2654294,84.13959,86.39106,3.517459,86.39173,87.39406
9,9,3,21,3,4.5,0,7,1.0,8.0,88.39062,89.38923,89.405716,89.40595,93.92401,93.92416,3.0,1.1327146,95.05687,97.44103,3.5174198,97.44168,100.443054
10,10,2,19,3,1.5,6,9,1.0,9.0,101.4405,102.43891,102.45557,102.4557,103.97252,103.97263,3.0,0.9338685,104.9065,107.49007,3.517998,107.49075,110.49304
11,11,3,19,1,1.5,0,9,1.0,10.0,111.490746,112.48923,112.505646,112.50585,114.02396,114.0241,3.0,1.24937,115.27347,117.54105,3.5174806,117.5417,118.54314
12,12,1,23,1,1.5,1,4,1.0,11.0,119.54017,120.53895,120.55583,120.55606,122.07404,122.07416,3.0,0.7654266,122.839584,125.59207,3.5184755,125.59276,126.5947
13,13,3,19,8,1.5,1,0,1.0,12.0,127.59038,128.5892,128.60585,128.60603,130.12363,130.12381,3.0,0.4652776,130.58908,133.6421,3.5188248,133.64275,141.64525
14,14,2,21,3,3,4,9,1.0,13.0,142.64069,143.63918,143.6558,143.65604,146.67307,146.67317,3.0,0.6998116,147.37299,150.19003,3.5173929,150.19069,153.19305
15,15,3,25,1,3,2,0,1.0,14.0,154.19077,155.189,155.2058,155.20601,158.22304,158.22319,3.0,0.450131,158.67332,161.73952,3.5168614,161.74017,162.74106
16,16,2,25,1,4.5,5,2,1.0,15.0,163.7407,164.73898,164.75578,164.75606,169.27304,169.27315,2.0,0.9662251,170.23938,172.79004,3.5174243,172.7907,173.79312
17,17,2,23,8,1.5,7,1,1.0,16.0,174.79065,175.7891,175.80556,175.80586,177.32402,177.32414,2.0,0.8153415,178.13948,180.84146,3.5179288,180.8422,188.84407
18,18,1,23,5,4.5,1,4,1.0,17.0,189.8408,190.83907,190.85574,190.85603,195.37303,195.37315,3.0,0.8505287,196.22368,198.88895,3.5163434,198.88962,203.89165
19,19,1,19,5,3,1,4,1.0,18.0,204.8909,205.88907,205.90555,205.90591,208.92406,208.92418,2.0,0.3826227,209.30681,212.4412,3.5175412,212.44185,217.4437
20,20,1,19,5,1.5,9,6,1.0,19.0,218.44067,219.43904,219.4557,219.45598,220.97304,220.97316,3.0,0.3337749,221.30693,224.4906,3.5180104,224.49127,229.49304
21,21,3,17,5,3,5,0,1.0,20.0,230.49055,231.48903,231.5057,231.50595,234.52304,234.52318,2.0,0.3660169,234.88919,238.03944,3.516837,238.04012,243.04117
22,22,1,21,3,3,7,1,1.0,21.0,244.04059,245.03908,245.05545,245.05573,248.07281,248.07294,2.0,0.8661763,248.9391,251.59106,3.5186636,251.5917,254.59404
23,23,1,19,1,1.5,6,9,1.0,22.0,255.59097,256.589,256.60547,256.6057,258.12396,258.12408,2.0,0.4822655,258.60635,261.64108,3.5175357,261.64172,262.64407
24,24,2,15,1,3,7,3,1.0,23.0,263.64053,264.6387,264.6553,264.65552,267.67303,267.67316,2.0,0.865794,268.53897,271.19058,3.5179737,271.19125,272.19208
25,25,2,17,1,1.5,3,5,1.0,24.0,273.19073,274.1887,274.20523,274.2054,275.72308,275.72318,3.0,1.3502452,277.07343,279.23904,3.5163977,279.23972,280.2411
26,26,2,25,3,1.5,5,11,1.0,25.0,281.2405,282.23895,282.2554,282.25568,283.77396,283.77408,3.0,1.099654,284.87372,287.29047,3.5169554,287.29117,290.292
27,27,1,17,3,1.5,3,5,1.0,26.0,291.29062,292.28894,292.3054,292.30566,293.823,293.82312,3.0,1.5158645,295.339,297.34204,3.5194552,297.34268,300.34537
