outcome	trial_starts	target_starts	RT	thresh	trial_type
1.0	4.010669695795514	8.021628585876897	0.2888243955094367	0.26604079002008174	Small_loss
0.0	11.042612371384166	15.053396477014758	0.27496450731996447	0.45230661898112257	Large_gain
1.0	20.67088191851508	23.680867570452392	0.28589320997707546	0.4613513005598419	Neutral
1.0	27.89700883254409	29.907066028332338	0.33589965500868857	0.3506216570668825	Small_gain
1.0	36.325208224356174	39.335072523448616	0.2756899078376591	0.4644389223682913	Large_gain
0.0	44.75042239553295	46.76027401606552	0.27860026399139315	0.3371833247655953	Small_loss
1.0	50.77536192291882	53.78489868994802	0.3150945783127099	0.34511233612931974	Small_gain
1.0	56.799895431264304	60.81006854621228	0.35264665517024696	0.374688356541622	Large_loss
1.0	64.02550946327392	68.03538674290758	0.21428685705177486	0.2928914517503411	Small_loss
1.0	72.45112210663501	76.46077418909408	0.4048730731010437	0.47918725058588046	Large_gain
0.0	86.8771241659997	89.88638683257159	0.3333530556410551	0.30627689975961686	Small_loss
1.0	95.30208989593666	98.31209818832576	0.34646520484238863	0.40204567159969373	Large_loss
0.0	104.92782069230452	108.93799592042342	0.3416980287292972	0.3161867749960643	Small_loss
0.0	118.15346581721678	120.16311850352213	0.44244235660880804	0.36727629922600175	Small_gain
1.0	125.37881420121994	128.3887213661801	0.33891596854664385	0.4395621931579866	Neutral
1.0	142.20457470184192	145.21368914889172	0.03589690802618861	0.39282872150106124	Large_loss
1.0	148.22938170703128	150.23925989225972	0.26111729780677706	0.4120696764334386	Neutral
0.0	154.25476347806398	158.26460815547034	0.3270448186667636	0.3287145858344757	Small_loss
0.0	161.47999413160142	165.48966825078242	0.6508547681150958	0.48954447778566	Neutral
1.0	168.705208483967	170.71478117385413	0.30467936117202044	0.3900987206805717	Large_loss
1.0	183.1311383957509	186.14102261839435	0.28834381385240704	0.40562599316679426	Neutral
1.0	190.35641161329113	192.36578748212196	0.13438956625759602	0.3617828997763602	Large_loss
1.0	197.58183757856023	199.59152196138166	0.2949871296295896	0.34249069210376	Neutral
1.0	212.0083247475559	214.01778725383338	0.32251340546645224	0.3620641161000637	Small_gain
0.0	221.6332691651769	224.64345858141314	0.4857774116098881	0.3815262164244044	Small_gain
0.0	238.46032379486132	242.46970721054822	0.49548443499952555	0.38553925022810476	Neutral
1.0	245.6850379438838	249.69455448549706	0.3095956624019891	0.3810588683593442	Small_gain
1.0	252.9095308200922	254.91877869493328	0.2506314425263554	0.32857646000355795	Large_loss
0.0	258.93422884924803	260.944281215081	0.45891948230564594	0.3816522557724782	Large_loss
1.0	267.3597334221704	270.36980239104014	0.26522729662247	0.3828728326361885	Large_gain
0.0	274.58519651775714	276.59478550881613	0.42935647047124803	0.41340799519792687	Neutral
1.0	280.609683235758	282.6190814431757	0.25097014382481575	0.32773300471134337	Small_loss
1.0	298.63538016204257	302.64523208432365	0.10470218281261623	0.4196736321191897	Small_gain
1.0	305.65963685302995	309.669859173242	0.08005396276712418	0.4057759594973497	Neutral
1.0	318.8858639887767	320.8950379046146	0.3439149829791859	0.42058958471132857	Small_gain
1.0	324.9102375045186	326.9194983597845	0.3305565055925399	0.34205126521688944	Large_gain
1.0	334.534942838829	336.5443902515108	0.295678116613999	0.3435344922733737	Large_gain
1.0	341.7598821850261	344.76925533707254	0.3157692641252652	0.3103935935599126	Large_gain
1.0	351.38537752069533	355.395288610016	0.3596790849696845	0.38323664020153403	Large_loss
0.0	358.4104199865833	362.4204201285029	0.483567098621279	0.45312876889403253	Small_gain
0.0	372.83741490577813	375.84648316621315	0.3904332871316001	0.34281298611939337	Large_gain
0.0	384.8626321561169	387.8725704140961	0.3284461125731468	0.3346193681203753	Small_loss
0.0	392.08759625593666	395.0967233815463	0.40322001720778644	0.369824390946745	Large_gain
1.0	400.511935297749	404.5218789894134	0.2771087101427838	0.3709550814235705	Large_loss
1.0	408.9376357861329	411.94719066563994	0.284469275851734	0.33496036774951654	Small_loss
1.0	416.16276863287203	418.172270684503	0.07757286995183676	0.3709550814235705	Large_loss
1.0	422.18751013162546	425.196610088693	0.053025173489004374	0.33496036774951654	Small_loss
1.0	433.0129095923621	437.022827624809	0.36786768794991076	0.35868490295585254	Large_gain
1.0	440.03745849628467	442.0469539067708	0.4159207136835903	0.4472263983589788	Small_gain
1.0	450.862453447422	454.87212998163886	0.1276644429890439	0.39557539113395984	Neutral
