onset	duration	trial_type	rt	resp	gender
0.6528378999792039	3.0031461999751627	decision	2.0331725999712944	left	B
4.2029685000889	1.0162237002514303	loss	n/a	n/a	n/a
11.186457400210202	3.0025324001908302	decision	2.033177400007844	right	B
14.735871800221503	1.000159100163728	win	n/a	n/a	n/a
21.685897200368345	3.0027357996441424	decision	2.033184599597007	left	B
25.236036400310695	1.016750699840486	loss	n/a	n/a	n/a
32.219214000273496	3.003547200001776	decision	1.7828401997685432	right	B
35.76922699995339	1.0000657001510262	loss	n/a	n/a	n/a
38.519275000318885	3.0042808996513486	decision	2.79973979992792	right	B
42.06918810028583	0.9999989001080394	loss	n/a	n/a	n/a
44.802741600200534	3.002913299947977	decision	2.7832814999856055	left	B
48.35269269999117	1.016569500323385	win	n/a	n/a	n/a
51.136327099986374	3.0033515002578497	decision	2.2816866002976894	right	B
54.68576140003279	1.0000988002866507	win	n/a	n/a	n/a
59.55254750000313	3.0035494002513587	decision	2.033533700276166	left	B
63.10255050007254	1.0001467000693083	loss	n/a	n/a	n/a
67.9526229002513	3.002864500042051	decision	2.783203999977559	right	B
71.50249650003389	1.000466000288725	win	n/a	n/a	n/a
74.28627080004662	3.003866800107062	decision	2.032764700241387	right	B
77.83599260030314	1.0162502997554839	win	n/a	n/a	n/a
82.70246950024739	3.0025853998959064	decision	2.28305790014565	right	B
86.2525860001333	1.016584699973464	loss	n/a	n/a	n/a
93.2360454001464	3.003959699999541	decision	1.781981199979782	left	B
96.78584610018879	1.01643030019477	loss	n/a	n/a	n/a
103.75270870001987	3.0035852999426425	decision	2.2833811002783477	left	B
107.30221280036494	1.0002192999236286	win	n/a	n/a	n/a
114.25269400002435	3.0033774003386497	decision	2.0321884001605213	left	B
117.8024061000906	1.0002055000513792	win	n/a	n/a	n/a
122.65248900000006	3.0035989000461996	decision	2.283205300103873	left	B
126.20247970009223	1.000308200251311	win	n/a	n/a	n/a
128.9860291001387	3.0036371001042426	decision	2.2989735999144614	right	B
132.53598160017282	1.0166079998016357	win	n/a	n/a	n/a
135.2855785000138	3.0026104003190994	decision	2.0334369000047445	left	B
138.83563840016723	1.000250400044024	loss	n/a	n/a	n/a
141.60254940018058	3.0034698001109064	decision	2.533378299791366	right	B
145.15258640004322	1.000005000270903	loss	n/a	n/a	n/a
154.20263290032744	3.004403699655086	decision	2.033839900046587	right	B
157.75236400030553	1.0168038997799158	loss	n/a	n/a	n/a
162.65254250029102	3.003461299929768	decision	1.7828958998434246	left	B
166.2024799999781	1.0000964002683759	win	n/a	n/a	n/a
168.98579870024696	3.00396759994328	decision	1.7822718997485936	left	B
172.53570750029758	1.0001385998912156	loss	n/a	n/a	n/a
179.48550599999726	3.0035288999788463	decision	2.0335442000068724	left	B
183.03591980040073	1.016414999961853	loss	n/a	n/a	n/a
185.8192686000839	3.003781800158322	decision	2.0327297998592257	right	B
189.36919980030507	1.000034200027585	win	n/a	n/a	n/a
192.11925790039822	3.0034051998518407	decision	2.032897299621254	right	B
195.66919289994985	1.0166298002004623	win	n/a	n/a	n/a
202.6524360999465	3.0034984000958502	decision	2.5327782002277672	right	B
206.2024159003049	1.0167809999547899	loss	n/a	n/a	n/a
213.15263210004196	3.0034047001972795	decision	2.283407300245017	left	B
216.70229930011556	1.0168520999141037	loss	n/a	n/a	n/a
