LotisLeft,Lot_per,Lot_mon,Lot_color,Sure_mon,dist,response,RT
0,100,13,blue,5,wide,No_resp,10
1,90,13,blue,5,wide,['f'],3.558714799815789
1,90,13,blue,5,wide,['f'],2.8709119001869112
1,80,13,blue,5,wide,['j'],2.4237391999922693
0,0,13,blue,5,wide,['f'],2.1913519999943674
1,80,13,blue,5,wide,['f'],2.369812599848956
1,10,13,blue,5,wide,['j'],1.6096187999937683
0,90,13,blue,5,wide,['j'],2.0509202999528497
0,10,13,blue,5,wide,['f'],1.4455587000120431
0,100,13,blue,5,wide,['j'],1.2055695001035929
1,0,13,blue,5,wide,['j'],1.3178263001609594
0,0,13,blue,5,wide,['f'],1.639705300098285
1,10,13,blue,5,wide,['j'],1.2512900999281555
0,90,13,blue,5,wide,['j'],1.7309014000929892
0,100,13,blue,5,wide,['j'],1.2692519999109209
0,10,13,blue,5,wide,['f'],1.0421936998609453
0,20,13,blue,5,wide,['f'],0.9421944001223892
1,20,13,blue,5,wide,['j'],1.1004367999266833
1,100,13,blue,5,wide,['f'],1.0990959000773728
1,0,13,blue,5,wide,['j'],1.517378699965775
1,70,13,green,5,Skew,['j'],2.570475999964401
0,80,13,green,5,Skew,['j'],3.3104279001709074
0,80,13,green,5,Skew,['f'],1.2542864000424743
1,70,13,green,5,Skew,['j'],1.473647200036794
0,70,13,green,5,Skew,['f'],1.05282670003362
0,90,13,green,5,Skew,['f'],1.0737327998504043
1,80,13,green,5,Skew,['j'],1.1448655999265611
1,80,13,green,5,Skew,['j'],1.2879895998630673
1,90,13,green,5,Skew,['j'],0.8769861999899149
0,70,13,green,5,Skew,['f'],1.1422672998160124
0,80,13,green,5,Skew,['f'],0.8399376999586821
0,80,13,green,5,Skew,['f'],0.7331360999960452
1,60,13,green,5,Skew,['j'],1.5538355000317097
1,80,13,green,5,Skew,['j'],2.0035984001588076
0,100,13,green,5,Skew,['j'],1.6256621000356972
1,80,13,green,5,Skew,['j'],1.1966685999650508
1,60,13,green,5,Skew,['j'],1.6593037999700755
0,90,13,green,5,Skew,['f'],0.9952588998712599
0,90,13,green,5,Skew,['f'],0.9548377001192421
1,100,13,green,5,Skew,['f'],1.0774944999720901
0,40,13,red,5,Narrow,['f'],1.5739796000998467
1,30,13,red,5,Narrow,['j'],1.1127878001425415
1,60,13,red,5,Narrow,['j'],1.3690955000929534
0,40,13,red,5,Narrow,['f'],0.8893154000397772
0,50,13,red,5,Narrow,['f'],1.016780899837613
1,50,13,red,5,Narrow,['j'],0.8762391000054777
0,40,13,red,5,Narrow,['f'],1.019093899987638
0,30,13,red,5,Narrow,['f'],1.2116285997908562
0,50,13,red,5,Narrow,['f'],1.0795979998074472
0,50,13,red,5,Narrow,['f'],0.5882244999520481
1,60,13,red,5,Narrow,['j'],0.976881300099194
0,50,13,red,5,Narrow,['f'],0.6467172999400645
1,40,13,red,5,Narrow,['j'],0.7083035001996905
1,50,13,red,5,Narrow,['j'],0.8191650002263486
1,50,13,red,5,Narrow,['j'],0.5160368999931961
1,60,13,red,5,Narrow,['j'],0.7494256000500172
1,60,13,red,5,Narrow,['j'],0.7277070998679847
1,70,13,red,5,Narrow,['j'],0.6611709001008421
0,50,13,red,5,Narrow,['f'],0.7850966998375952
0,70,13,red,5,Narrow,['f'],0.9418578001204878
