Risk_per,Money,Color,Amb,RiskisLeft,response,RT,dist
20,13,blue,100,0,No_resp,4,wide
30,13,blue,100,1,['j'],1.9089996998663992,wide
40,13,blue,100,0,['f'],1.698130900040269,wide
50,13,blue,100,1,['f'],1.542070799972862,wide
60,13,blue,100,0,['f'],1.190831899875775,wide
70,13,blue,100,0,['j'],2.1651563001796603,wide
80,13,blue,100,1,['f'],1.5259253999684006,wide
90,13,blue,100,0,['j'],1.5648723000194877,wide
20,13,blue,50,1,['j'],3.7036695999559015,wide
30,13,blue,50,1,['j'],2.937813699943945,wide
40,13,blue,50,1,['j'],1.969061000039801,wide
50,13,blue,50,1,['j'],2.1429453000891954,wide
60,13,blue,50,1,['j'],1.7367626000195742,wide
70,13,blue,50,1,['f'],2.9753699998836964,wide
80,13,blue,50,1,['f'],0.6934010998811573,wide
90,13,blue,50,0,['f'],1.1566405000630766,wide
20,13,red,100,1,['f'],3.0421884001698345,narrow
30,13,red,100,0,['j'],1.8233123000245541,narrow
40,13,red,100,1,['f'],1.727274299832061,narrow
50,13,red,100,0,['j'],1.7475588999222964,narrow
60,13,red,100,0,['j'],1.3673237999901175,narrow
70,13,red,100,1,['f'],1.6494950000196695,narrow
80,13,red,100,0,['j'],0.9147860000375658,narrow
90,13,red,100,0,['j'],0.9186098000500351,narrow
20,13,red,50,0,['j'],2.8480245999526232,narrow
30,13,red,50,1,['f'],1.9292903000023216,narrow
40,13,red,50,1,['f'],1.7194139000494033,narrow
50,13,red,50,0,['j'],0.6339751998893917,narrow
60,13,red,50,0,['j'],0.9653513999655843,narrow
70,13,red,50,1,['f'],0.8094192000571638,narrow
80,13,red,50,0,['j'],0.7188413999974728,narrow
90,13,red,50,0,['j'],0.7218143998179585,narrow
20,13,green,100,1,['j'],2.6881650001741946,skew
30,13,green,100,0,['f'],0.9360270998440683,skew
40,13,green,100,1,['j'],0.6668971998151392,skew
50,13,green,100,0,['f'],0.5736165000125766,skew
60,13,green,100,0,['f'],0.827771799871698,skew
70,13,green,100,0,['f'],0.8092662999406457,skew
80,13,green,100,1,['f'],1.4106856000144035,skew
90,13,green,100,1,['f'],0.8221772001124918,skew
20,13,green,50,1,['j'],1.5938565998803824,skew
30,13,green,50,0,['f'],1.090709500014782,skew
40,13,green,50,1,['j'],0.6915655001066625,skew
50,13,green,50,0,['f'],0.48500260012224317,skew
60,13,green,50,1,['j'],1.2560700001195073,skew
70,13,green,50,0,['f'],0.611213699914515,skew
80,13,green,50,1,['f'],0.9047899998258799,skew
90,13,green,50,0,['j'],0.7469629000406712,skew
20,13,yellow,100,0,['f'],3.1317567999940366,True_unkown
30,13,yellow,100,1,['j'],1.5844469999428838,True_unkown
40,13,yellow,100,1,['j'],0.7670189999043941,True_unkown
50,13,yellow,100,1,['j'],0.49987990013323724,True_unkown
60,13,yellow,100,0,['f'],1.5278328999411315,True_unkown
70,13,yellow,100,0,['j'],1.6233900000806898,True_unkown
80,13,yellow,100,0,['j'],0.840351999970153,True_unkown
90,13,yellow,100,1,['f'],0.9613039998803288,True_unkown
20,13,yellow,50,0,['f'],2.410668700002134,True_unkown
30,13,yellow,50,0,['f'],1.4857882999349385,True_unkown
40,13,yellow,50,0,['f'],0.9658370998222381,True_unkown
50,13,yellow,50,1,['f'],0.719879399985075,True_unkown
60,13,yellow,50,0,['f'],1.2550600999966264,True_unkown
70,13,yellow,50,0,['j'],0.8901064998935908,True_unkown
80,13,yellow,50,1,['j'],0.395784999942407,True_unkown
90,13,yellow,50,1,['f'],0.993803899968043,True_unkown
