LotisLeft,Lot_per,Lot_mon,Lot_color,Sure_mon,dist,response,RT
0,50,13,blue,5,Narrow,['j'],2.1407697999384254
0,30,13,blue,5,Narrow,['f'],2.9228010000661016
1,70,13,blue,5,Narrow,['f'],4.528643400059082
0,50,13,blue,5,Narrow,['j'],3.2963187999557704
1,50,13,blue,5,Narrow,['f'],2.449938299949281
1,50,13,blue,5,Narrow,['f'],2.8493329000193626
0,50,13,blue,5,Narrow,['j'],1.49882500001695
0,60,13,blue,5,Narrow,['j'],2.151385400095023
1,60,13,blue,5,Narrow,['f'],1.4455004999181256
1,40,13,blue,5,Narrow,No_resp,10
1,30,13,blue,5,Narrow,['j'],1.3463264999445528
1,40,13,blue,5,Narrow,['j'],2.0031732000643387
0,50,13,blue,5,Narrow,['j'],1.375793999992311
1,50,13,blue,5,Narrow,['f'],1.1491200000746176
1,60,13,blue,5,Narrow,['f'],0.8475746000185609
0,70,13,blue,5,Narrow,['j'],1.0147850000066683
1,60,13,blue,5,Narrow,['f'],0.8756588000105694
0,50,13,blue,5,Narrow,['j'],0.7116696999873966
0,40,13,blue,5,Narrow,['j'],1.4283446000190452
0,40,13,blue,5,Narrow,['j'],0.6476864999858662
0,10,13,green,5,wide,['f'],2.181524600018747
1,0,13,green,5,wide,['j'],1.98249000008218
1,100,13,green,5,wide,['f'],1.3585974999004975
0,10,13,green,5,wide,['f'],1.2394820000045002
0,90,13,green,5,wide,['j'],0.8901679000118747
0,90,13,green,5,wide,['j'],0.7621535999933258
0,20,13,green,5,wide,['f'],3.7884783999761567
0,80,13,green,5,wide,['j'],0.7614041999913752
1,100,13,green,5,wide,['f'],0.9787011999869719
1,20,13,green,5,wide,['f'],1.7536778000649065
1,0,13,green,5,wide,['j'],0.9191123999189585
0,100,13,green,5,wide,['j'],0.8927163999760523
1,10,13,green,5,wide,['j'],0.8787876999704167
1,100,13,green,5,wide,['f'],0.581578699988313
1,0,13,green,5,wide,['j'],0.8434209000552073
1,10,13,green,5,wide,['j'],0.7623962999787182
0,0,13,green,5,wide,['f'],0.7412916000466794
0,80,13,green,5,wide,['j'],0.6248010999988765
0,90,13,green,5,wide,['j'],0.7626718999817967
1,90,13,green,5,wide,['f'],0.7113024999853224
1,100,13,red,5,Skew,['f'],1.105192800052464
1,60,13,red,5,Skew,['f'],1.2935475000413135
1,100,13,red,5,Skew,['f'],0.5827371999621391
1,60,13,red,5,Skew,['f'],0.7564402000280097
0,90,13,red,5,Skew,['j'],0.7497582000214607
0,80,13,red,5,Skew,['j'],0.6443004000466317
0,70,13,red,5,Skew,['j'],0.8951580999419093
0,80,13,red,5,Skew,['j'],0.8165603999514133
0,90,13,red,5,Skew,['j'],0.5001720999134704
1,90,13,red,5,Skew,['f'],1.0653236999642104
1,70,13,red,5,Skew,['f'],0.9261966000776738
0,80,13,red,5,Skew,['j'],0.9177218000404537
1,80,13,red,5,Skew,['f'],0.9540455000242218
1,80,13,red,5,Skew,['f'],0.6616003999952227
1,90,13,red,5,Skew,['f'],0.6145477999234572
0,80,13,red,5,Skew,['j'],0.9143877000315115
0,80,13,red,5,Skew,['j'],0.5767802000045776
0,70,13,red,5,Skew,['j'],0.4603713999968022
0,70,13,red,5,Skew,['j'],0.473729099961929
1,80,13,red,5,Skew,['f'],0.5027661999920383
